UTR,RRN,Amount,Currency,Settlement_Date,Bank_Name,Merchant_Ref,Status
KOTAK202606041153670,772031570435,3148749,INR,2026-05-30T02:00:46.276Z,KOTAK,ORD-477F6E093BD2,SETTLED
KOTAK202606043548490,564063144194,916337,INR,2026-06-02T15:00:46.276Z,KOTAK,ORD-B1FF07CE0523,SETTLED
KOTAK202606045067359,307925463049,863227,INR,2026-05-29T05:00:46.276Z,KOTAK,ORD-887302FFB90E,SETTLED
KOTAK202606045759842,788495862938,4987025,INR,2026-05-31T03:00:46.276Z,KOTAK,ORD-14C0F0D0FCBB,SETTLED
KOTAK202606042365162,456529109929,427148,INR,2026-05-29T08:00:46.276Z,KOTAK,ORD-1B4A426A49E9,SETTLED
KOTAK202606047400583,854401146475,3559656,INR,2026-05-31T19:00:46.276Z,KOTAK,ORD-BAF734BE17B0,SETTLED
KOTAK202606046879278,035838957981,4932030,INR,2026-06-04T13:00:46.276Z,KOTAK,ORD-95649C25EEE1,SETTLED
KOTAK202606044678912,255900869811,1452343,INR,2026-05-29T14:00:46.276Z,KOTAK,ORD-B2B28F0979A5,SETTLED
KOTAK202606049587256,542349791920,3336349,INR,2026-06-03T20:00:46.276Z,KOTAK,ORD-230FC6E1B4B2,SETTLED
KOTAK202606040952961,911465451407,1177631,INR,2026-06-01T02:00:46.276Z,KOTAK,ORD-70BC43B15ECB,SETTLED
KOTAK202606043622524,588701422443,2960944,INR,2026-06-02T11:00:46.276Z,KOTAK,ORD-8340044B401D,SETTLED
KOTAK202606048486207,025124998291,3168743,INR,2026-06-01T22:00:46.276Z,KOTAK,ORD-7FCADE7B7897,SETTLED
KOTAK202606048833580,365088329114,3519077,INR,2026-06-01T09:00:46.276Z,KOTAK,ORD-D6ACA8C3D2F7,SETTLED
KOTAK202606041302627,475672386844,2918117,INR,2026-06-04T10:00:46.276Z,KOTAK,ORD-66651CB0E686,SETTLED
KOTAK202606049545920,305816071642,4364184,INR,2026-05-31T08:00:46.276Z,KOTAK,ORD-DC3C569AB1A8,SETTLED
KOTAK202606046550906,111368647839,4580257,INR,2026-06-01T16:00:46.276Z,KOTAK,ORD-AE01BFA0C9C3,SETTLED
KOTAK202606041233035,809505715979,4266295,INR,2026-06-02T16:00:46.276Z,KOTAK,ORD-B2A2FC79C23E,SETTLED
KOTAK202606041418788,780254142053,3217074,INR,2026-05-30T06:00:46.276Z,KOTAK,ORD-B27A514C375A,SETTLED
KOTAK202606045010065,989940714503,1140230,INR,2026-05-29T19:00:46.276Z,KOTAK,ORD-15098F3B0438,SETTLED
KOTAK202606046938792,700852736514,3272630,INR,2026-06-01T03:00:46.276Z,KOTAK,ORD-EB1B32A40856,SETTLED
KOTAK202606044596059,360228752664,821107,INR,2026-05-31T11:00:46.276Z,KOTAK,ORD-EB3EC9A1B22F,SETTLED
KOTAK202606041842787,128322257036,1502674,INR,2026-05-30T22:00:46.276Z,KOTAK,ORD-25CDC4C71824,SETTLED
KOTAK202606048052604,209105708538,1708345,INR,2026-05-30T13:00:46.276Z,KOTAK,ORD-FC4A178D9892,SETTLED
KOTAK202606042640349,863675638126,2460906,INR,2026-06-03T05:00:46.276Z,KOTAK,ORD-89296705DB9D,SETTLED
KOTAK202606043416384,965871804418,3308868,INR,2026-05-29T09:00:46.276Z,KOTAK,ORD-3EF133AF70FA,SETTLED
KOTAK202606047598651,792620248243,1199395,INR,2026-05-31T21:00:46.276Z,KOTAK,ORD-273F33C3A309,SETTLED
KOTAK202606045937015,638884384719,3687735,INR,2026-05-29T14:00:46.276Z,KOTAK,ORD-E5D7A632B50F,SETTLED
KOTAK202606043326206,548364051802,2451449,INR,2026-06-04T10:00:46.276Z,KOTAK,ORD-8E0B498394E4,PENDING
KOTAK202606046542188,744017731450,3948567,INR,2026-06-03T04:00:46.276Z,KOTAK,ORD-4E5A7BE2BB3B,SETTLED
KOTAK202606040968185,164714150339,4063496,INR,2026-05-29T04:00:46.276Z,KOTAK,ORD-F8244B4349E1,SETTLED
KOTAK202606044224818,049262181040,3130631,INR,2026-05-31T01:00:46.276Z,KOTAK,ORD-1DE3809D2AC4,SETTLED
KOTAK202606045303096,254267283976,1948273,INR,2026-05-30T12:00:46.276Z,KOTAK,ORD-17264F45F4BE,SETTLED
KOTAK202606042903253,932399997651,2602668,INR,2026-06-01T04:00:46.276Z,KOTAK,ORD-1B7E0BA493BE,SETTLED
KOTAK202606046646603,946907240214,1521462,INR,2026-06-02T02:00:46.276Z,KOTAK,ORD-03694EE7296B,SETTLED
KOTAK202606047568338,922477443893,1068223,INR,2026-06-04T06:00:46.276Z,KOTAK,ORD-A9C7AC0F5E41,SETTLED
KOTAK202606043493416,222191690456,2295160,INR,2026-06-01T12:00:46.276Z,KOTAK,ORD-885120004AAF,SETTLED
KOTAK202606044782644,958485824142,4307849,INR,2026-06-03T15:00:46.276Z,KOTAK,ORD-19CDBC76DF7F,PENDING
KOTAK202606043125409,377418544367,1661022,INR,2026-06-03T00:00:46.276Z,KOTAK,ORD-AB08B54EA0CE,SETTLED
KOTAK202606047905175,356730597059,3437985,INR,2026-06-01T00:00:46.276Z,KOTAK,ORD-C7AEC13558F7,SETTLED
KOTAK202606043762482,659509307915,323760,INR,2026-06-01T11:00:46.276Z,KOTAK,ORD-4668148A94DE,SETTLED
KOTAK202606045566627,763640226630,3067391,INR,2026-06-03T11:00:46.276Z,KOTAK,ORD-BD02767C95AE,SETTLED
KOTAK202606044608171,884733722258,1427664,INR,2026-05-30T15:00:46.276Z,KOTAK,ORD-FC3F01026B72,SETTLED
KOTAK202606047379902,004677712802,1557576,INR,2026-05-30T23:00:46.276Z,KOTAK,ORD-501EBBA98C74,SETTLED
KOTAK202606040055199,011338623470,115483,INR,2026-06-02T16:00:46.276Z,KOTAK,ORD-2962B6269A9F,SETTLED
KOTAK202606047798557,984545637813,589320,INR,2026-05-31T09:00:46.277Z,KOTAK,ORD-C35520857326,SETTLED
KOTAK202606043134183,168458236656,429346,INR,2026-05-31T15:00:46.277Z,KOTAK,ORD-D3422A7C29A1,SETTLED
KOTAK202606043602013,919613678719,32048,INR,2026-06-01T09:00:46.277Z,KOTAK,ORD-9C17E08A583D,SETTLED
KOTAK202606041871690,152647450105,114330,INR,2026-06-04T06:00:46.277Z,KOTAK,ORD-D93FE9719EE2,SETTLED
KOTAK202606047391803,308664897196,2485010,INR,2026-06-04T00:00:46.277Z,KOTAK,ORD-92068D0624A1,SETTLED
KOTAK202606046587120,222975910692,4497431,INR,2026-06-04T12:00:46.277Z,KOTAK,ORD-8BB423E98A8F,SETTLED
KOTAK202606049854758,844639224860,3854311,INR,2026-06-02T09:00:46.277Z,KOTAK,ORD-C76FE8B07D7E,SETTLED
KOTAK202606042608314,883573983052,546907,INR,2026-06-03T23:00:46.277Z,KOTAK,ORD-12789ECCB1A0,SETTLED
KOTAK202606043988742,114254401287,3749699,INR,2026-05-29T22:00:46.277Z,KOTAK,ORD-CD1EBD9AB10A,SETTLED
KOTAK202606046274352,808699138573,3650615,INR,2026-05-30T03:00:46.277Z,KOTAK,ORD-6BD1B04DB6BF,SETTLED
KOTAK202606044542574,013030017518,3895462,INR,2026-06-04T00:00:46.277Z,KOTAK,ORD-16E250A9AD79,SETTLED
KOTAK202606045169544,668921535918,356640,INR,2026-05-30T04:00:46.277Z,KOTAK,ORD-46A8D429D438,SETTLED
KOTAK202606047155758,610878055921,4163900,INR,2026-05-30T19:00:46.277Z,KOTAK,ORD-A7772F043698,SETTLED
KOTAK202606045711412,837076897347,3957492,INR,2026-05-31T01:00:46.277Z,KOTAK,ORD-A9DE568258A6,SETTLED
KOTAK202606041690750,297888580672,4828788,INR,2026-06-01T06:00:46.277Z,KOTAK,ORD-A1AC9BA4B7B6,SETTLED
KOTAK202606047796039,743810727809,3960469,INR,2026-06-01T01:00:46.277Z,KOTAK,ORD-3D8E0D08FA01,SETTLED
KOTAK202606046443472,439605283889,4145180,INR,2026-05-29T02:00:46.277Z,KOTAK,ORD-282636DE6CDB,SETTLED
KOTAK202606040859833,788646825478,1183089,INR,2026-05-31T23:00:46.277Z,KOTAK,ORD-B8008BA6DF96,SETTLED
KOTAK202606042429494,134885926826,4949473,INR,2026-05-29T17:00:46.277Z,KOTAK,ORD-1D6117B52CB6,SETTLED
KOTAK202606045042683,734158685976,3470426,INR,2026-06-04T18:00:46.277Z,KOTAK,ORD-FB9A7722994E,SETTLED
KOTAK202606040928056,850459303436,2539971,INR,2026-05-30T13:00:46.277Z,KOTAK,ORD-330FEDF38869,PENDING
KOTAK202606048545981,571065575051,2634600,INR,2026-06-02T07:00:46.277Z,KOTAK,ORD-690E4E3408A9,SETTLED
KOTAK202606049022425,009153193159,2783037,INR,2026-05-28T20:00:46.277Z,KOTAK,ORD-419E51C23A7D,SETTLED
KOTAK202606043815518,503051138127,1148702,INR,2026-05-30T22:00:46.277Z,KOTAK,ORD-D16F61539787,SETTLED
KOTAK202606041627093,015890169599,3332512,INR,2026-06-02T07:00:46.277Z,KOTAK,ORD-9BF6881BEE8E,SETTLED
KOTAK202606044767557,239834956962,3073731,INR,2026-06-03T13:00:46.277Z,KOTAK,ORD-B2F26F605DFB,SETTLED
KOTAK202606042220491,709290694268,1319135,INR,2026-06-01T04:00:46.277Z,KOTAK,ORD-E8DB3863D1D8,SETTLED
KOTAK202606045993786,465725415908,392118,INR,2026-05-31T20:00:46.277Z,KOTAK,ORD-CF1285654825,SETTLED
KOTAK202606041734405,651015620631,350774,INR,2026-05-30T01:00:46.277Z,KOTAK,ORD-861C6445B8EE,SETTLED
KOTAK202606045249973,099014422583,4502744,INR,2026-06-02T02:00:46.277Z,KOTAK,ORD-C65C5C5DBB35,SETTLED
KOTAK202606047217398,901236466281,4396915,INR,2026-05-31T16:00:46.277Z,KOTAK,ORD-EEDFE8E0C72F,SETTLED
KOTAK202606042741347,705854121473,1965921,INR,2026-05-31T23:00:46.277Z,KOTAK,ORD-CB0BB4BB5701,SETTLED
KOTAK202606041100788,382051417792,2645862,INR,2026-05-31T15:00:46.277Z,KOTAK,ORD-D1BB63A4FAAD,SETTLED
KOTAK202606049381429,944890611520,4299971,INR,2026-06-02T03:00:46.277Z,KOTAK,ORD-A2D6D32A1EC2,SETTLED
KOTAK202606049757042,656759428853,422698,INR,2026-05-30T11:00:46.277Z,KOTAK,ORD-BC58E9A23D01,SETTLED
KOTAK202606049271681,492035802601,2806177,INR,2026-05-28T22:00:46.277Z,KOTAK,ORD-0293D8659D1E,SETTLED
KOTAK202606048604538,359401748168,2502793,INR,2026-06-03T06:00:46.277Z,KOTAK,ORD-D985D3E9115F,SETTLED
KOTAK202606047749195,128623736720,2830950,INR,2026-05-31T00:00:46.277Z,KOTAK,ORD-85B56F5A3EBA,SETTLED
KOTAK202606047476040,875387781907,2353524,INR,2026-05-30T18:00:46.277Z,KOTAK,ORD-75D69C15D50B,SETTLED
KOTAK202606047827651,384435913993,2820751,INR,2026-06-04T10:00:46.277Z,KOTAK,ORD-E9D02EA40773,SETTLED
KOTAK202606044481324,346950634671,285268,INR,2026-05-31T12:00:46.277Z,KOTAK,ORD-00920BDEA0AA,SETTLED
KOTAK202606043286890,967780513206,1220025,INR,2026-06-03T20:00:46.277Z,KOTAK,ORD-B84426E9159E,SETTLED
KOTAK202606047453034,305738150235,3412442,INR,2026-05-30T05:00:46.277Z,KOTAK,ORD-3FF47D7FE7E8,SETTLED
KOTAK202606045696655,538684436387,2532018,INR,2026-06-01T01:00:46.277Z,KOTAK,ORD-A435859E084D,SETTLED
KOTAK202606048119936,528332166567,4874072,INR,2026-06-01T01:00:46.277Z,KOTAK,ORD-1803AE23ABCB,SETTLED
KOTAK202606044832853,337544085800,501669,INR,2026-05-31T14:00:46.277Z,KOTAK,ORD-459CE2000186,PENDING
KOTAK202606041357121,802867401872,467750,INR,2026-05-30T20:00:46.277Z,KOTAK,ORD-0EDB383DDE50,SETTLED
KOTAK202606044574988,471765927520,3404410,INR,2026-05-28T22:00:46.277Z,KOTAK,ORD-571B60579943,SETTLED
KOTAK202606040984803,573095701693,3044148,INR,2026-05-30T03:00:46.277Z,KOTAK,ORD-9EEFCBFE840C,SETTLED
KOTAK202606045150625,291774263755,3378851,INR,2026-06-02T18:00:46.277Z,KOTAK,ORD-BF7D77918AAA,SETTLED
KOTAK202606044215680,529178815018,527576,INR,2026-05-31T16:00:46.277Z,KOTAK,ORD-FB9809AF6358,SETTLED
KOTAK202606044012534,549299474875,335319,INR,2026-05-30T16:00:46.277Z,KOTAK,ORD-ABDB1652F73E,SETTLED
KOTAK202606040096459,751775531723,4836681,INR,2026-05-30T04:00:46.277Z,KOTAK,ORD-76DFFA69ACC9,SETTLED
KOTAK202606044996249,673956589241,3939757,INR,2026-05-29T06:00:46.277Z,KOTAK,ORD-264F01D05D12,SETTLED
KOTAK202606043394509,540216432220,4694853,INR,2026-05-30T19:00:46.277Z,KOTAK,ORD-A2D7BB4B5EA9,PENDING
KOTAK202606046946646,144484587699,4896255,INR,2026-06-02T04:00:46.277Z,KOTAK,ORD-C0FAF383BB88,SETTLED
KOTAK202606042877315,657291476171,4209309,INR,2026-06-01T11:00:46.277Z,KOTAK,ORD-840E2E705682,SETTLED
KOTAK202606045420350,326084975298,858228,INR,2026-06-04T16:00:46.277Z,KOTAK,ORD-D37C9F78D03A,SETTLED
KOTAK202606043726529,552140493650,2518054,INR,2026-05-31T18:00:46.277Z,KOTAK,ORD-3E516C52842F,SETTLED
KOTAK202606041298289,576280053257,1163908,INR,2026-06-04T01:00:46.277Z,KOTAK,ORD-24A655CACB1C,SETTLED
KOTAK202606048429409,050802668225,4536138,INR,2026-05-30T17:00:46.277Z,KOTAK,ORD-AEEE867AD71A,SETTLED
KOTAK202606044670335,956902917489,1169238,INR,2026-06-04T17:00:46.277Z,KOTAK,ORD-B719F4025A43,SETTLED
KOTAK202606045396468,800174443931,780655,INR,2026-05-31T18:00:46.277Z,KOTAK,ORD-B3B13988BAE2,SETTLED
KOTAK202606042824139,732307342792,3497087,INR,2026-05-28T22:00:46.277Z,KOTAK,ORD-6464728E9F2F,SETTLED
KOTAK202606045186007,737186464805,4005073,INR,2026-06-02T18:00:46.277Z,KOTAK,ORD-CCEE67AD15D0,SETTLED
KOTAK202606041949159,224762702130,1505303,INR,2026-05-29T17:00:46.277Z,KOTAK,ORD-5D741DF8CC5E,SETTLED
KOTAK202606042461610,850282920181,3646621,INR,2026-06-01T14:00:46.277Z,KOTAK,ORD-7DE0E66F705E,SETTLED
KOTAK202606044310604,892478792447,4560675,INR,2026-06-04T08:00:46.277Z,KOTAK,ORD-7F839FA2FC29,SETTLED
KOTAK202606044337547,807465591091,2238777,INR,2026-05-30T07:00:46.277Z,KOTAK,ORD-9FEB85204378,SETTLED
KOTAK202606042419639,003454491017,3244420,INR,2026-06-02T12:00:46.277Z,KOTAK,ORD-B99EB7D9000C,SETTLED
KOTAK202606044714096,187410360266,3532025,INR,2026-05-31T08:00:46.277Z,KOTAK,ORD-48264C614019,SETTLED
KOTAK202606046450952,567602242354,1008399,INR,2026-05-29T07:00:46.277Z,KOTAK,ORD-22F0F5B80337,SETTLED
KOTAK202606042578898,628514512753,3419799,INR,2026-05-31T22:00:46.277Z,KOTAK,ORD-AB24F67F4BE1,PENDING
KOTAK202606044163358,589254736089,1956997,INR,2026-06-02T07:00:46.277Z,KOTAK,ORD-C2DD5DC5A72F,SETTLED
KOTAK202606041368541,400066342280,1333186,INR,2026-06-03T17:00:46.277Z,KOTAK,ORD-2F5A1D4C7057,SETTLED
KOTAK202606045441946,840334011668,3289818,INR,2026-06-04T15:00:46.277Z,KOTAK,ORD-BDF30308BE90,SETTLED
KOTAK202606043350612,345966417627,4794869,INR,2026-06-04T03:00:46.277Z,KOTAK,ORD-05F47EE68E2C,SETTLED
KOTAK202606040845692,842716824491,1829815,INR,2026-05-29T19:00:46.277Z,KOTAK,ORD-06CE5B3985BA,SETTLED
KOTAK202606043330170,118645610252,4190128,INR,2026-05-28T21:00:46.277Z,KOTAK,ORD-BF8F48B8D0EE,SETTLED
KOTAK202606044008822,898994965023,4463359,INR,2026-05-31T10:00:46.277Z,KOTAK,ORD-F8D057FC402E,SETTLED
KOTAK202606040612904,790697407693,2118242,INR,2026-05-30T05:00:46.277Z,KOTAK,ORD-18E4C4E20139,SETTLED
KOTAK202606042440995,372322021150,1829382,INR,2026-06-03T20:00:46.277Z,KOTAK,ORD-A1C59149F300,SETTLED
KOTAK202606048327721,884982577507,4614851,INR,2026-06-03T06:00:46.277Z,KOTAK,ORD-CE5AEACBD3AE,SETTLED
KOTAK202606048844489,798270949794,2844589,INR,2026-05-30T18:00:46.277Z,KOTAK,ORD-21C8F8A31FC4,SETTLED
KOTAK202606040784657,529616919881,1991201,INR,2026-06-03T09:00:46.277Z,KOTAK,ORD-C5E681FFF8D3,SETTLED
KOTAK202606044877255,861285465923,3919170,INR,2026-05-29T17:00:46.277Z,KOTAK,ORD-9665ECACCBF2,SETTLED
KOTAK202606048937858,986181337701,41510,INR,2026-06-03T04:00:46.277Z,KOTAK,ORD-F5DE539285FF,SETTLED
KOTAK202606047145748,803718458089,4871476,INR,2026-06-04T06:00:46.277Z,KOTAK,ORD-EE59C8ED8C58,SETTLED
KOTAK202606046416407,137365929129,2538408,INR,2026-06-04T05:00:46.277Z,KOTAK,ORD-F4DA61D18236,PENDING
KOTAK202606045785671,261333087563,4068431,INR,2026-05-30T13:00:46.277Z,KOTAK,ORD-82F24E07C68B,SETTLED
KOTAK202606044500377,103594739857,4456067,INR,2026-05-29T05:00:46.277Z,KOTAK,ORD-E32991B11EAB,SETTLED
KOTAK202606040022774,708919962412,2584792,INR,2026-06-03T12:00:46.277Z,KOTAK,ORD-CEE1DE4FBCA6,SETTLED
KOTAK202606045087003,571661190449,186731,INR,2026-05-30T20:00:46.277Z,KOTAK,ORD-64DC60045E22,SETTLED
KOTAK202606043729086,235487068114,1907211,INR,2026-05-29T12:00:46.277Z,KOTAK,ORD-FD52B496AB61,SETTLED
KOTAK202606049639127,180067578859,2272774,INR,2026-06-03T07:00:46.277Z,KOTAK,ORD-48ED310D8251,SETTLED
KOTAK202606047022699,021470587451,4774224,INR,2026-06-03T19:00:46.277Z,KOTAK,ORD-10F702AA42E9,SETTLED
KOTAK202606045842774,854452152512,2334073,INR,2026-06-01T06:00:46.277Z,KOTAK,ORD-AC612B4D33F4,SETTLED
KOTAK202606046130493,613865268192,2872249,INR,2026-05-30T21:00:46.277Z,KOTAK,ORD-E69DC61F8032,SETTLED
KOTAK202606046126600,522162851162,653696,INR,2026-05-28T21:00:46.277Z,KOTAK,ORD-3BB8AF07AB3F,SETTLED
KOTAK202606048879277,256207204898,4241681,INR,2026-06-01T14:00:46.277Z,KOTAK,ORD-1F7B74B86F08,SETTLED
KOTAK202606045276373,646883424656,2688810,INR,2026-06-03T17:00:46.277Z,KOTAK,ORD-8AB269305E7E,SETTLED
KOTAK202606049356893,293906689961,3696567,INR,2026-05-31T00:00:46.277Z,KOTAK,ORD-14098C1EA264,SETTLED
KOTAK202606048164818,024857377774,1874160,INR,2026-05-31T16:00:46.277Z,KOTAK,ORD-6DA109412354,SETTLED
KOTAK202606048035537,245671389761,521110,INR,2026-06-04T02:00:46.277Z,KOTAK,ORD-E04FD65F5A64,SETTLED
KOTAK202606041949649,356899337888,3113995,INR,2026-06-04T08:00:46.277Z,KOTAK,ORD-EE5C395B09A6,SETTLED
KOTAK202606046976614,704202825648,998423,INR,2026-06-01T02:00:46.277Z,KOTAK,ORD-F30B165EF977,PENDING
KOTAK202606046764910,018574676552,2789602,INR,2026-05-30T13:00:46.277Z,KOTAK,ORD-92C81FFE30E4,SETTLED
KOTAK202606044789540,258176582774,1887499,INR,2026-05-29T05:00:46.277Z,KOTAK,ORD-ED39254477F8,SETTLED
KOTAK202606047219740,407437576733,3797432,INR,2026-05-30T10:00:46.277Z,KOTAK,ORD-66BA89F5C48D,SETTLED
KOTAK202606044960934,548232238357,326120,INR,2026-06-01T16:00:46.278Z,KOTAK,ORD-CD9C5714C3C0,SETTLED
KOTAK202606041708452,409728157726,4494586,INR,2026-05-30T10:00:46.278Z,KOTAK,ORD-759D99B0D80D,SETTLED
KOTAK202606046960732,171389881419,134828,INR,2026-05-31T18:00:46.278Z,KOTAK,ORD-2E5B6C3E5A14,SETTLED
KOTAK202606049157189,768570180116,1821445,INR,2026-05-30T03:00:46.278Z,KOTAK,ORD-9A7EE7AD8988,SETTLED
KOTAK202606042229383,267930894979,589613,INR,2026-06-02T01:00:46.278Z,KOTAK,ORD-04D55C33B7E0,SETTLED
KOTAK202606040182573,554941251215,2435713,INR,2026-06-04T15:00:46.278Z,KOTAK,ORD-ED5D726AA4DE,SETTLED
KOTAK202606042113590,423105533897,3225179,INR,2026-06-03T18:00:46.278Z,KOTAK,ORD-755A4E13F048,SETTLED
KOTAK202606041386404,262449598734,549567,INR,2026-05-31T17:00:46.278Z,KOTAK,ORD-1964D36373AB,PENDING
KOTAK202606047922911,606645031456,1486418,INR,2026-06-01T07:00:46.278Z,KOTAK,ORD-F6BC8F8E201A,SETTLED
KOTAK202606045217974,990712681821,3757183,INR,2026-05-30T03:00:46.278Z,KOTAK,ORD-5C23BB154FD7,SETTLED
KOTAK202606048702224,494582156141,3804473,INR,2026-06-04T06:00:46.278Z,KOTAK,ORD-346C9DF2BAA2,SETTLED
KOTAK202606043733319,308549246136,4641917,INR,2026-06-01T15:00:46.278Z,KOTAK,ORD-7C10E6990EC2,SETTLED
KOTAK202606043381899,391262538366,965824,INR,2026-05-29T13:00:46.278Z,KOTAK,ORD-263EA93E4B79,SETTLED
KOTAK202606041580046,422635607991,1846114,INR,2026-05-30T19:00:46.278Z,KOTAK,ORD-14FC813C8CF3,SETTLED
KOTAK202606047250492,449441346234,4270826,INR,2026-05-31T03:00:46.278Z,KOTAK,ORD-58221CE24BF7,PENDING
KOTAK202606047562094,398533543946,3070027,INR,2026-06-03T09:00:46.278Z,KOTAK,ORD-4D7C130051FD,SETTLED
KOTAK202606040435397,807336954820,1433694,INR,2026-06-04T05:00:46.278Z,KOTAK,ORD-243D8C41F1BC,SETTLED
KOTAK202606045562154,852207515817,2366303,INR,2026-05-30T02:00:46.278Z,KOTAK,ORD-95BA2C4E4884,SETTLED
KOTAK202606046639122,541773530334,1828756,INR,2026-05-29T20:00:46.278Z,KOTAK,ORD-47B32D3C0AC4,SETTLED
KOTAK202606041025204,673294968871,4010725,INR,2026-05-31T10:00:46.278Z,KOTAK,ORD-2583B54F34DF,SETTLED
KOTAK202606040822570,170355947445,2377648,INR,2026-06-04T11:00:46.278Z,KOTAK,ORD-E91CD377B50E,SETTLED
KOTAK202606040394284,929596805381,44976,INR,2026-05-29T17:00:46.278Z,KOTAK,ORD-52FD16FADFDB,PENDING
KOTAK202606046046137,319870089480,2373999,INR,2026-05-31T21:00:46.278Z,KOTAK,ORD-85DDC49DBCB2,SETTLED
KOTAK202606041570514,005438186331,1352071,INR,2026-06-03T00:00:46.278Z,KOTAK,ORD-E1AC86670ECB,SETTLED
KOTAK202606043068739,265735255994,4661555,INR,2026-05-30T03:00:46.278Z,KOTAK,ORD-0752EDE6BDA7,SETTLED
KOTAK202606040982455,245656804827,2566668,INR,2026-06-01T05:00:46.278Z,KOTAK,ORD-7F0ABE7BA376,SETTLED
KOTAK202606049527213,960590013824,1064970,INR,2026-05-30T00:00:46.278Z,KOTAK,ORD-C99431A9D363,SETTLED
KOTAK202606045912375,651371972322,1756143,INR,2026-06-04T06:00:46.278Z,KOTAK,ORD-B27890CA62CA,SETTLED
KOTAK202606043757240,930314498902,4918439,INR,2026-06-01T21:00:46.278Z,KOTAK,ORD-A7EC531846A2,SETTLED
KOTAK202606049542303,295169630084,866349,INR,2026-05-31T12:00:46.278Z,KOTAK,ORD-4B5B1568CB4A,SETTLED
KOTAK202606040776494,213822243794,3975992,INR,2026-06-03T10:00:46.278Z,KOTAK,ORD-698A935F03AA,SETTLED
KOTAK202606048922787,314581045956,2978909,INR,2026-06-02T13:00:46.278Z,KOTAK,ORD-51772535C579,SETTLED
KOTAK202606044612773,105810331097,629423,INR,2026-06-03T09:00:46.278Z,KOTAK,ORD-F736C712BAE8,SETTLED
KOTAK202606048786736,593705345349,4537661,INR,2026-05-29T12:00:46.278Z,KOTAK,ORD-0C832A986144,SETTLED
