UTR,RRN,Amount,Currency,Settlement_Date,Bank_Name,Merchant_Ref,Status
HDFC202605231932766,497072048169,4102981,INR,2026-05-22T06:53:57.532Z,HDFC,ORD-C07FA60CCB04,SETTLED
HDFC202605235241708,998436406151,3281244,INR,2026-05-23T05:53:57.532Z,HDFC,ORD-208A61EA277C,SETTLED
HDFC202605230314638,989520562051,3380571,INR,2026-05-20T11:53:57.532Z,HDFC,ORD-1AC50ABEE2E5,SETTLED
HDFC202605236749760,112192416778,4107339,INR,2026-05-17T13:53:57.532Z,HDFC,ORD-B6EA2DDE46B3,SETTLED
HDFC202605234481550,026776552188,3445557,INR,2026-05-23T22:53:57.532Z,HDFC,ORD-41B8DADBBA63,SETTLED
HDFC202605233639704,973377084793,889601,INR,2026-05-17T16:53:57.532Z,HDFC,ORD-03ADCD724A8A,SETTLED
HDFC202605235049791,645335631245,3107063,INR,2026-05-24T03:53:57.532Z,HDFC,ORD-CD03B02616B8,SETTLED
HDFC202605236662263,011279869064,2482643,INR,2026-05-21T00:53:57.532Z,HDFC,ORD-C59AD8AB120C,SETTLED
HDFC202605230112222,992409328794,1556924,INR,2026-05-20T19:53:57.532Z,HDFC,ORD-E69F05E5AFDE,SETTLED
HDFC202605239726284,214738125148,4128805,INR,2026-05-17T11:53:57.532Z,HDFC,ORD-880208542589,SETTLED
HDFC202605235190809,311536887432,1025058,INR,2026-05-19T08:53:57.532Z,HDFC,ORD-7661B99443F1,SETTLED
HDFC202605235382941,070310910429,1770225,INR,2026-05-19T12:53:57.533Z,HDFC,ORD-9CAB52C8BE6D,SETTLED
HDFC202605239313321,830161324499,91162,INR,2026-05-19T07:53:57.533Z,HDFC,ORD-F4F31CCF4576,SETTLED
HDFC202605237360067,745079582470,3103940,INR,2026-05-21T01:53:57.533Z,HDFC,ORD-F6A593E88943,SETTLED
HDFC202605237237991,425403423376,3287609,INR,2026-05-24T06:53:57.533Z,HDFC,ORD-4CBFB1D7477A,SETTLED
HDFC202605232569604,097323653482,4073709,INR,2026-05-19T18:53:57.533Z,HDFC,ORD-8B06394C2A7A,SETTLED
HDFC202605232759077,551594514126,4008942,INR,2026-05-23T12:53:57.533Z,HDFC,ORD-D83CCC556E32,SETTLED
HDFC202605232619973,753882344225,3994720,INR,2026-05-23T06:53:57.533Z,HDFC,ORD-A5E0AFCC28D2,SETTLED
HDFC202605237220977,659937669017,527383,INR,2026-05-21T11:53:57.533Z,HDFC,ORD-0C59951C577C,SETTLED
HDFC202605230708066,367387702613,4805903,INR,2026-05-18T22:53:57.533Z,HDFC,ORD-1DF1980653E6,SETTLED
HDFC202605236063593,491812879666,4111890,INR,2026-05-20T08:53:57.533Z,HDFC,ORD-DF73062FE448,PENDING
HDFC202605230157992,356772346940,4096906,INR,2026-05-18T12:53:57.533Z,HDFC,ORD-7FE1F88BAAD0,SETTLED
HDFC202605238117562,736320835788,3269611,INR,2026-05-18T14:53:57.533Z,HDFC,ORD-2D9AFE9D9DC4,SETTLED
HDFC202605230782593,293308245178,745540,INR,2026-05-23T17:53:57.533Z,HDFC,ORD-C3AD018DD334,SETTLED
HDFC202605237972314,820083830572,4980946,INR,2026-05-22T18:53:57.533Z,HDFC,ORD-EB4DF7D8236B,SETTLED
HDFC202605235363242,692893463826,4260225,INR,2026-05-17T18:53:57.533Z,HDFC,ORD-79138EA606F1,PENDING
HDFC202605235442078,241331902421,1519270,INR,2026-05-22T12:53:57.533Z,HDFC,ORD-184FCE53E3E0,SETTLED
HDFC202605239869395,101337952408,2197078,INR,2026-05-21T18:53:57.533Z,HDFC,ORD-52DA6A63186E,SETTLED
HDFC202605234740445,369763352682,2736529,INR,2026-05-23T00:53:57.533Z,HDFC,ORD-45119ABC7706,SETTLED
HDFC202605238942601,947650065615,773451,INR,2026-05-18T02:53:57.533Z,HDFC,ORD-E3DF18C7DAD0,SETTLED
HDFC202605230374490,206562405674,2393538,INR,2026-05-24T05:53:57.533Z,HDFC,ORD-389388053439,SETTLED
HDFC202605236286023,119419517570,772685,INR,2026-05-18T15:53:57.533Z,HDFC,ORD-A6F1CF292F3F,SETTLED
HDFC202605233591481,999919500324,4197830,INR,2026-05-19T11:53:57.533Z,HDFC,ORD-64104B628787,SETTLED
HDFC202605230707810,319584820082,673921,INR,2026-05-18T23:53:57.533Z,HDFC,ORD-9061D7B97228,SETTLED
HDFC202605234186295,180230252822,684485,INR,2026-05-21T19:53:57.533Z,HDFC,ORD-6F54F967EC0A,SETTLED
HDFC202605237774497,435882316366,2754308,INR,2026-05-21T17:53:57.533Z,HDFC,ORD-F77437A6DE94,PENDING
HDFC202605230646933,683574525939,4585066,INR,2026-05-23T21:53:57.533Z,HDFC,ORD-64BF2B0C0CCF,SETTLED
HDFC202605234242781,264480388454,2759211,INR,2026-05-17T11:53:57.533Z,HDFC,ORD-E3E2C774B75E,SETTLED
HDFC202605233506422,747796106557,1934570,INR,2026-05-20T03:53:57.533Z,HDFC,ORD-6AA0A821F473,SETTLED
HDFC202605233140358,699543749350,2758972,INR,2026-05-20T11:53:57.533Z,HDFC,ORD-743DDC6F672B,SETTLED
HDFC202605237257439,512204583796,4478986,INR,2026-05-24T03:53:57.533Z,HDFC,ORD-4B7EE11E2E27,SETTLED
HDFC202605238979835,991426203914,1389108,INR,2026-05-18T05:53:57.533Z,HDFC,ORD-66EE875FB982,SETTLED
HDFC202605237961265,088843515857,2796609,INR,2026-05-17T20:53:57.533Z,HDFC,ORD-620CD091F376,SETTLED
HDFC202605233663079,653584096469,1055304,INR,2026-05-18T21:53:57.533Z,HDFC,ORD-73B7D73F4333,SETTLED
HDFC202605234133243,731546305465,4353326,INR,2026-05-17T19:53:57.533Z,HDFC,ORD-FB6E0D97BF0B,SETTLED
HDFC202605233713630,916189734626,3406431,INR,2026-05-17T14:53:57.533Z,HDFC,ORD-5C83843EC016,SETTLED
HDFC202605233376618,769696671846,2493327,INR,2026-05-22T11:53:57.533Z,HDFC,ORD-A93424A25296,SETTLED
HDFC202605235536562,484648024236,2640475,INR,2026-05-17T12:53:57.533Z,HDFC,ORD-6115A5E033EE,SETTLED
HDFC202605238124825,088826496518,4810894,INR,2026-05-18T17:53:57.533Z,HDFC,ORD-43A47862074B,SETTLED
HDFC202605234031233,459487679622,129530,INR,2026-05-19T20:53:57.533Z,HDFC,ORD-5AE481D8AD57,SETTLED
HDFC202605237615672,922962066816,683095,INR,2026-05-19T22:53:57.533Z,HDFC,ORD-FAB5B1313CA3,SETTLED
HDFC202605234794699,742859256042,2020912,INR,2026-05-21T18:53:57.533Z,HDFC,ORD-2AD585B35438,SETTLED
HDFC202605238636119,276015891675,2653662,INR,2026-05-22T03:53:57.533Z,HDFC,ORD-7AED30E6B92C,SETTLED
HDFC202605234770197,814345542008,3855343,INR,2026-05-23T12:53:57.533Z,HDFC,ORD-951ECC40D16E,SETTLED
HDFC202605237349402,063410789586,1416848,INR,2026-05-18T10:53:57.533Z,HDFC,ORD-1DF0BA23F79C,SETTLED
HDFC202605239949046,938842887709,4090193,INR,2026-05-22T05:53:57.533Z,HDFC,ORD-0D2CBC3BFC6A,SETTLED
HDFC202605233328661,762200354755,1730511,INR,2026-05-21T17:53:57.533Z,HDFC,ORD-A3129D8AF022,SETTLED
HDFC202605236599892,843370682665,2273142,INR,2026-05-18T05:53:57.533Z,HDFC,ORD-949C3F671D4C,SETTLED
HDFC202605238870428,453070059333,115554,INR,2026-05-19T22:53:57.534Z,HDFC,ORD-6434805930F2,SETTLED
HDFC202605233633637,510190382795,2394763,INR,2026-05-21T08:53:57.534Z,HDFC,ORD-5CD239F5D83E,SETTLED
HDFC202605236912477,437298627908,3319237,INR,2026-05-19T19:53:57.534Z,HDFC,ORD-7B6BBB0F6AB5,SETTLED
HDFC202605233026699,217306966656,1821849,INR,2026-05-18T09:53:57.534Z,HDFC,ORD-236055AA02A0,SETTLED
HDFC202605236842379,282756424325,3303222,INR,2026-05-20T02:53:57.534Z,HDFC,ORD-47BE672863B4,SETTLED
HDFC202605232320986,422782141887,3969579,INR,2026-05-19T12:53:57.534Z,HDFC,ORD-13D8CD985C0D,SETTLED
HDFC202605238902602,857326976352,3941507,INR,2026-05-18T10:53:57.534Z,HDFC,ORD-E17CA868F298,SETTLED
HDFC202605236155202,167231736083,1000620,INR,2026-05-24T06:53:57.534Z,HDFC,ORD-877D04149487,SETTLED
HDFC202605238769175,963616937259,2557210,INR,2026-05-20T14:53:57.534Z,HDFC,ORD-053A7C603ADF,SETTLED
HDFC202605236881958,117909253425,766605,INR,2026-05-18T14:53:57.534Z,HDFC,ORD-8584FDF9E2A8,SETTLED
HDFC202605231587019,059843888591,2752901,INR,2026-05-22T08:53:57.534Z,HDFC,ORD-D1A32DBBB39E,SETTLED
HDFC202605230654767,997689097676,2912744,INR,2026-05-22T17:53:57.534Z,HDFC,ORD-107B81EAC017,SETTLED
HDFC202605235165866,910770806462,1537676,INR,2026-05-23T15:53:57.534Z,HDFC,ORD-0060D462BD11,SETTLED
HDFC202605231938619,782989982146,3046594,INR,2026-05-22T21:53:57.534Z,HDFC,ORD-94BECE754D0B,SETTLED
HDFC202605234120032,154369644172,2381384,INR,2026-05-22T13:53:57.534Z,HDFC,ORD-D95C781B8E67,SETTLED
HDFC202605237419996,913683883646,4725786,INR,2026-05-22T07:53:57.534Z,HDFC,ORD-D2819A82C86B,SETTLED
HDFC202605236204609,130454699988,2957907,INR,2026-05-23T15:53:57.534Z,HDFC,ORD-C9005445B50B,SETTLED
HDFC202605233826649,371113594488,3974811,INR,2026-05-18T10:53:57.534Z,HDFC,ORD-D35EF207D469,SETTLED
HDFC202605232110912,982606874745,2724305,INR,2026-05-20T02:53:57.534Z,HDFC,ORD-D91C098A059C,SETTLED
HDFC202605239080379,384533090809,3770868,INR,2026-05-21T11:53:57.534Z,HDFC,ORD-007B67A0FBA3,SETTLED
HDFC202605236541585,029008148011,1666048,INR,2026-05-23T23:53:57.534Z,HDFC,ORD-98C038E29E13,SETTLED
HDFC202605238178713,165068882722,3365119,INR,2026-05-18T06:53:57.534Z,HDFC,ORD-3A5BAC7F3D20,SETTLED
HDFC202605238906821,412001283858,3644494,INR,2026-05-19T20:53:57.534Z,HDFC,ORD-B2B527512737,SETTLED
HDFC202605235174393,690643755131,2242453,INR,2026-05-19T18:53:57.534Z,HDFC,ORD-D65DC83E0588,SETTLED
HDFC202605230789275,386643305195,3775659,INR,2026-05-17T21:53:57.534Z,HDFC,ORD-E59A6C810C6B,SETTLED
HDFC202605231972914,261718768627,704918,INR,2026-05-18T03:53:57.534Z,HDFC,ORD-506D30CB8FCD,SETTLED
HDFC202605234649637,331428386491,4610231,INR,2026-05-23T10:53:57.534Z,HDFC,ORD-FBA10557F080,SETTLED
HDFC202605237726868,856024724342,1959912,INR,2026-05-22T00:53:57.534Z,HDFC,ORD-DEC0B3C97F60,SETTLED
HDFC202605233834520,773161238152,4673854,INR,2026-05-22T23:53:57.534Z,HDFC,ORD-851BAE74C54E,SETTLED
HDFC202605234938367,993540458254,1079565,INR,2026-05-21T06:53:57.534Z,HDFC,ORD-8109CE70D881,SETTLED
HDFC202605231420431,029960681347,1501277,INR,2026-05-20T08:53:57.534Z,HDFC,ORD-D64EF1D3B656,SETTLED
HDFC202605232083589,822942801839,1842664,INR,2026-05-18T09:53:57.534Z,HDFC,ORD-3FA53F6D3F15,SETTLED
HDFC202605230487209,160632844213,4891165,INR,2026-05-19T18:53:57.534Z,HDFC,ORD-24E4B3D89715,SETTLED
HDFC202605232657248,075239924267,860161,INR,2026-05-19T02:53:57.534Z,HDFC,ORD-3BB0DA197802,SETTLED
HDFC202605231957296,399062183107,4896300,INR,2026-05-20T14:53:57.534Z,HDFC,ORD-01F81F4EF017,SETTLED
HDFC202605230991534,851524254598,1984711,INR,2026-05-21T18:53:57.534Z,HDFC,ORD-8953F6473CE0,SETTLED
HDFC202605235117924,825641995030,4320068,INR,2026-05-24T05:53:57.534Z,HDFC,ORD-C4BC97DE7778,SETTLED
HDFC202605230964847,218407147940,1786491,INR,2026-05-19T03:53:57.534Z,HDFC,ORD-2112E0861D1E,SETTLED
HDFC202605234641378,925353817571,89882,INR,2026-05-22T21:53:57.534Z,HDFC,ORD-DAEB952B8217,SETTLED
HDFC202605236851282,233221040489,1265570,INR,2026-05-20T15:53:57.534Z,HDFC,ORD-0FBA98CD1F79,SETTLED
HDFC202605237770698,392957114492,4797602,INR,2026-05-19T10:53:57.534Z,HDFC,ORD-A48CD47EFF7A,SETTLED
HDFC202605238205140,139535487331,3800913,INR,2026-05-22T18:53:57.534Z,HDFC,ORD-08D537F3BBE1,PENDING
HDFC202605239519618,827949543307,4273575,INR,2026-05-17T17:53:57.534Z,HDFC,ORD-2BA1FE0FB78D,SETTLED
HDFC202605233181034,421479320152,2100117,INR,2026-05-22T16:53:57.534Z,HDFC,ORD-AC4606A4FA8D,SETTLED
HDFC202605236294492,725890355615,3295096,INR,2026-05-23T23:53:57.534Z,HDFC,ORD-87FAB8D9B168,SETTLED
HDFC202605239278819,294142077461,2819514,INR,2026-05-17T15:53:57.535Z,HDFC,ORD-717A0D9D0650,PENDING
HDFC202605230887790,677837579935,1270725,INR,2026-05-19T10:53:57.535Z,HDFC,ORD-4EB57C128FD4,SETTLED
HDFC202605236975091,168457009091,62464,INR,2026-05-19T12:53:57.535Z,HDFC,ORD-690D381C05C7,SETTLED
HDFC202605233108220,107206903059,917016,INR,2026-05-21T04:53:57.535Z,HDFC,ORD-885E720B47E0,SETTLED
HDFC202605232726519,659708262930,229510,INR,2026-05-20T13:53:57.535Z,HDFC,ORD-A14EDD38787B,SETTLED
HDFC202605239843608,935788221948,3281587,INR,2026-05-20T03:53:57.535Z,HDFC,ORD-D5FA23FF8730,SETTLED
HDFC202605234893005,580084939340,4807210,INR,2026-05-21T04:53:57.535Z,HDFC,ORD-E43173ECBEF1,SETTLED
HDFC202605230162639,189470618282,2310706,INR,2026-05-22T18:53:57.535Z,HDFC,ORD-0997498F2A3B,PENDING
HDFC202605237850913,349690148265,2932733,INR,2026-05-24T05:53:57.535Z,HDFC,ORD-2DD19205208F,PENDING
HDFC202605231908000,614045698914,3830691,INR,2026-05-24T00:53:57.535Z,HDFC,ORD-7BEEF8D3D277,SETTLED
HDFC202605235948569,194482382682,1077766,INR,2026-05-22T22:53:57.535Z,HDFC,ORD-FC7B6AA68C33,SETTLED
HDFC202605230560888,183709511565,4007364,INR,2026-05-20T21:53:57.535Z,HDFC,ORD-7EADE4F909C3,SETTLED
HDFC202605233168108,438328351942,1930057,INR,2026-05-17T17:53:57.535Z,HDFC,ORD-BCBFCAF8AF30,SETTLED
HDFC202605231886144,475087944189,1326553,INR,2026-05-19T03:53:57.535Z,HDFC,ORD-A3DD3B5D4F12,SETTLED
HDFC202605230894446,309649704843,1206404,INR,2026-05-20T12:53:57.535Z,HDFC,ORD-47C74A2A524C,SETTLED
HDFC202605238334908,025634022795,1407830,INR,2026-05-21T09:53:57.535Z,HDFC,ORD-24382FA2DD84,SETTLED
HDFC202605230263804,786715747727,3112063,INR,2026-05-18T07:53:57.535Z,HDFC,ORD-90C553930DFD,SETTLED
HDFC202605231599173,552434529204,4501916,INR,2026-05-22T20:53:57.535Z,HDFC,ORD-C6D552C21B32,PENDING
HDFC202605237169200,949157273756,556676,INR,2026-05-24T00:53:57.535Z,HDFC,ORD-345120EB717D,SETTLED
HDFC202605238749845,068705526651,3113482,INR,2026-05-22T08:53:57.536Z,HDFC,ORD-684C172665FC,SETTLED
HDFC202605234974103,356247178779,2781805,INR,2026-05-18T18:53:57.536Z,HDFC,ORD-BA6A028A50F5,SETTLED
HDFC202605236715575,671891563373,2802006,INR,2026-05-21T07:53:57.536Z,HDFC,ORD-2E3FAD53165A,SETTLED
HDFC202605232353888,429525678252,1022077,INR,2026-05-19T05:53:57.536Z,HDFC,ORD-AF71E16F4E77,SETTLED
HDFC202605235429254,076233635437,3351536,INR,2026-05-21T09:53:57.536Z,HDFC,ORD-460C31396AD5,SETTLED
HDFC202605231073767,424539053077,1814675,INR,2026-05-17T23:53:57.536Z,HDFC,ORD-FF53923D7B31,SETTLED
HDFC202605230231818,831172973181,3880112,INR,2026-05-17T08:53:57.536Z,HDFC,ORD-53DBE4FB758C,SETTLED
HDFC202605236268375,157986177035,4074062,INR,2026-05-18T13:53:57.536Z,HDFC,ORD-F01C032FF289,SETTLED
HDFC202605236010637,149100717187,1834235,INR,2026-05-19T07:53:57.536Z,HDFC,ORD-9E21A4D30223,SETTLED
HDFC202605237895082,387164768000,4378955,INR,2026-05-23T18:53:57.536Z,HDFC,ORD-668E4F1D5AD1,SETTLED
HDFC202605233678892,146767681501,4426519,INR,2026-05-23T08:53:57.536Z,HDFC,ORD-F4ACC93FCF6B,SETTLED
HDFC202605231874088,429890414310,775135,INR,2026-05-24T04:53:57.536Z,HDFC,ORD-FF4AA507517C,SETTLED
HDFC202605232691811,572596623041,3222987,INR,2026-05-20T16:53:57.536Z,HDFC,ORD-94FC362793E8,SETTLED
HDFC202605234766132,710757614163,514228,INR,2026-05-19T18:53:57.536Z,HDFC,ORD-042916E25F2B,SETTLED
HDFC202605239970483,690516740570,2227648,INR,2026-05-20T22:53:57.536Z,HDFC,ORD-99AC7913C076,SETTLED
HDFC202605234738531,849557423852,4119074,INR,2026-05-21T00:53:57.536Z,HDFC,ORD-B77D3E272AAB,SETTLED
HDFC202605237421790,341012051085,206398,INR,2026-05-18T06:53:57.536Z,HDFC,ORD-B07C1B28F622,SETTLED
HDFC202605239489587,470398874455,3858495,INR,2026-05-22T18:53:57.536Z,HDFC,ORD-ED260D71B4B0,SETTLED
HDFC202605233468586,798712243304,2752102,INR,2026-05-22T21:53:57.536Z,HDFC,ORD-84A10DB43456,SETTLED
HDFC202605234379434,084998751647,121969,INR,2026-05-23T16:53:57.536Z,HDFC,ORD-775F10CCF10B,SETTLED
HDFC202605233940853,010709172710,4427648,INR,2026-05-22T06:53:57.536Z,HDFC,ORD-13B74B0C428E,SETTLED
HDFC202605232213936,030895066580,3347167,INR,2026-05-21T23:53:57.537Z,HDFC,ORD-057AD0BD5CB8,SETTLED
HDFC202605237379083,922666558803,1323748,INR,2026-05-19T05:53:57.537Z,HDFC,ORD-718767F8E678,SETTLED
HDFC202605233024970,451504348269,2019760,INR,2026-05-22T09:53:57.537Z,HDFC,ORD-2BB5F38BD8A6,SETTLED
HDFC202605235441013,839362173262,4909325,INR,2026-05-18T05:53:57.537Z,HDFC,ORD-4435F9A68E00,SETTLED
HDFC202605237015275,707366516027,3763076,INR,2026-05-18T06:53:57.537Z,HDFC,ORD-7FB28CC2E7B8,SETTLED
HDFC202605232228718,773219874458,2187264,INR,2026-05-20T08:53:57.537Z,HDFC,ORD-FE12370B328D,SETTLED
HDFC202605239302541,517840098223,1792965,INR,2026-05-17T09:53:57.537Z,HDFC,ORD-6013FC6E7DC5,SETTLED
HDFC202605230601181,806279505323,2583833,INR,2026-05-22T01:53:57.537Z,HDFC,ORD-FCCBA66038FC,SETTLED
HDFC202605237819603,488823032426,3339106,INR,2026-05-18T04:53:57.537Z,HDFC,ORD-745DD7C9DF98,SETTLED
HDFC202605236845054,005067374087,782506,INR,2026-05-20T03:53:57.537Z,HDFC,ORD-DCA8B108F414,SETTLED
HDFC202605233554153,215493432739,4771917,INR,2026-05-24T01:53:57.537Z,HDFC,ORD-F2FEE0479BEE,SETTLED
HDFC202605235953218,081562881238,1581840,INR,2026-05-23T01:53:57.537Z,HDFC,ORD-1F9B8C49DBCE,SETTLED
HDFC202605239424916,232118063369,4823885,INR,2026-05-23T16:53:57.537Z,HDFC,ORD-9694B5F81648,SETTLED
HDFC202605233386242,842127090449,533761,INR,2026-05-21T09:53:57.537Z,HDFC,ORD-7BAF438F596B,SETTLED
HDFC202605235802796,008714918248,4153645,INR,2026-05-21T03:53:57.537Z,HDFC,ORD-FFA75999FF87,SETTLED
HDFC202605237782418,716643716911,2357729,INR,2026-05-23T03:53:57.537Z,HDFC,ORD-8380D82941B6,SETTLED
HDFC202605235064160,322576884578,730673,INR,2026-05-23T03:53:57.537Z,HDFC,ORD-0417DB685901,SETTLED
HDFC202605239679634,568481093437,15033,INR,2026-05-23T09:53:57.537Z,HDFC,ORD-EC14228D2547,SETTLED
HDFC202605239510584,920250829846,4383843,INR,2026-05-23T17:53:57.537Z,HDFC,ORD-2895F5116C93,SETTLED
HDFC202605231022571,389366433800,1465962,INR,2026-05-21T06:53:57.537Z,HDFC,ORD-532706AFFA98,SETTLED
HDFC202605231841377,635828381895,4947670,INR,2026-05-21T20:53:57.537Z,HDFC,ORD-45558FD499BF,SETTLED
HDFC202605238522839,183946327655,2935785,INR,2026-05-20T19:53:57.537Z,HDFC,ORD-A6FEA4F313D3,SETTLED
HDFC202605231666189,431433847940,3462290,INR,2026-05-22T05:53:57.537Z,HDFC,ORD-A193F69BE644,SETTLED
