UTR,RRN,Amount,Currency,Settlement_Date,Bank_Name,Merchant_Ref,Status
ICICI202606045082411,629521992531,1511079,INR,2026-06-04T11:53:14.803Z,ICICI,ORD-06DD534F129C,PENDING
ICICI202606041898812,728338064334,1511041,INR,2026-06-03T06:53:14.803Z,ICICI,ORD-510D28A63FFC,SETTLED
ICICI202606043937683,717405386938,3456234,INR,2026-05-31T10:53:14.803Z,ICICI,ORD-17E86099C3FB,SETTLED
ICICI202606043074377,697557661741,1789672,INR,2026-06-02T00:53:14.803Z,ICICI,ORD-B6E5C4BCF9FF,SETTLED
ICICI202606042951258,882750568170,2973474,INR,2026-05-30T12:53:14.803Z,ICICI,ORD-383E146896F2,SETTLED
ICICI202606048677209,426998161115,14151,INR,2026-05-28T23:53:14.803Z,ICICI,ORD-596758F52A7D,SETTLED
ICICI202606044147978,666752681928,4607897,INR,2026-05-31T09:53:14.803Z,ICICI,ORD-F7ED938B29D3,SETTLED
ICICI202606047770639,616712347716,1732059,INR,2026-05-30T15:53:14.803Z,ICICI,ORD-7F7D4B6265F9,SETTLED
ICICI202606044895068,835656520717,736771,INR,2026-06-01T18:53:14.803Z,ICICI,ORD-F75654C24D17,SETTLED
ICICI202606048979448,963746963394,4994828,INR,2026-05-31T20:53:14.803Z,ICICI,ORD-4ECC053C2F3C,SETTLED
ICICI202606045692116,087728428685,211437,INR,2026-06-02T12:53:14.803Z,ICICI,ORD-E7746B8651B7,PENDING
ICICI202606044652124,086716340982,4407690,INR,2026-05-29T23:53:14.803Z,ICICI,ORD-A429DEB12DD0,SETTLED
ICICI202606047066225,034764906891,1887780,INR,2026-05-30T06:53:14.803Z,ICICI,ORD-2F41C6879CFA,SETTLED
ICICI202606047261823,649197392622,4737731,INR,2026-05-29T18:53:14.803Z,ICICI,ORD-C5EBEFB6E7E1,SETTLED
ICICI202606046734388,132118720247,2397958,INR,2026-06-01T09:53:14.803Z,ICICI,ORD-094CC5B63CD7,SETTLED
ICICI202606042896225,009252160200,655417,INR,2026-06-01T16:53:14.803Z,ICICI,ORD-E2A4D4A12F2A,SETTLED
ICICI202606046441682,955606067496,1001500,INR,2026-06-04T04:53:14.803Z,ICICI,ORD-BBE64560780A,SETTLED
ICICI202606048127805,998104753259,1041117,INR,2026-05-29T02:53:14.803Z,ICICI,ORD-DD5A456757D1,SETTLED
ICICI202606048358272,233719867744,1932679,INR,2026-05-29T21:53:14.803Z,ICICI,ORD-88B47C8D9057,SETTLED
ICICI202606040715486,758347929798,492564,INR,2026-06-02T18:53:14.803Z,ICICI,ORD-C28A45C49EA3,SETTLED
ICICI202606043813015,995506447667,4395827,INR,2026-06-02T15:53:14.803Z,ICICI,ORD-FC0307BA3E29,SETTLED
ICICI202606047665595,801602078819,3188520,INR,2026-05-30T19:53:14.803Z,ICICI,ORD-7724AE04050D,SETTLED
ICICI202606043383824,717423846435,2326031,INR,2026-06-04T07:53:14.803Z,ICICI,ORD-06DE0C14AADE,SETTLED
ICICI202606041589367,299156882420,105464,INR,2026-05-29T00:53:14.803Z,ICICI,ORD-097F65D78B8C,SETTLED
ICICI202606044956274,167987723056,487747,INR,2026-06-04T04:53:14.803Z,ICICI,ORD-3DD4E67C8519,SETTLED
ICICI202606048884944,439133750947,937813,INR,2026-06-02T18:53:14.803Z,ICICI,ORD-882D80802D1E,SETTLED
ICICI202606048359401,400647692917,123219,INR,2026-05-30T20:53:14.803Z,ICICI,ORD-574FE02440C0,SETTLED
ICICI202606045527272,131922161078,2857029,INR,2026-05-30T18:53:14.803Z,ICICI,ORD-AE878980AC8B,SETTLED
ICICI202606049764520,098753291425,889797,INR,2026-06-03T17:53:14.803Z,ICICI,ORD-8DCFC22FADC9,SETTLED
ICICI202606044964576,404464910124,1122570,INR,2026-05-31T10:53:14.803Z,ICICI,ORD-2D81D66331E8,SETTLED
ICICI202606049180351,908150807258,3657466,INR,2026-06-02T00:53:14.803Z,ICICI,ORD-F4AF43756109,SETTLED
ICICI202606045008170,354163688850,3019040,INR,2026-06-02T04:53:14.803Z,ICICI,ORD-ED05C2676148,SETTLED
ICICI202606049507420,920246776916,4374183,INR,2026-05-30T07:53:14.803Z,ICICI,ORD-911EA329FD4C,SETTLED
ICICI202606044027789,553774115736,1327630,INR,2026-05-29T20:53:14.803Z,ICICI,ORD-D28955DE4329,SETTLED
ICICI202606040864214,610469832201,2921625,INR,2026-06-03T08:53:14.803Z,ICICI,ORD-84AFEB3B1CCC,SETTLED
ICICI202606048982829,694814034705,3584249,INR,2026-06-02T07:53:14.803Z,ICICI,ORD-8D4187279315,SETTLED
ICICI202606047704037,820967478657,3626386,INR,2026-06-02T12:53:14.803Z,ICICI,ORD-A9EDD2DD98E8,SETTLED
ICICI202606041943884,221991024141,3380197,INR,2026-05-30T02:53:14.803Z,ICICI,ORD-7376B6531A61,SETTLED
ICICI202606043370891,667395320293,530114,INR,2026-05-31T16:53:14.803Z,ICICI,ORD-D5895DA5DE15,SETTLED
ICICI202606041889694,049365569864,1161431,INR,2026-05-29T03:53:14.803Z,ICICI,ORD-7B5407009D7B,SETTLED
ICICI202606043233881,513697262648,2418027,INR,2026-05-29T07:53:14.803Z,ICICI,ORD-856226569F3E,SETTLED
ICICI202606047157468,129587626825,4629377,INR,2026-05-31T04:53:14.803Z,ICICI,ORD-517A1F3935F7,SETTLED
ICICI202606040254338,714677962846,4460064,INR,2026-06-04T00:53:14.803Z,ICICI,ORD-40530F4BE93E,SETTLED
ICICI202606042969033,381880613459,3051365,INR,2026-06-04T05:53:14.803Z,ICICI,ORD-89D535010863,SETTLED
ICICI202606045140909,070165307870,3569529,INR,2026-05-30T04:53:14.803Z,ICICI,ORD-D7EDB942A3EE,SETTLED
ICICI202606043403681,583308041372,3959760,INR,2026-06-02T09:53:14.803Z,ICICI,ORD-99B010ADEB64,SETTLED
ICICI202606041625565,692367584369,2081971,INR,2026-06-02T02:53:14.803Z,ICICI,ORD-3CF1120843A8,SETTLED
ICICI202606046595857,080548497169,3082462,INR,2026-05-31T16:53:14.803Z,ICICI,ORD-A868837DB56A,SETTLED
ICICI202606044532466,147020828385,3687980,INR,2026-06-01T11:53:14.803Z,ICICI,ORD-C2EB86C1AD92,SETTLED
ICICI202606047867671,988138013923,1858947,INR,2026-05-29T16:53:14.803Z,ICICI,ORD-819AD45D4DF2,SETTLED
ICICI202606043831428,861031830301,2658485,INR,2026-05-30T01:53:14.803Z,ICICI,ORD-B82D3298CC38,SETTLED
ICICI202606047069188,463068268438,394004,INR,2026-06-03T02:53:14.803Z,ICICI,ORD-1F540673D74A,SETTLED
ICICI202606046018435,099579452440,4173101,INR,2026-05-29T08:53:14.803Z,ICICI,ORD-5D9D1B434835,SETTLED
ICICI202606041160923,219903759701,2325402,INR,2026-06-02T23:53:14.803Z,ICICI,ORD-DC2F2BA4EDBD,PENDING
ICICI202606046354693,358221763592,4370070,INR,2026-05-31T14:53:14.803Z,ICICI,ORD-965743A0A769,SETTLED
ICICI202606040227140,165913969550,3083229,INR,2026-05-31T16:53:14.803Z,ICICI,ORD-9FC0E8E547EF,SETTLED
ICICI202606048107480,327010828005,4171877,INR,2026-06-02T17:53:14.803Z,ICICI,ORD-56006E7F0E6D,SETTLED
ICICI202606049493109,953398694273,4593218,INR,2026-05-31T13:53:14.803Z,ICICI,ORD-20451B99EF26,SETTLED
ICICI202606043814634,214108526296,1932228,INR,2026-05-29T19:53:14.803Z,ICICI,ORD-5A861D6A8965,SETTLED
ICICI202606047037063,359767261333,4036914,INR,2026-06-02T09:53:14.803Z,ICICI,ORD-B356A0D6C3CC,SETTLED
ICICI202606046071384,729015840653,2746785,INR,2026-05-30T15:53:14.803Z,ICICI,ORD-2300F928075B,PENDING
ICICI202606042864642,669323792114,4289113,INR,2026-05-31T17:53:14.803Z,ICICI,ORD-A781117973F1,SETTLED
ICICI202606046434241,135243922995,3563598,INR,2026-06-03T11:53:14.803Z,ICICI,ORD-735BF60C370A,SETTLED
ICICI202606045902060,495033193342,3537014,INR,2026-06-01T01:53:14.803Z,ICICI,ORD-BAD84FD10F90,SETTLED
ICICI202606040731404,752871696567,4341846,INR,2026-05-31T14:53:14.803Z,ICICI,ORD-F00953BF1D12,SETTLED
ICICI202606047410452,343627748577,4460025,INR,2026-06-04T13:53:14.803Z,ICICI,ORD-5EBDDEAB0405,SETTLED
ICICI202606041449338,297860873743,4365995,INR,2026-05-31T16:53:14.803Z,ICICI,ORD-7C9D9859F956,SETTLED
ICICI202606048171020,317529366604,3160562,INR,2026-06-01T09:53:14.803Z,ICICI,ORD-335722569A38,SETTLED
ICICI202606043348738,284325320295,4720876,INR,2026-06-02T05:53:14.803Z,ICICI,ORD-6C076380CB24,SETTLED
ICICI202606048255385,002883094868,4160125,INR,2026-05-30T22:53:14.803Z,ICICI,ORD-AB83FC16B951,SETTLED
ICICI202606043146570,326301191581,3357721,INR,2026-06-01T22:53:14.803Z,ICICI,ORD-D31440BD785D,SETTLED
ICICI202606042473916,687489021839,2739765,INR,2026-06-01T11:53:14.803Z,ICICI,ORD-A51243D36563,SETTLED
ICICI202606041139796,171470867750,603304,INR,2026-06-03T06:53:14.803Z,ICICI,ORD-CE6078081E08,SETTLED
ICICI202606046565384,794400967506,3434678,INR,2026-05-30T15:53:14.803Z,ICICI,ORD-8839B27909C8,SETTLED
ICICI202606046961204,932401081562,3918027,INR,2026-06-01T04:53:14.803Z,ICICI,ORD-C291542626C7,SETTLED
ICICI202606040997963,912566448424,2716209,INR,2026-06-02T22:53:14.803Z,ICICI,ORD-A4919E69FAAE,SETTLED
ICICI202606045211765,611367275092,1117335,INR,2026-06-03T12:53:14.803Z,ICICI,ORD-A524161BD645,SETTLED
ICICI202606049064393,568599667979,589527,INR,2026-06-04T07:53:14.803Z,ICICI,ORD-5476034257B5,SETTLED
ICICI202606045043687,249926499498,1644361,INR,2026-05-29T12:53:14.803Z,ICICI,ORD-426F8354078B,SETTLED
ICICI202606041926888,416182095643,3820681,INR,2026-06-03T12:53:14.803Z,ICICI,ORD-56BC08E97BE5,SETTLED
ICICI202606047757901,092614731174,1366567,INR,2026-06-01T10:53:14.803Z,ICICI,ORD-7B6B1D59B981,SETTLED
ICICI202606046236061,889449153117,2129618,INR,2026-05-31T09:53:14.803Z,ICICI,ORD-CE972A10727F,SETTLED
ICICI202606044499528,514120406198,2691190,INR,2026-06-02T12:53:14.803Z,ICICI,ORD-018151B9FAB0,SETTLED
ICICI202606047217140,918196040824,374296,INR,2026-06-03T17:53:14.803Z,ICICI,ORD-C05AF515C087,SETTLED
ICICI202606047778193,060222507698,871576,INR,2026-06-01T03:53:14.803Z,ICICI,ORD-F3302FF1D657,SETTLED
ICICI202606046212917,250345585993,703785,INR,2026-06-03T10:53:14.803Z,ICICI,ORD-5BDA868ECD7B,SETTLED
ICICI202606047152128,104978698388,2362065,INR,2026-06-03T09:53:14.803Z,ICICI,ORD-A77A5C7BBEF1,SETTLED
ICICI202606049454810,794792595668,4066481,INR,2026-05-30T14:53:14.803Z,ICICI,ORD-06F7567CF426,SETTLED
ICICI202606043439132,553965365864,2304819,INR,2026-05-31T02:53:14.803Z,ICICI,ORD-6A019767FFDA,SETTLED
ICICI202606048992823,559714529844,1544157,INR,2026-06-04T14:53:14.803Z,ICICI,ORD-24188F2B3D40,SETTLED
ICICI202606042655294,321475074852,3244914,INR,2026-06-02T02:53:14.803Z,ICICI,ORD-97D1252291F3,SETTLED
ICICI202606046705326,559989813571,4776311,INR,2026-05-30T15:53:14.803Z,ICICI,ORD-B4BC6D5DF55E,SETTLED
ICICI202606042189199,087632400662,381912,INR,2026-05-30T03:53:14.803Z,ICICI,ORD-2D8FB12C676D,PENDING
ICICI202606042160118,139986886922,3270254,INR,2026-05-31T09:53:14.803Z,ICICI,ORD-49B24CB4B486,SETTLED
ICICI202606047217926,329762707719,3650179,INR,2026-06-01T23:53:14.803Z,ICICI,ORD-ADD7D53EEEE4,SETTLED
ICICI202606044791343,072482380977,2289397,INR,2026-06-01T04:53:14.803Z,ICICI,ORD-7210D30D92F7,SETTLED
ICICI202606049727600,171136948946,100778,INR,2026-06-01T12:53:14.803Z,ICICI,ORD-2E2E58CD9867,SETTLED
ICICI202606047444982,159702860846,4839861,INR,2026-06-03T09:53:14.803Z,ICICI,ORD-0092D7790549,SETTLED
ICICI202606046065208,651125307082,2714483,INR,2026-06-04T13:53:14.803Z,ICICI,ORD-9497B6539C99,SETTLED
ICICI202606046222296,303750878700,573323,INR,2026-05-29T13:53:14.803Z,ICICI,ORD-E922A00CC968,SETTLED
ICICI202606042179275,653115555912,1003946,INR,2026-05-30T16:53:14.803Z,ICICI,ORD-1D405D8D8A07,SETTLED
ICICI202606041613079,132943446805,4279031,INR,2026-06-01T13:53:14.803Z,ICICI,ORD-142A5757CFA7,SETTLED
ICICI202606043830681,160149407352,4170715,INR,2026-05-30T10:53:14.803Z,ICICI,ORD-D19794018ECF,SETTLED
ICICI202606041908730,147446885739,1492936,INR,2026-05-30T10:53:14.803Z,ICICI,ORD-3FD887537572,SETTLED
ICICI202606044956979,728434305975,4678037,INR,2026-06-02T12:53:14.803Z,ICICI,ORD-BB15E4CD00E4,SETTLED
ICICI202606041679737,056567196527,1768731,INR,2026-06-03T06:53:14.803Z,ICICI,ORD-B5316928B717,SETTLED
ICICI202606043167091,364265013108,120228,INR,2026-05-30T19:53:14.803Z,ICICI,ORD-84A0E72288FC,SETTLED
ICICI202606041757592,134425532353,2822195,INR,2026-05-31T10:53:14.803Z,ICICI,ORD-6A33DB63F718,SETTLED
ICICI202606049495650,630815724717,2927102,INR,2026-06-04T06:53:14.803Z,ICICI,ORD-B24304B937C4,SETTLED
ICICI202606041667439,143428642588,1592337,INR,2026-06-03T05:53:14.803Z,ICICI,ORD-DC1842C0D390,SETTLED
ICICI202606047326826,247107915677,2770794,INR,2026-05-31T03:53:14.803Z,ICICI,ORD-43366F94C793,SETTLED
ICICI202606043574228,308331878769,4352429,INR,2026-05-31T07:53:14.803Z,ICICI,ORD-DBE127A0EE8D,SETTLED
ICICI202606042099038,768003792741,2947391,INR,2026-06-02T17:53:14.803Z,ICICI,ORD-980AC67B0A49,SETTLED
ICICI202606046984962,783895058295,111652,INR,2026-05-31T01:53:14.803Z,ICICI,ORD-3ADA4DB89A02,SETTLED
ICICI202606046674303,058111722492,2256918,INR,2026-06-02T08:53:14.803Z,ICICI,ORD-E86A9FAC04EF,SETTLED
ICICI202606044944946,560192834431,1230870,INR,2026-06-04T10:53:14.803Z,ICICI,ORD-3C9830B12730,SETTLED
ICICI202606040661857,643960546923,3693267,INR,2026-06-01T13:53:14.803Z,ICICI,ORD-2E6EF76CC939,PENDING
ICICI202606046139551,225790458587,3357353,INR,2026-06-01T01:53:14.803Z,ICICI,ORD-6B35815CA6A5,PENDING
ICICI202606049607337,119309530903,3285888,INR,2026-05-28T22:53:14.803Z,ICICI,ORD-C1C4503B5295,SETTLED
ICICI202606047007441,965699885174,2837378,INR,2026-06-01T21:53:14.803Z,ICICI,ORD-12A9A2FB8040,SETTLED
ICICI202606044831099,999991740581,2951993,INR,2026-06-01T06:53:14.803Z,ICICI,ORD-3C577B4A81DE,SETTLED
ICICI202606046440618,774200448644,4407525,INR,2026-06-02T10:53:14.803Z,ICICI,ORD-2F8E953EE20F,SETTLED
ICICI202606045369893,748167561462,4249134,INR,2026-06-03T17:53:14.803Z,ICICI,ORD-463ED54AB821,SETTLED
ICICI202606049094785,002188221020,2251318,INR,2026-05-31T11:53:14.803Z,ICICI,ORD-72D18C85CFCA,SETTLED
ICICI202606044819163,935379438328,1415864,INR,2026-05-29T08:53:14.803Z,ICICI,ORD-6E93082AA75C,SETTLED
ICICI202606045558011,223956883231,2448014,INR,2026-05-30T10:53:14.803Z,ICICI,ORD-282C9DD2AF3C,SETTLED
ICICI202606048940595,070839686477,331766,INR,2026-06-03T02:53:14.803Z,ICICI,ORD-7CB9AF2BE849,SETTLED
ICICI202606040449180,557241085306,2286683,INR,2026-06-03T12:53:14.803Z,ICICI,ORD-042A7A6BB63E,SETTLED
ICICI202606048230908,489354889256,4556815,INR,2026-06-04T13:53:14.803Z,ICICI,ORD-F06829FDCC99,SETTLED
ICICI202606049895388,639851748753,3284999,INR,2026-06-02T22:53:14.803Z,ICICI,ORD-2961264D74B0,SETTLED
ICICI202606048468578,741983448669,1919835,INR,2026-05-29T01:53:14.803Z,ICICI,ORD-012EC08E8CB7,SETTLED
ICICI202606049742028,838115908893,3011267,INR,2026-06-01T07:53:14.803Z,ICICI,ORD-0506D4697428,SETTLED
ICICI202606047143091,387415326751,1708600,INR,2026-06-01T05:53:14.803Z,ICICI,ORD-FEB99711E62B,SETTLED
ICICI202606047091581,243435757693,4758704,INR,2026-06-04T02:53:14.803Z,ICICI,ORD-392D82C5FFAC,SETTLED
ICICI202606049880692,512839678431,3890494,INR,2026-05-29T11:53:14.803Z,ICICI,ORD-A228B3741F89,SETTLED
ICICI202606040527522,392192052841,683932,INR,2026-05-29T09:53:14.803Z,ICICI,ORD-6C23BA7B276E,SETTLED
ICICI202606043508189,712520458273,3212763,INR,2026-05-29T21:53:14.803Z,ICICI,ORD-E1F1F0CFDD04,SETTLED
ICICI202606049313760,668321160865,4686513,INR,2026-05-29T01:53:14.803Z,ICICI,ORD-CA58E8754278,SETTLED
ICICI202606040500777,748880801462,2887518,INR,2026-05-31T23:53:14.803Z,ICICI,ORD-FB219D15293E,SETTLED
ICICI202606047171925,302301819769,2591713,INR,2026-06-03T11:53:14.803Z,ICICI,ORD-7500983EFA4C,SETTLED
ICICI202606044257009,494271559544,492991,INR,2026-05-31T12:53:14.803Z,ICICI,ORD-5D1DC1A9A7A7,SETTLED
ICICI202606049125994,119585075498,433298,INR,2026-05-29T21:53:14.803Z,ICICI,ORD-FFFB77EDB667,SETTLED
ICICI202606040695482,804076951719,2742816,INR,2026-06-04T14:53:14.803Z,ICICI,ORD-C7C74AB040F3,SETTLED
ICICI202606046320490,398985658047,2190237,INR,2026-06-03T06:53:14.803Z,ICICI,ORD-201D69F003E9,SETTLED
ICICI202606040480663,166250606064,1596103,INR,2026-06-03T04:53:14.803Z,ICICI,ORD-47C567A09A7B,SETTLED
ICICI202606049200534,151345744890,2428059,INR,2026-05-29T12:53:14.803Z,ICICI,ORD-9558A66F2389,SETTLED
ICICI202606046492816,129599771669,535217,INR,2026-05-30T04:53:14.803Z,ICICI,ORD-EED981FAF628,SETTLED
ICICI202606048835085,121321420805,4995692,INR,2026-05-31T15:53:14.803Z,ICICI,ORD-FEB782F502FF,SETTLED
ICICI202606041120377,892140320118,1249308,INR,2026-05-31T00:53:14.803Z,ICICI,ORD-53C42BACAABE,SETTLED
ICICI202606048672952,544677573989,4010893,INR,2026-06-04T01:53:14.803Z,ICICI,ORD-5360BFDF9FEF,SETTLED
ICICI202606049414999,849557650762,2844235,INR,2026-06-01T16:53:14.803Z,ICICI,ORD-377315C20CE3,PENDING
ICICI202606046100142,822395952744,4469485,INR,2026-05-30T05:53:14.803Z,ICICI,ORD-52C63D0F23B6,SETTLED
ICICI202606041254421,525052104499,842271,INR,2026-06-04T01:53:14.803Z,ICICI,ORD-11FB975255F5,SETTLED
ICICI202606042389160,638352669812,2307813,INR,2026-05-31T11:53:14.803Z,ICICI,ORD-0CBC6C911EB6,SETTLED
ICICI202606040318216,408660854272,2382058,INR,2026-06-04T07:53:14.803Z,ICICI,ORD-32D3F1F57861,PENDING
ICICI202606049613406,215392322451,1333079,INR,2026-06-04T03:53:14.803Z,ICICI,ORD-D1A15BD57AD4,SETTLED
ICICI202606047037593,725532436939,3544095,INR,2026-05-28T22:53:14.803Z,ICICI,ORD-410E7008354B,SETTLED
ICICI202606047055678,459269076063,4437862,INR,2026-06-04T14:53:14.803Z,ICICI,ORD-D043927B2F2B,SETTLED
ICICI202606040193526,349878186897,1838949,INR,2026-05-31T13:53:14.803Z,ICICI,ORD-E243A582046A,SETTLED
ICICI202606048803065,560438715230,1787762,INR,2026-06-03T18:53:14.803Z,ICICI,ORD-C3ED45396B50,SETTLED
ICICI202606041463588,915461681143,4878840,INR,2026-05-30T04:53:14.804Z,ICICI,ORD-E4C46ECCCCEA,SETTLED
ICICI202606040975588,902413295262,1427782,INR,2026-05-30T02:53:14.804Z,ICICI,ORD-3D37B882C62A,SETTLED
ICICI202606047696753,602496812890,2985897,INR,2026-06-03T02:53:14.804Z,ICICI,ORD-ED127DC20394,SETTLED
ICICI202606047902042,484825081040,4537616,INR,2026-06-04T13:53:14.804Z,ICICI,ORD-335594A7D9F5,SETTLED
ICICI202606042787197,716268837491,4355142,INR,2026-05-30T19:53:14.804Z,ICICI,ORD-6FB1D86FDE8B,SETTLED
ICICI202606042798167,736037863234,3682172,INR,2026-06-02T10:53:14.804Z,ICICI,ORD-EAA4D386155B,SETTLED
ICICI202606040208692,024876391296,3939413,INR,2026-06-04T03:53:14.804Z,ICICI,ORD-2BB1D41195D5,SETTLED
ICICI202606043246832,022153517351,2312868,INR,2026-05-31T10:53:14.804Z,ICICI,ORD-5940E2B86F4A,PENDING
ICICI202606042960492,637751807415,4493322,INR,2026-06-03T14:53:14.804Z,ICICI,ORD-E168ED0E129F,SETTLED
ICICI202606042214501,151745765571,2224746,INR,2026-06-04T03:53:14.804Z,ICICI,ORD-0219126F1BAF,SETTLED
ICICI202606047114137,474953919058,4913603,INR,2026-06-02T03:53:14.804Z,ICICI,ORD-450B14A284C1,SETTLED
ICICI202606040163678,892172900883,1847034,INR,2026-05-29T16:53:14.804Z,ICICI,ORD-DBFC9AF4ECF0,SETTLED
ICICI202606047783814,195364793309,4991949,INR,2026-06-03T10:53:14.804Z,ICICI,ORD-3AAFED06902F,SETTLED
ICICI202606048515757,396852972434,1029651,INR,2026-05-31T09:53:14.804Z,ICICI,ORD-7B7F4E9B26CD,SETTLED
ICICI202606048593898,244694796661,4926522,INR,2026-06-01T05:53:14.804Z,ICICI,ORD-6D147835D8C1,SETTLED
ICICI202606046951717,790295042772,3753380,INR,2026-06-03T01:53:14.804Z,ICICI,ORD-C8EEDBC29D32,SETTLED
ICICI202606046904816,081600144396,2691645,INR,2026-06-04T09:53:14.804Z,ICICI,ORD-BB6AF4B5C7FE,SETTLED
ICICI202606043504141,499687311423,1200680,INR,2026-06-04T04:53:14.804Z,ICICI,ORD-27B464E63D45,SETTLED
ICICI202606048792618,827445811420,1387317,INR,2026-05-28T22:53:14.804Z,ICICI,ORD-437A60370BF9,SETTLED
ICICI202606042742670,809476109966,2787769,INR,2026-05-29T02:53:14.804Z,ICICI,ORD-B222FE4BB3E5,SETTLED
ICICI202606044927720,157200130350,4092066,INR,2026-06-03T15:53:14.804Z,ICICI,ORD-A33F5C4059F5,SETTLED
ICICI202606040882839,276414663045,4431500,INR,2026-05-31T02:53:14.804Z,ICICI,ORD-39A2C36CED96,SETTLED
ICICI202606049319340,383723374849,3788730,INR,2026-06-02T02:53:14.804Z,ICICI,ORD-CE2CF2AE071B,SETTLED
ICICI202606048507249,231256301918,2875294,INR,2026-05-29T01:53:14.804Z,ICICI,ORD-F10F0DBE6321,SETTLED
ICICI202606049750010,072647770356,292511,INR,2026-06-03T03:53:14.804Z,ICICI,ORD-7EC751299CE4,SETTLED
ICICI202606046404947,678543013939,3390871,INR,2026-05-30T13:53:14.804Z,ICICI,ORD-30365860342A,PENDING
ICICI202606040041549,319165029852,1087702,INR,2026-05-28T23:53:14.804Z,ICICI,ORD-12137CAE17F3,SETTLED
ICICI202606042091784,979526908205,3775610,INR,2026-06-02T11:53:14.804Z,ICICI,ORD-3AB736F61092,SETTLED
ICICI202606046192247,552101868404,3532874,INR,2026-05-31T11:53:14.804Z,ICICI,ORD-E679696A11A9,SETTLED
ICICI202606042252793,169871446440,4870899,INR,2026-06-02T15:53:14.804Z,ICICI,ORD-23FF607D6AE1,SETTLED
ICICI202606045566478,802243077446,4321995,INR,2026-06-03T01:53:14.804Z,ICICI,ORD-79EB57C0E18A,SETTLED
ICICI202606049553708,670784140930,2975430,INR,2026-05-30T08:53:14.804Z,ICICI,ORD-C2AED34C9E77,SETTLED
ICICI202606049957204,787351451603,338492,INR,2026-06-02T16:53:14.804Z,ICICI,ORD-40EECA1A30EC,SETTLED
ICICI202606044325718,914243801411,4963272,INR,2026-06-03T15:53:14.804Z,ICICI,ORD-82ABA3C86C31,SETTLED
ICICI202606047289400,334139808447,4427928,INR,2026-05-29T23:53:14.804Z,ICICI,ORD-CFB06B1681C1,SETTLED
ICICI202606049068313,868268277547,1773297,INR,2026-05-30T08:53:14.804Z,ICICI,ORD-AFAFC7E62847,SETTLED
ICICI202606049360761,693968986349,1795167,INR,2026-05-29T05:53:14.804Z,ICICI,ORD-30880C3AD882,SETTLED
ICICI202606045349032,702077410106,1563880,INR,2026-06-01T03:53:14.804Z,ICICI,ORD-D1F15C72B91B,SETTLED
ICICI202606047564802,470056521957,4515550,INR,2026-06-04T09:53:14.804Z,ICICI,ORD-24F6123B97FF,SETTLED
ICICI202606044422606,336746673327,3233361,INR,2026-05-30T14:53:14.804Z,ICICI,ORD-FFE0AD1E5235,SETTLED
ICICI202606048406974,271592952067,4393197,INR,2026-06-01T09:53:14.804Z,ICICI,ORD-64320D6572CA,SETTLED
ICICI202606046771953,811808788194,1075452,INR,2026-05-28T18:53:14.804Z,ICICI,ORD-B269C469CB1E,SETTLED
ICICI202606045920927,825546391942,2847484,INR,2026-05-30T14:53:14.804Z,ICICI,ORD-4AEBCB508AC7,SETTLED
