UTR,RRN,Amount,Currency,Settlement_Date,Bank_Name,Merchant_Ref,Status
KOTAK202606046842746,422302222059,2177239,INR,2026-06-04T02:47:35.649Z,KOTAK,ORD-E15BCB6667AD,SETTLED
KOTAK202606043629311,358584917801,1685597,INR,2026-06-03T23:47:35.649Z,KOTAK,ORD-6A846C0A79AB,SETTLED
KOTAK202606047683431,698732164363,4318362,INR,2026-05-29T16:47:35.649Z,KOTAK,ORD-8FD03CBED565,SETTLED
KOTAK202606043145540,947139485529,3096255,INR,2026-06-02T05:47:35.649Z,KOTAK,ORD-353FC6C856E1,PENDING
KOTAK202606045025198,253974533499,630162,INR,2026-05-29T12:47:35.649Z,KOTAK,ORD-5B49F60C7D64,SETTLED
KOTAK202606048429020,563044258197,553836,INR,2026-05-30T05:47:35.649Z,KOTAK,ORD-533E49802C52,SETTLED
KOTAK202606040859545,393589142539,4851199,INR,2026-06-02T01:47:35.649Z,KOTAK,ORD-B08725932C60,SETTLED
KOTAK202606049132226,991187518509,4295058,INR,2026-05-30T07:47:35.649Z,KOTAK,ORD-E51E2C69A718,SETTLED
KOTAK202606041638154,092821213211,3056455,INR,2026-06-04T02:47:35.649Z,KOTAK,ORD-6FB07E19F029,PENDING
KOTAK202606044019480,794294438115,136786,INR,2026-05-30T15:47:35.649Z,KOTAK,ORD-8DF91CCF44EA,SETTLED
KOTAK202606045815700,618081462821,1961423,INR,2026-06-04T08:47:35.650Z,KOTAK,ORD-9F5E71DADE10,SETTLED
KOTAK202606043185011,488281669490,2771544,INR,2026-06-02T10:47:35.650Z,KOTAK,ORD-73789C4DE5E7,SETTLED
KOTAK202606047514820,019672151071,4562027,INR,2026-06-04T13:47:35.650Z,KOTAK,ORD-C3FF43F80B95,SETTLED
KOTAK202606042875253,328994263724,3474235,INR,2026-05-31T00:47:35.650Z,KOTAK,ORD-E9C2BD405CFB,SETTLED
KOTAK202606046221597,936712379504,3142504,INR,2026-05-29T15:47:35.650Z,KOTAK,ORD-8E972D1F62F8,SETTLED
KOTAK202606043601112,639430629680,1264319,INR,2026-05-29T23:47:35.650Z,KOTAK,ORD-50292258EBD3,SETTLED
KOTAK202606041382354,760915534688,3368166,INR,2026-06-03T02:47:35.650Z,KOTAK,ORD-99C403A1CF49,PENDING
KOTAK202606040618016,296292215957,2526879,INR,2026-06-03T01:47:35.650Z,KOTAK,ORD-42F1447D3ACD,SETTLED
KOTAK202606044965570,816981366778,3067246,INR,2026-05-31T00:47:35.650Z,KOTAK,ORD-0BCCCCBB9CE0,SETTLED
KOTAK202606049438312,658344057049,41178,INR,2026-06-03T03:47:35.650Z,KOTAK,ORD-7B7AE42501E5,SETTLED
KOTAK202606049836916,205142097049,3432572,INR,2026-06-02T05:47:35.650Z,KOTAK,ORD-4DBE5A7221D7,SETTLED
KOTAK202606043369001,265661478652,633146,INR,2026-05-29T13:47:35.650Z,KOTAK,ORD-B4DC0B3F4198,SETTLED
KOTAK202606045652911,315640693534,421027,INR,2026-06-04T13:47:35.650Z,KOTAK,ORD-52C5E71CE52D,PENDING
KOTAK202606046359267,550905488148,4647553,INR,2026-06-01T21:47:35.650Z,KOTAK,ORD-6D6A6D45C6D1,SETTLED
KOTAK202606046115782,632748429215,4170481,INR,2026-06-02T16:47:35.650Z,KOTAK,ORD-AA3C42F539DC,SETTLED
KOTAK202606046763302,915419797295,214460,INR,2026-05-30T02:47:35.650Z,KOTAK,ORD-118488A707A9,SETTLED
KOTAK202606045046520,440514220125,1790438,INR,2026-06-04T05:47:35.650Z,KOTAK,ORD-6413D3D4ADBD,SETTLED
KOTAK202606040301771,887770558917,1838978,INR,2026-06-03T21:47:35.650Z,KOTAK,ORD-81A4ACC4E1FD,SETTLED
KOTAK202606047644175,278476307857,2954166,INR,2026-06-02T11:47:35.650Z,KOTAK,ORD-F38F48F5407C,PENDING
KOTAK202606041976417,143730173084,4629454,INR,2026-05-29T17:47:35.650Z,KOTAK,ORD-90282D831077,SETTLED
KOTAK202606044078213,621314437600,642208,INR,2026-05-30T14:47:35.650Z,KOTAK,ORD-3577C81ADD14,SETTLED
KOTAK202606040461789,590396344813,4260574,INR,2026-05-30T00:47:35.650Z,KOTAK,ORD-5167111B44D5,SETTLED
KOTAK202606046798014,985405028721,3027280,INR,2026-06-01T05:47:35.650Z,KOTAK,ORD-E07EF654FF47,SETTLED
KOTAK202606047152324,834422822497,479389,INR,2026-05-29T19:47:35.650Z,KOTAK,ORD-C8E80D827C0F,SETTLED
KOTAK202606043570537,854624239870,109020,INR,2026-06-03T17:47:35.650Z,KOTAK,ORD-1B1B4B023DC8,SETTLED
KOTAK202606045785989,087204703938,494048,INR,2026-05-30T10:47:35.650Z,KOTAK,ORD-A8D09A0474CF,SETTLED
KOTAK202606042102988,197863372184,4659837,INR,2026-06-03T08:47:35.650Z,KOTAK,ORD-9A162F9715C3,SETTLED
KOTAK202606049110392,454731982957,4220391,INR,2026-05-31T04:47:35.650Z,KOTAK,ORD-911C8D847324,PENDING
KOTAK202606046872771,137936055669,4899020,INR,2026-05-29T21:47:35.650Z,KOTAK,ORD-123A9B0A3918,SETTLED
KOTAK202606049464628,345708900654,2572987,INR,2026-06-02T20:47:35.650Z,KOTAK,ORD-058CB521BA33,SETTLED
KOTAK202606049698144,304275458860,1613790,INR,2026-05-28T19:47:35.650Z,KOTAK,ORD-DEF144BC6A7E,SETTLED
KOTAK202606049793188,327335091862,693163,INR,2026-06-04T15:47:35.650Z,KOTAK,ORD-6FA42BF19CBF,SETTLED
KOTAK202606043198476,738956102934,4949050,INR,2026-06-04T13:47:35.650Z,KOTAK,ORD-BA5A7E0AB38A,SETTLED
KOTAK202606044454156,665299430025,3279196,INR,2026-05-31T09:47:35.650Z,KOTAK,ORD-91C183E476E0,SETTLED
KOTAK202606046194534,077060000550,3018738,INR,2026-06-01T07:47:35.650Z,KOTAK,ORD-1822BB6BF86B,SETTLED
KOTAK202606049076559,549752863366,2343282,INR,2026-06-03T10:47:35.650Z,KOTAK,ORD-7027E77F047B,SETTLED
KOTAK202606045382161,597288099147,3283874,INR,2026-06-01T06:47:35.650Z,KOTAK,ORD-00CDCFBBA74F,SETTLED
KOTAK202606049401402,817969244119,3418620,INR,2026-05-31T16:47:35.650Z,KOTAK,ORD-1BF2914B7AF7,SETTLED
KOTAK202606042929048,558069999788,4717326,INR,2026-05-29T04:47:35.650Z,KOTAK,ORD-27E2823DC62A,SETTLED
KOTAK202606040676859,068364292401,1028652,INR,2026-06-03T10:47:35.650Z,KOTAK,ORD-8701DE834F2E,SETTLED
KOTAK202606048769293,215738467284,1354500,INR,2026-05-31T17:47:35.650Z,KOTAK,ORD-1BEE5EDD1812,PENDING
KOTAK202606048590110,891034985145,4099993,INR,2026-06-04T07:47:35.650Z,KOTAK,ORD-2969E0297005,SETTLED
KOTAK202606043500505,956734760700,4214430,INR,2026-06-01T06:47:35.650Z,KOTAK,ORD-0CD05B5D2492,SETTLED
KOTAK202606046107007,875995402455,2390429,INR,2026-05-29T00:47:35.650Z,KOTAK,ORD-BD30E91CFC19,SETTLED
KOTAK202606045670819,110303453560,260688,INR,2026-06-03T07:47:35.650Z,KOTAK,ORD-D7862D7A4DF1,SETTLED
KOTAK202606045830111,948057846690,538882,INR,2026-06-04T15:47:35.650Z,KOTAK,ORD-6932AC44AC3E,SETTLED
KOTAK202606044621537,617813636067,285891,INR,2026-06-01T04:47:35.650Z,KOTAK,ORD-3C29ED301989,SETTLED
KOTAK202606044547450,054345265107,3350313,INR,2026-05-31T21:47:35.650Z,KOTAK,ORD-014AB5802241,SETTLED
KOTAK202606044512525,988167735263,1567925,INR,2026-06-03T18:47:35.650Z,KOTAK,ORD-4D3ADD87D00D,SETTLED
KOTAK202606042076229,378057671206,1148304,INR,2026-05-29T01:47:35.650Z,KOTAK,ORD-ED2D10BCE222,SETTLED
KOTAK202606044208232,803990236303,1283968,INR,2026-06-04T06:47:35.650Z,KOTAK,ORD-4F7F20B30330,SETTLED
KOTAK202606047740229,793930800684,4260211,INR,2026-05-30T21:47:35.650Z,KOTAK,ORD-6EE36435B505,SETTLED
KOTAK202606043633712,053912758209,3293325,INR,2026-06-03T01:47:35.650Z,KOTAK,ORD-A4DF3978CB22,PENDING
KOTAK202606046521903,526842372103,3995478,INR,2026-06-02T11:47:35.650Z,KOTAK,ORD-C4340C196499,SETTLED
KOTAK202606047487911,221416950607,2790966,INR,2026-05-29T23:47:35.650Z,KOTAK,ORD-9CABCA59B739,SETTLED
KOTAK202606047472424,761376109232,4276876,INR,2026-06-02T15:47:35.651Z,KOTAK,ORD-724C1562746E,SETTLED
KOTAK202606044121546,260919977892,1647985,INR,2026-06-03T06:47:35.651Z,KOTAK,ORD-79BCBB195860,SETTLED
KOTAK202606047264493,019895096951,3325131,INR,2026-06-01T05:47:35.651Z,KOTAK,ORD-E36F8EEC8FE2,SETTLED
KOTAK202606047541810,817748185055,3805335,INR,2026-05-30T12:47:35.651Z,KOTAK,ORD-E8C44FE27797,SETTLED
KOTAK202606046903999,698253306804,1618614,INR,2026-05-30T21:47:35.651Z,KOTAK,ORD-E22E72747BD7,SETTLED
KOTAK202606040354378,824085127841,4899974,INR,2026-05-29T00:47:35.651Z,KOTAK,ORD-7EFF570EC570,SETTLED
KOTAK202606042096458,340695245546,863575,INR,2026-06-04T14:47:35.651Z,KOTAK,ORD-869B33A445B7,SETTLED
KOTAK202606047721517,708530933476,24840,INR,2026-05-30T21:47:35.651Z,KOTAK,ORD-628215DC664F,SETTLED
KOTAK202606046047347,563789377558,783758,INR,2026-06-01T09:47:35.651Z,KOTAK,ORD-A74187EEDA14,SETTLED
KOTAK202606045736738,953195510691,2771406,INR,2026-06-04T16:47:35.651Z,KOTAK,ORD-1764A77B87EA,SETTLED
KOTAK202606042721646,739487331274,4665748,INR,2026-06-02T09:47:35.651Z,KOTAK,ORD-4DC0641F9259,SETTLED
KOTAK202606041948898,590720626302,2242098,INR,2026-05-31T15:47:35.651Z,KOTAK,ORD-CBF65636EF79,SETTLED
KOTAK202606043853555,934271347391,4947311,INR,2026-05-31T20:47:35.651Z,KOTAK,ORD-8231935D590D,SETTLED
KOTAK202606048002061,055462345378,4934956,INR,2026-06-03T04:47:35.651Z,KOTAK,ORD-CE7120794804,SETTLED
KOTAK202606040082434,244627413090,85004,INR,2026-05-29T00:47:35.651Z,KOTAK,ORD-A5180CD4022A,SETTLED
KOTAK202606045564472,661434499448,3805017,INR,2026-05-31T13:47:35.651Z,KOTAK,ORD-B48859ABBFCB,SETTLED
KOTAK202606045986177,296692136365,966750,INR,2026-05-29T01:47:35.651Z,KOTAK,ORD-CF1F087E3A03,SETTLED
KOTAK202606043292647,558384887944,2017103,INR,2026-06-02T02:47:35.651Z,KOTAK,ORD-330BAD5C16FB,SETTLED
KOTAK202606040955631,186104150130,4963878,INR,2026-06-01T15:47:35.651Z,KOTAK,ORD-EA307E21C23C,SETTLED
KOTAK202606042640981,646263534312,1812442,INR,2026-06-04T09:47:35.651Z,KOTAK,ORD-90AA1F060EBD,SETTLED
KOTAK202606042948686,136475081197,1617225,INR,2026-05-31T09:47:35.651Z,KOTAK,ORD-826AB17A8FED,SETTLED
KOTAK202606046690563,282002333755,3416032,INR,2026-06-02T12:47:35.651Z,KOTAK,ORD-C9C186240989,PENDING
KOTAK202606047999735,117382269284,1533233,INR,2026-06-02T10:47:35.651Z,KOTAK,ORD-BFA4B2E34EC9,SETTLED
KOTAK202606048627000,733535420339,3288125,INR,2026-06-03T20:47:35.651Z,KOTAK,ORD-218A5E82E4EB,SETTLED
KOTAK202606047919057,095981082156,4922262,INR,2026-05-31T15:47:35.651Z,KOTAK,ORD-C97F79F91691,SETTLED
KOTAK202606042403081,860998964494,1604797,INR,2026-06-02T12:47:35.651Z,KOTAK,ORD-80D7A64C09BF,SETTLED
KOTAK202606043372368,172482223028,2277685,INR,2026-05-31T14:47:35.651Z,KOTAK,ORD-238F76B572C7,SETTLED
KOTAK202606041050194,047586636513,3969045,INR,2026-06-01T02:47:35.651Z,KOTAK,ORD-2EF1E54F3647,SETTLED
KOTAK202606043056294,615063623266,3761531,INR,2026-05-30T03:47:35.651Z,KOTAK,ORD-71E580C6E1F9,SETTLED
KOTAK202606048354981,698412218126,3401328,INR,2026-06-02T09:47:35.651Z,KOTAK,ORD-4F987CC9A435,SETTLED
KOTAK202606041759854,005239826986,4569412,INR,2026-06-02T16:47:35.651Z,KOTAK,ORD-BE0288976113,SETTLED
KOTAK202606049023998,619254575318,1935770,INR,2026-05-31T06:47:35.651Z,KOTAK,ORD-240D53460A59,SETTLED
KOTAK202606043473481,709141305469,3890147,INR,2026-06-01T15:47:35.651Z,KOTAK,ORD-968DBFC8AE3C,SETTLED
KOTAK202606046392606,565360340132,3674884,INR,2026-05-30T03:47:35.651Z,KOTAK,ORD-5D619C31F1EB,SETTLED
KOTAK202606043340982,140361171794,662209,INR,2026-05-30T02:47:35.651Z,KOTAK,ORD-B90588831810,SETTLED
KOTAK202606046632563,782350067798,3466695,INR,2026-06-02T07:47:35.651Z,KOTAK,ORD-5B7EFE420924,SETTLED
KOTAK202606041039543,098882648097,4083222,INR,2026-05-31T23:47:35.651Z,KOTAK,ORD-411D30F7BB5A,SETTLED
KOTAK202606048675036,415454049229,894430,INR,2026-05-31T05:47:35.651Z,KOTAK,ORD-AE9BB191F214,SETTLED
KOTAK202606046079845,127566361318,1522975,INR,2026-06-04T04:47:35.651Z,KOTAK,ORD-EAB1392112CD,SETTLED
KOTAK202606046024589,232612435366,902801,INR,2026-06-04T04:47:35.651Z,KOTAK,ORD-E21155334396,SETTLED
KOTAK202606043493291,696715265663,931182,INR,2026-06-03T07:47:35.651Z,KOTAK,ORD-49D8F6E4B82A,PENDING
KOTAK202606049765324,684345409156,271526,INR,2026-06-01T09:47:35.651Z,KOTAK,ORD-6D59A6441839,SETTLED
KOTAK202606041556835,675292481804,377168,INR,2026-05-29T08:47:35.651Z,KOTAK,ORD-856CB70FCA79,SETTLED
KOTAK202606046643242,412685402598,1465207,INR,2026-05-30T10:47:35.651Z,KOTAK,ORD-AB45EFD8F453,SETTLED
KOTAK202606043619824,033984101342,3584112,INR,2026-05-28T21:47:35.651Z,KOTAK,ORD-99E454160FD5,SETTLED
KOTAK202606047746525,544986513747,2970993,INR,2026-05-30T07:47:35.651Z,KOTAK,ORD-DC5AF3FD80DF,SETTLED
KOTAK202606043261260,878170171791,1509437,INR,2026-06-04T15:47:35.651Z,KOTAK,ORD-2FF5EBFACF73,SETTLED
KOTAK202606041250731,726307450050,4760764,INR,2026-06-04T13:47:35.651Z,KOTAK,ORD-937C2DA3FA45,SETTLED
KOTAK202606045279080,707194202348,1914425,INR,2026-05-31T11:47:35.651Z,KOTAK,ORD-2865E3DF14F6,SETTLED
KOTAK202606046391961,640511929177,4878326,INR,2026-06-03T14:47:35.651Z,KOTAK,ORD-F2FF52F7160C,SETTLED
KOTAK202606043526296,800533637659,4827385,INR,2026-06-03T14:47:35.651Z,KOTAK,ORD-B35EE2DFA9A4,SETTLED
KOTAK202606048990495,160827996872,1519511,INR,2026-05-29T17:47:35.651Z,KOTAK,ORD-E8B80D0B449B,SETTLED
KOTAK202606040688591,870394993545,1318830,INR,2026-06-01T15:47:35.651Z,KOTAK,ORD-2A27EC2D3EE5,SETTLED
KOTAK202606045221678,822266749988,3222311,INR,2026-05-30T17:47:35.651Z,KOTAK,ORD-2E126C2B02B5,SETTLED
KOTAK202606043474141,518295980661,2553361,INR,2026-05-29T21:47:35.651Z,KOTAK,ORD-813F264814C6,SETTLED
KOTAK202606049665184,301871239168,4477295,INR,2026-05-29T02:47:35.651Z,KOTAK,ORD-17E9CBC2E850,PENDING
KOTAK202606049377983,598177482378,3780421,INR,2026-05-29T17:47:35.651Z,KOTAK,ORD-346A2E38CF6A,SETTLED
KOTAK202606047133237,049451112881,4595797,INR,2026-06-01T17:47:35.651Z,KOTAK,ORD-9E109DE848E9,SETTLED
KOTAK202606047980499,377814943190,887957,INR,2026-05-29T22:47:35.651Z,KOTAK,ORD-2394119B535F,SETTLED
KOTAK202606043166435,384033018054,4619215,INR,2026-06-01T06:47:35.651Z,KOTAK,ORD-76A98306FD0F,SETTLED
KOTAK202606048196114,117040691543,2003998,INR,2026-06-04T09:47:35.651Z,KOTAK,ORD-EB78FE61BA59,SETTLED
KOTAK202606048060041,224208176932,2555134,INR,2026-06-01T07:47:35.651Z,KOTAK,ORD-DAF4850D1167,SETTLED
KOTAK202606048001541,838717272087,4320213,INR,2026-05-31T06:47:35.651Z,KOTAK,ORD-E9AB4CDBF3A7,SETTLED
KOTAK202606043164623,143764447757,2606942,INR,2026-05-29T14:47:35.651Z,KOTAK,ORD-3EA57DE001FE,SETTLED
KOTAK202606046116039,365311641790,1562372,INR,2026-05-29T05:47:35.651Z,KOTAK,ORD-3F32F163334B,SETTLED
KOTAK202606047115331,552190311673,1524179,INR,2026-06-04T04:47:35.651Z,KOTAK,ORD-6DD2F12CA79A,SETTLED
KOTAK202606048543418,507574899142,4627920,INR,2026-05-30T14:47:35.651Z,KOTAK,ORD-9CB06DE91330,SETTLED
