UTR,RRN,Amount,Currency,Settlement_Date,Bank_Name,Merchant_Ref,Status
ICICI202606043871098,741406867226,248097,INR,2026-05-28T19:47:22.250Z,ICICI,ORD-7710364C1855,SETTLED
ICICI202606040465585,299353723279,890270,INR,2026-05-29T01:47:22.250Z,ICICI,ORD-C107709C49CD,SETTLED
ICICI202606049560562,594643469406,2412835,INR,2026-05-29T17:47:22.250Z,ICICI,ORD-8FAC8666D8AC,SETTLED
ICICI202606043937477,865038688967,1500919,INR,2026-05-30T20:47:22.250Z,ICICI,ORD-336FEACAC57D,SETTLED
ICICI202606040696731,819710423267,1161263,INR,2026-06-01T07:47:22.250Z,ICICI,ORD-ADB1E4CAF101,SETTLED
ICICI202606047162738,624185705796,2622779,INR,2026-06-01T14:47:22.250Z,ICICI,ORD-CBA754177942,SETTLED
ICICI202606044957492,580602461668,776024,INR,2026-06-04T15:47:22.250Z,ICICI,ORD-FE99BF4D3DE2,SETTLED
ICICI202606048733403,953864904082,2422110,INR,2026-06-01T18:47:22.250Z,ICICI,ORD-AA4BEA876386,SETTLED
ICICI202606046577852,047472954150,4646184,INR,2026-05-31T06:47:22.250Z,ICICI,ORD-C958BEBF7A5B,SETTLED
ICICI202606048902185,926970474761,2022965,INR,2026-05-30T16:47:22.250Z,ICICI,ORD-A87CE87406B0,SETTLED
ICICI202606046582845,941956672224,2525508,INR,2026-05-31T20:47:22.250Z,ICICI,ORD-0938DBE6E06F,SETTLED
ICICI202606043409692,067767965570,160675,INR,2026-06-01T14:47:22.250Z,ICICI,ORD-94D282B555B7,SETTLED
ICICI202606047319035,613799786698,1372798,INR,2026-06-01T14:47:22.250Z,ICICI,ORD-74BA63EE8332,SETTLED
ICICI202606044467371,433626509611,3726301,INR,2026-06-02T16:47:22.250Z,ICICI,ORD-F0DF707EB42C,SETTLED
ICICI202606048076081,987548690019,4444206,INR,2026-05-30T23:47:22.250Z,ICICI,ORD-5EAD38D09DB2,SETTLED
ICICI202606042378184,450972311364,2560409,INR,2026-05-29T03:47:22.250Z,ICICI,ORD-57A033B3E798,SETTLED
ICICI202606040878858,694152245218,1738048,INR,2026-05-31T18:47:22.250Z,ICICI,ORD-6F5A0F6A9EF9,SETTLED
ICICI202606049434536,010144797096,4674917,INR,2026-06-04T17:47:22.250Z,ICICI,ORD-0209659E7E1B,SETTLED
ICICI202606043801393,779244097110,2681859,INR,2026-06-03T01:47:22.250Z,ICICI,ORD-6992E9482763,SETTLED
ICICI202606048422634,784896497640,2730838,INR,2026-05-30T07:47:22.250Z,ICICI,ORD-C3F6E95D859E,SETTLED
ICICI202606046294437,987115842023,1279796,INR,2026-06-03T13:47:22.250Z,ICICI,ORD-AAE7B974176F,SETTLED
ICICI202606046373567,804810221087,2195469,INR,2026-05-31T22:47:22.250Z,ICICI,ORD-3E1007C78C37,SETTLED
ICICI202606047291665,135888856463,4768764,INR,2026-06-03T13:47:22.250Z,ICICI,ORD-D74060943076,SETTLED
ICICI202606049497258,614936717524,4947664,INR,2026-06-02T13:47:22.250Z,ICICI,ORD-43AC65C46AF0,SETTLED
ICICI202606049430269,302523360670,4755801,INR,2026-06-04T16:47:22.250Z,ICICI,ORD-44101F92994C,SETTLED
ICICI202606042565512,975827384975,1865705,INR,2026-05-30T07:47:22.250Z,ICICI,ORD-5C6A281B25A2,PENDING
ICICI202606046308976,228068902398,4660160,INR,2026-06-03T19:47:22.250Z,ICICI,ORD-4D05C474FE1F,SETTLED
ICICI202606041456712,023448893459,1243795,INR,2026-06-01T04:47:22.250Z,ICICI,ORD-03FA10487A51,SETTLED
ICICI202606041813514,383097798748,448155,INR,2026-06-04T02:47:22.250Z,ICICI,ORD-73E39F3B877F,SETTLED
ICICI202606047427711,249090074470,1343317,INR,2026-06-04T05:47:22.250Z,ICICI,ORD-7332E756C624,PENDING
ICICI202606042082241,439546021740,1682158,INR,2026-06-01T15:47:22.250Z,ICICI,ORD-6C483B965886,SETTLED
ICICI202606049293490,510286006063,2801228,INR,2026-06-01T16:47:22.250Z,ICICI,ORD-7838936994D3,SETTLED
ICICI202606042564597,309115478117,316446,INR,2026-05-30T23:47:22.250Z,ICICI,ORD-8838786E19DA,SETTLED
ICICI202606045607104,082047902977,4655958,INR,2026-06-02T04:47:22.250Z,ICICI,ORD-C24BA783D9E9,SETTLED
ICICI202606047715434,837605862484,2451364,INR,2026-05-31T13:47:22.250Z,ICICI,ORD-D06B3729E1EC,SETTLED
ICICI202606046730881,352878221553,3524638,INR,2026-05-29T20:47:22.250Z,ICICI,ORD-B2735A3C0480,SETTLED
ICICI202606041734141,674325662050,3958461,INR,2026-05-29T18:47:22.250Z,ICICI,ORD-58C8031144E8,SETTLED
ICICI202606041476518,473269986171,1630909,INR,2026-06-02T17:47:22.250Z,ICICI,ORD-320F9516C3F5,SETTLED
ICICI202606043450016,018176078727,916636,INR,2026-06-02T14:47:22.250Z,ICICI,ORD-35E377D60DA0,SETTLED
ICICI202606041675079,079321776291,3106445,INR,2026-05-30T03:47:22.250Z,ICICI,ORD-63DDFB44F27F,SETTLED
ICICI202606047157143,402651784715,1994491,INR,2026-06-01T01:47:22.250Z,ICICI,ORD-75518B8BBF0F,SETTLED
ICICI202606045736028,637330518648,4859163,INR,2026-05-29T21:47:22.250Z,ICICI,ORD-A7795921FF12,SETTLED
ICICI202606044221907,532617824580,3484730,INR,2026-05-29T13:47:22.250Z,ICICI,ORD-BE6400495287,SETTLED
ICICI202606040825601,351713946373,2582582,INR,2026-05-30T17:47:22.250Z,ICICI,ORD-0FF4E21E6D57,SETTLED
ICICI202606046216865,072184368986,1694337,INR,2026-05-29T01:47:22.250Z,ICICI,ORD-750D90C6903F,SETTLED
ICICI202606040378484,126991637264,4998723,INR,2026-06-02T08:47:22.250Z,ICICI,ORD-24BBBACBAEC3,SETTLED
ICICI202606041160311,573094640068,87365,INR,2026-06-01T08:47:22.250Z,ICICI,ORD-FC54ABA32D06,SETTLED
ICICI202606040234893,970603626791,2466347,INR,2026-05-28T19:47:22.250Z,ICICI,ORD-40D30A741B50,SETTLED
ICICI202606046021660,645558095487,401758,INR,2026-05-29T13:47:22.250Z,ICICI,ORD-AC5EE7EA3BE0,SETTLED
ICICI202606041644103,149783100870,1641741,INR,2026-06-04T15:47:22.250Z,ICICI,ORD-6CD29C3B65A1,SETTLED
ICICI202606048285097,693804973997,2935168,INR,2026-06-01T12:47:22.250Z,ICICI,ORD-E4250F4C4A01,SETTLED
ICICI202606040491575,318080581451,4688308,INR,2026-05-31T02:47:22.250Z,ICICI,ORD-E20EAD9B051B,SETTLED
ICICI202606045355958,635840287311,1832493,INR,2026-06-03T06:47:22.250Z,ICICI,ORD-2240DDF8CEDE,SETTLED
ICICI202606043227169,972476019602,2360204,INR,2026-06-01T11:47:22.250Z,ICICI,ORD-CBB4CB3D8499,SETTLED
ICICI202606044148360,560672490270,1790226,INR,2026-06-03T01:47:22.250Z,ICICI,ORD-C0307CFD0D8D,SETTLED
ICICI202606046267246,601052263454,3732142,INR,2026-05-31T19:47:22.250Z,ICICI,ORD-0D43839C526E,SETTLED
ICICI202606046933648,781020468271,2303964,INR,2026-05-31T13:47:22.250Z,ICICI,ORD-0F6832BF91D1,SETTLED
ICICI202606043888149,296154275707,1108258,INR,2026-05-28T21:47:22.250Z,ICICI,ORD-FABF0DD2C85B,SETTLED
ICICI202606046512485,373867457284,3504284,INR,2026-06-01T13:47:22.250Z,ICICI,ORD-B21FEB3AF4EA,SETTLED
ICICI202606044657512,856904906210,2448148,INR,2026-06-01T15:47:22.250Z,ICICI,ORD-7E7DFDEBD339,SETTLED
ICICI202606047068254,715336946285,3929692,INR,2026-05-31T13:47:22.250Z,ICICI,ORD-95357727404A,SETTLED
ICICI202606048664158,380399974618,1368984,INR,2026-06-03T05:47:22.250Z,ICICI,ORD-0AB257E6F69C,SETTLED
ICICI202606049348726,543132142106,3480249,INR,2026-05-30T16:47:22.250Z,ICICI,ORD-942C2C19CD54,SETTLED
ICICI202606044675115,527808552345,1560186,INR,2026-06-04T13:47:22.250Z,ICICI,ORD-852D98C63E9F,SETTLED
