UTR,RRN,Amount,Currency,Settlement_Date,Bank_Name,Merchant_Ref,Status
SBI202606041571876,976564173863,261387,INR,2026-06-02T11:00:40.393Z,SBI,ORD-567386DF76DE,SETTLED
SBI202606046131128,438194738265,1565393,INR,2026-06-01T04:00:40.393Z,SBI,ORD-AA5F20DD8D94,SETTLED
SBI202606048011468,941682918365,96484,INR,2026-06-03T18:00:40.393Z,SBI,ORD-1DC7CCFC445F,SETTLED
SBI202606043953316,548232914849,2076603,INR,2026-06-01T21:00:40.393Z,SBI,ORD-7C8F3E9BA224,SETTLED
SBI202606043449096,432060901724,2499737,INR,2026-06-02T01:00:40.393Z,SBI,ORD-14A69A3BC7D4,SETTLED
SBI202606049001793,388213335900,2533893,INR,2026-05-30T22:00:40.393Z,SBI,ORD-4D7CB7701B2A,SETTLED
SBI202606043490409,524157873710,2510598,INR,2026-05-31T11:00:40.393Z,SBI,ORD-622C834EBD7F,PENDING
SBI202606046066507,657723212172,4510685,INR,2026-06-01T16:00:40.393Z,SBI,ORD-AF7420660EA1,SETTLED
SBI202606044827852,316563234431,4217760,INR,2026-05-31T06:00:40.393Z,SBI,ORD-F82E852B2110,SETTLED
SBI202606045839416,485089772697,3111421,INR,2026-06-01T23:00:40.393Z,SBI,ORD-6A5805607D1C,SETTLED
SBI202606042425573,201131496621,3779590,INR,2026-05-29T21:00:40.393Z,SBI,ORD-EEAEA96FA701,SETTLED
SBI202606048700810,609949885830,417705,INR,2026-05-29T00:00:40.393Z,SBI,ORD-8445DC44C884,SETTLED
SBI202606046314106,853351985286,3593526,INR,2026-06-02T16:00:40.393Z,SBI,ORD-A68A4C7AA4F4,SETTLED
SBI202606041860746,102581082885,1975266,INR,2026-06-04T08:00:40.393Z,SBI,ORD-5A6CA6155CFC,SETTLED
SBI202606047650172,452566173912,1067013,INR,2026-05-30T01:00:40.393Z,SBI,ORD-B53CFFAD32E3,SETTLED
SBI202606046076021,225573192945,1765974,INR,2026-05-31T06:00:40.393Z,SBI,ORD-BFAC41DC38BA,SETTLED
SBI202606043624448,320131508001,1880463,INR,2026-06-03T17:00:40.393Z,SBI,ORD-B8BC74147F31,SETTLED
SBI202606049472749,527222585005,1627868,INR,2026-06-03T08:00:40.393Z,SBI,ORD-E3D3548D1968,SETTLED
SBI202606043165743,404049592724,1767355,INR,2026-06-03T00:00:40.394Z,SBI,ORD-F99449785D5D,SETTLED
SBI202606046815653,201433651065,32956,INR,2026-06-04T09:00:40.394Z,SBI,ORD-90C492B3EBA5,SETTLED
SBI202606044504805,050150710823,985655,INR,2026-05-31T21:00:40.394Z,SBI,ORD-9A9497980E07,SETTLED
SBI202606046739592,840827820260,486178,INR,2026-05-30T15:00:40.394Z,SBI,ORD-699F06372776,SETTLED
SBI202606045032414,800193630065,2764336,INR,2026-06-02T09:00:40.394Z,SBI,ORD-D125C9B5FDCA,SETTLED
SBI202606049340936,692624562877,4598888,INR,2026-06-04T05:00:40.394Z,SBI,ORD-8C874C729DFB,SETTLED
SBI202606048072655,840042394092,4853495,INR,2026-06-04T06:00:40.394Z,SBI,ORD-11BAC456D5B3,SETTLED
SBI202606049689903,826760925207,4621570,INR,2026-06-03T08:00:40.394Z,SBI,ORD-309D0873CE13,SETTLED
SBI202606044709203,182185167569,2002197,INR,2026-06-03T22:00:40.394Z,SBI,ORD-6AF1A42269DB,SETTLED
SBI202606045944168,529168662802,4663750,INR,2026-06-01T21:00:40.394Z,SBI,ORD-681CE60EB91A,SETTLED
SBI202606041407935,671291027231,589428,INR,2026-06-04T01:00:40.394Z,SBI,ORD-C5209C9245DB,SETTLED
SBI202606045733430,355891153686,546579,INR,2026-05-31T23:00:40.394Z,SBI,ORD-11D1A583A197,SETTLED
SBI202606042862080,428048514421,464731,INR,2026-06-03T23:00:40.394Z,SBI,ORD-6F5197BC9AFA,PENDING
SBI202606044006720,686205769688,2428388,INR,2026-06-01T11:00:40.394Z,SBI,ORD-E4C38488C8AB,SETTLED
SBI202606040362778,978377089901,2137836,INR,2026-06-04T13:00:40.394Z,SBI,ORD-08127A3C1B99,SETTLED
SBI202606045521822,907647123449,3261467,INR,2026-05-30T07:00:40.394Z,SBI,ORD-81A340DB8F28,SETTLED
SBI202606048290095,819539511398,3374622,INR,2026-06-02T22:00:40.394Z,SBI,ORD-014C129B51B0,SETTLED
SBI202606046740810,491694612014,1366414,INR,2026-06-04T10:00:40.394Z,SBI,ORD-A633B497B7A9,SETTLED
SBI202606047439049,382844113931,4123114,INR,2026-05-29T05:00:40.394Z,SBI,ORD-B4AFA06B00FA,SETTLED
SBI202606042473700,876572098762,2577521,INR,2026-06-02T16:00:40.394Z,SBI,ORD-9C96D23B4182,SETTLED
SBI202606040693040,667988780764,1764822,INR,2026-05-28T22:00:40.394Z,SBI,ORD-B6FA77445325,SETTLED
SBI202606043970413,214556354112,2500091,INR,2026-06-02T14:00:40.394Z,SBI,ORD-AEACFBA8E0CD,SETTLED
SBI202606043019792,651339673384,1330283,INR,2026-06-03T16:00:40.394Z,SBI,ORD-DF136DC504C9,SETTLED
SBI202606043721162,807191551981,2461826,INR,2026-05-29T13:00:40.394Z,SBI,ORD-98D80F48FC14,SETTLED
SBI202606049763726,522917259660,1076657,INR,2026-06-03T03:00:40.394Z,SBI,ORD-41898B849A37,SETTLED
SBI202606047322881,164886386476,2145725,INR,2026-05-30T16:00:40.394Z,SBI,ORD-CA11A8785B0A,SETTLED
SBI202606046572875,422348068769,3606682,INR,2026-06-02T19:00:40.394Z,SBI,ORD-2576CB385382,SETTLED
SBI202606046624707,835573667412,4484936,INR,2026-05-29T02:00:40.394Z,SBI,ORD-EA039270436B,SETTLED
SBI202606042616819,277442526554,4528909,INR,2026-05-30T02:00:40.394Z,SBI,ORD-F1CB76F90566,SETTLED
SBI202606047212781,640987189418,134584,INR,2026-06-01T13:00:40.394Z,SBI,ORD-741BF856D068,SETTLED
SBI202606040469816,043826725584,1855488,INR,2026-06-04T13:00:40.394Z,SBI,ORD-F8DC407B987C,SETTLED
SBI202606044312934,252214337180,2398533,INR,2026-05-29T18:00:40.394Z,SBI,ORD-FF7E5FBF3645,SETTLED
SBI202606045004183,282465305197,4537036,INR,2026-06-02T21:00:40.394Z,SBI,ORD-482A66B57D16,SETTLED
SBI202606047540394,128391739811,4865085,INR,2026-06-02T15:00:40.394Z,SBI,ORD-DB1FB39AE79B,SETTLED
SBI202606042791093,378812979593,4897733,INR,2026-05-29T12:00:40.394Z,SBI,ORD-CBF92A3C336E,SETTLED
SBI202606049194029,343877751421,3242033,INR,2026-06-01T22:00:40.394Z,SBI,ORD-A510334F53EC,PENDING
SBI202606043861023,663413018949,4389608,INR,2026-05-29T20:00:40.394Z,SBI,ORD-E3B7F1536F6C,SETTLED
SBI202606044928216,102329027895,2883714,INR,2026-05-29T05:00:40.394Z,SBI,ORD-3EA2E3B9F3F3,SETTLED
SBI202606044041692,181799399256,1138787,INR,2026-05-31T22:00:40.394Z,SBI,ORD-AEAF87024B04,SETTLED
SBI202606045731460,348332438078,4778802,INR,2026-05-30T15:00:40.394Z,SBI,ORD-F2019AC8DD8D,SETTLED
SBI202606047190792,531315430051,4743815,INR,2026-06-03T08:00:40.394Z,SBI,ORD-B65BFFF7AC29,SETTLED
SBI202606040461921,797515994310,374737,INR,2026-06-03T13:00:40.394Z,SBI,ORD-919124FF4A50,PENDING
SBI202606042512724,297784213910,4890447,INR,2026-05-30T14:00:40.394Z,SBI,ORD-FA823EB0B84B,SETTLED
SBI202606047769074,467614015879,1590998,INR,2026-05-29T04:00:40.394Z,SBI,ORD-DAA8735216DA,SETTLED
SBI202606046502650,864008258308,2850826,INR,2026-05-31T02:00:40.394Z,SBI,ORD-D71213594062,SETTLED
SBI202606047129948,046496739972,2598857,INR,2026-06-03T12:00:40.394Z,SBI,ORD-2B7D17A4E975,SETTLED
SBI202606049991528,962964252384,3661297,INR,2026-05-31T02:00:40.394Z,SBI,ORD-D39F1D8C7884,SETTLED
SBI202606045591254,863966916238,3693877,INR,2026-05-29T23:00:40.394Z,SBI,ORD-59F2F0A3F4CE,SETTLED
SBI202606046456564,575696108316,898075,INR,2026-06-03T01:00:40.394Z,SBI,ORD-7BF083CE6007,SETTLED
SBI202606041714387,019630605255,1983353,INR,2026-05-31T11:00:40.394Z,SBI,ORD-F74E5F97E4BB,SETTLED
SBI202606049545955,237115741867,586883,INR,2026-05-29T14:00:40.394Z,SBI,ORD-C557C1043E51,SETTLED
SBI202606044598810,537163764420,398721,INR,2026-06-04T18:00:40.394Z,SBI,ORD-187FB1F03FBF,SETTLED
SBI202606045317388,756273785503,4662058,INR,2026-06-02T19:00:40.394Z,SBI,ORD-AEB7DEDED93D,SETTLED
SBI202606045717198,880714754426,169894,INR,2026-06-02T05:00:40.394Z,SBI,ORD-C32914FB16B2,SETTLED
SBI202606045540648,639939313845,2573687,INR,2026-06-04T14:00:40.394Z,SBI,ORD-FE20A99E13A6,SETTLED
SBI202606047535823,061275839291,4107273,INR,2026-05-29T12:00:40.394Z,SBI,ORD-75C0D74003E7,SETTLED
SBI202606047585276,475371001719,4086403,INR,2026-05-28T19:00:40.394Z,SBI,ORD-0D9751A5B6C2,SETTLED
SBI202606040822747,099964647779,3876712,INR,2026-06-04T14:00:40.394Z,SBI,ORD-409899988D92,SETTLED
SBI202606045158849,031592937496,342283,INR,2026-05-29T23:00:40.394Z,SBI,ORD-33B2D3635054,SETTLED
SBI202606040325118,706680694699,4881618,INR,2026-05-30T05:00:40.394Z,SBI,ORD-1EC55F5C3693,PENDING
SBI202606045995553,126952498836,615019,INR,2026-05-30T17:00:40.394Z,SBI,ORD-B3E5C5F96D01,SETTLED
SBI202606040172730,942238020289,3356714,INR,2026-06-03T13:00:40.394Z,SBI,ORD-12AE2152A6A8,SETTLED
SBI202606040684621,458975651701,3224480,INR,2026-05-31T02:00:40.394Z,SBI,ORD-6306399E8A14,SETTLED
SBI202606045130489,187377873963,2777672,INR,2026-05-29T02:00:40.394Z,SBI,ORD-5EE75032D370,SETTLED
SBI202606048447792,057931065619,2677577,INR,2026-06-04T09:00:40.394Z,SBI,ORD-B5B6EA35A30A,SETTLED
SBI202606046315761,944177565874,2625394,INR,2026-05-29T20:00:40.394Z,SBI,ORD-C89F483090B4,SETTLED
SBI202606047062135,793242055802,871338,INR,2026-06-04T09:00:40.394Z,SBI,ORD-C9BE821AEF77,SETTLED
SBI202606048225173,109453669879,3495830,INR,2026-06-04T07:00:40.394Z,SBI,ORD-E1B1ECA80572,SETTLED
SBI202606041324381,579778025327,1526028,INR,2026-05-31T22:00:40.394Z,SBI,ORD-93E89222E262,SETTLED
SBI202606048950493,012509446462,4046466,INR,2026-05-31T17:00:40.394Z,SBI,ORD-81F57A534D00,SETTLED
SBI202606041477629,556746046103,3419166,INR,2026-05-31T12:00:40.394Z,SBI,ORD-1151C43E3095,SETTLED
SBI202606046383803,632952945062,2808681,INR,2026-06-03T12:00:40.394Z,SBI,ORD-E35A1CF85D7C,SETTLED
SBI202606045882352,353429558419,2600578,INR,2026-06-01T15:00:40.394Z,SBI,ORD-576F6EE669A1,SETTLED
SBI202606047188161,559878385628,2698532,INR,2026-06-02T02:00:40.394Z,SBI,ORD-AD9D04E17BC8,SETTLED
SBI202606042561634,143846415133,2486846,INR,2026-06-01T16:00:40.394Z,SBI,ORD-6C8365B42E84,SETTLED
SBI202606047318204,006910619356,1268464,INR,2026-05-29T05:00:40.394Z,SBI,ORD-F96712584BEE,SETTLED
SBI202606040908098,464719025633,884598,INR,2026-05-30T15:00:40.394Z,SBI,ORD-B988246577EC,SETTLED
SBI202606041224903,672079114086,4280605,INR,2026-05-31T04:00:40.394Z,SBI,ORD-21F0CDCD3CF9,SETTLED
SBI202606044603068,951309498590,1688499,INR,2026-05-30T18:00:40.394Z,SBI,ORD-9C1EB8BA4986,SETTLED
SBI202606048467019,582897260108,4838444,INR,2026-05-30T10:00:40.394Z,SBI,ORD-29EC9B8CDFC2,SETTLED
SBI202606046152451,027883973124,2412861,INR,2026-06-01T07:00:40.394Z,SBI,ORD-4F1A1DAE810D,SETTLED
SBI202606044123286,826842388466,4812976,INR,2026-05-30T09:00:40.394Z,SBI,ORD-D287465C80DF,SETTLED
SBI202606048865875,851866432867,1981929,INR,2026-05-30T02:00:40.394Z,SBI,ORD-2FD862F28A6A,SETTLED
SBI202606043777461,696491066643,4981339,INR,2026-05-31T17:00:40.394Z,SBI,ORD-505880E5B21F,SETTLED
SBI202606045756217,471115908836,2040052,INR,2026-06-04T00:00:40.394Z,SBI,ORD-D16331961816,SETTLED
SBI202606042724487,331135486543,1875773,INR,2026-05-30T22:00:40.394Z,SBI,ORD-D4058258AC2D,SETTLED
SBI202606041037566,105959480505,3836057,INR,2026-06-02T13:00:40.394Z,SBI,ORD-EAF85CBB88A3,SETTLED
SBI202606040686518,872765740287,611095,INR,2026-06-02T10:00:40.394Z,SBI,ORD-215E1622A7EB,SETTLED
SBI202606049848602,731182990710,2102543,INR,2026-05-28T20:00:40.394Z,SBI,ORD-1014EB7EBC67,SETTLED
SBI202606043041856,123727277592,4022303,INR,2026-06-04T18:00:40.394Z,SBI,ORD-51674BA1FECC,SETTLED
SBI202606048798989,370908784195,2615260,INR,2026-06-02T22:00:40.394Z,SBI,ORD-FCB5DA257107,SETTLED
SBI202606045244609,851340245639,4106958,INR,2026-05-29T00:00:40.394Z,SBI,ORD-FF6EC6F0412E,PENDING
SBI202606040919788,222630397983,2039158,INR,2026-06-02T04:00:40.394Z,SBI,ORD-86FD7E130F57,SETTLED
SBI202606040611288,489155095956,965444,INR,2026-06-02T18:00:40.394Z,SBI,ORD-A3333A41F244,SETTLED
SBI202606041400837,449859150742,715391,INR,2026-06-04T15:00:40.394Z,SBI,ORD-78CD3FA9DB2B,PENDING
SBI202606043304631,666410797287,2716083,INR,2026-06-03T10:00:40.394Z,SBI,ORD-626DA23358EC,SETTLED
SBI202606041615256,355582190700,3435919,INR,2026-05-31T04:00:40.394Z,SBI,ORD-C8EBBA7A9D7F,SETTLED
SBI202606045190952,607200639341,2070464,INR,2026-06-02T22:00:40.394Z,SBI,ORD-15B1C00B44A4,PENDING
SBI202606045122333,743365793619,827014,INR,2026-06-03T08:00:40.394Z,SBI,ORD-BD1AD61425A6,SETTLED
SBI202606049270493,119891558533,2962727,INR,2026-05-29T05:00:40.394Z,SBI,ORD-FD1788173129,SETTLED
SBI202606047917647,129565774072,4950738,INR,2026-06-04T10:00:40.394Z,SBI,ORD-C396436A2901,SETTLED
SBI202606048980910,316857402039,1468923,INR,2026-06-01T19:00:40.394Z,SBI,ORD-D0AE1ACBCBCD,SETTLED
SBI202606048759211,774069918096,2922203,INR,2026-05-29T13:00:40.394Z,SBI,ORD-5C70B0851312,SETTLED
SBI202606040960965,872602413546,1792333,INR,2026-06-04T12:00:40.394Z,SBI,ORD-1B601E0273CD,SETTLED
SBI202606049887825,662342896547,1237953,INR,2026-05-30T10:00:40.394Z,SBI,ORD-FF875BBE2EE4,SETTLED
SBI202606048849008,420766208113,885884,INR,2026-05-29T13:00:40.394Z,SBI,ORD-633285C15C3E,SETTLED
SBI202606048986407,346027279579,3633507,INR,2026-06-04T01:00:40.394Z,SBI,ORD-CC82F116F767,SETTLED
SBI202606044834916,961185541866,2703650,INR,2026-05-31T01:00:40.394Z,SBI,ORD-77E50B0628BE,PENDING
SBI202606048388046,290477466555,4764899,INR,2026-05-31T22:00:40.394Z,SBI,ORD-6C8977A735E8,SETTLED
SBI202606049746227,613392794916,3974358,INR,2026-05-30T18:00:40.394Z,SBI,ORD-EDA60785725C,SETTLED
SBI202606047222109,708451688737,191803,INR,2026-05-30T09:00:40.394Z,SBI,ORD-5F3B975B6825,SETTLED
SBI202606042963668,955629762009,4404331,INR,2026-05-30T18:00:40.394Z,SBI,ORD-1D50EBB0FB0A,SETTLED
SBI202606049084726,665312147223,211834,INR,2026-06-02T00:00:40.394Z,SBI,ORD-388D4BC8C0EC,SETTLED
SBI202606043719822,251461604809,34505,INR,2026-05-31T03:00:40.394Z,SBI,ORD-42572A9255B3,SETTLED
SBI202606044493430,580249081984,487127,INR,2026-05-29T00:00:40.394Z,SBI,ORD-D56BC1F3F94C,SETTLED
SBI202606048284865,885560936984,2463233,INR,2026-05-30T05:00:40.394Z,SBI,ORD-E028A9129723,SETTLED
SBI202606045322265,735621373124,2364287,INR,2026-06-02T03:00:40.394Z,SBI,ORD-54037467DFBD,SETTLED
SBI202606043016241,413394546151,1848808,INR,2026-05-30T00:00:40.394Z,SBI,ORD-5B2D37DEDE91,SETTLED
SBI202606043657761,991388004451,1712649,INR,2026-05-30T20:00:40.394Z,SBI,ORD-5F618E678DA4,SETTLED
SBI202606045554833,474673658958,3267808,INR,2026-06-03T02:00:40.394Z,SBI,ORD-B7212AFA07C5,SETTLED
SBI202606045114451,095186974741,1133735,INR,2026-06-01T20:00:40.394Z,SBI,ORD-3C7211C4C108,SETTLED
SBI202606041500485,972957805186,3282586,INR,2026-06-04T09:00:40.394Z,SBI,ORD-A210488F15D0,SETTLED
SBI202606048357709,943347826488,3712742,INR,2026-05-30T05:00:40.394Z,SBI,ORD-83466B9164A2,SETTLED
SBI202606041265504,305576756182,1091917,INR,2026-05-31T20:00:40.394Z,SBI,ORD-3D7FB11A6094,SETTLED
SBI202606049504944,877274975643,1408608,INR,2026-06-02T18:00:40.394Z,SBI,ORD-EF97D8F75256,SETTLED
SBI202606049325842,573096003798,4774732,INR,2026-05-28T22:00:40.394Z,SBI,ORD-B858D0671C1F,SETTLED
SBI202606047748708,382202989499,2109070,INR,2026-06-01T23:00:40.394Z,SBI,ORD-98306900CF9D,SETTLED
SBI202606047997010,522864308704,3388663,INR,2026-06-01T14:00:40.394Z,SBI,ORD-77CD35947EC6,SETTLED
SBI202606044624904,215772452509,720124,INR,2026-05-30T09:00:40.394Z,SBI,ORD-3F520761D728,SETTLED
SBI202606042907378,934181286142,2564241,INR,2026-06-02T06:00:40.394Z,SBI,ORD-DC53DC55F5F4,SETTLED
SBI202606043595900,333695590185,2437448,INR,2026-05-31T23:00:40.394Z,SBI,ORD-BF92FB1FF3CB,SETTLED
SBI202606048047780,026096990996,2933799,INR,2026-06-02T00:00:40.394Z,SBI,ORD-C848B791C5BC,SETTLED
SBI202606040161697,095954199010,1554947,INR,2026-05-30T01:00:40.394Z,SBI,ORD-3E9495E0E9CF,SETTLED
SBI202606046697893,598269886424,2564866,INR,2026-05-31T08:00:40.394Z,SBI,ORD-CB0225B47042,SETTLED
SBI202606044001233,042934777715,2394135,INR,2026-06-01T08:00:40.394Z,SBI,ORD-AC8E7217E057,SETTLED
SBI202606046691443,095913942960,220961,INR,2026-06-01T12:00:40.394Z,SBI,ORD-C0250C26A369,SETTLED
SBI202606048011970,317549413915,40647,INR,2026-06-01T00:00:40.394Z,SBI,ORD-CBC46DEBC2C1,SETTLED
SBI202606048143407,795000667813,1785708,INR,2026-06-02T09:00:40.394Z,SBI,ORD-8BB91B5E66D8,SETTLED
SBI202606042974496,831980557887,2098819,INR,2026-05-29T00:00:40.394Z,SBI,ORD-0A5ADC4658EB,SETTLED
SBI202606043295775,899777849327,3424106,INR,2026-06-02T19:00:40.394Z,SBI,ORD-8EB341A54D82,SETTLED
SBI202606047995845,609335099815,1837676,INR,2026-05-29T18:00:40.394Z,SBI,ORD-C0D2CA08E8D9,SETTLED
SBI202606045029874,683208991743,761778,INR,2026-05-29T05:00:40.394Z,SBI,ORD-E76C0C87AFF1,SETTLED
SBI202606041869210,775185603454,2213143,INR,2026-06-01T14:00:40.394Z,SBI,ORD-4E382B07F491,SETTLED
SBI202606047047885,766031002844,2806497,INR,2026-05-28T22:00:40.394Z,SBI,ORD-237B3A28191E,SETTLED
SBI202606046600940,512820196795,3073295,INR,2026-06-04T07:00:40.394Z,SBI,ORD-CCDD8C9E703F,SETTLED
SBI202606044575350,230490197596,3212971,INR,2026-06-02T09:00:40.394Z,SBI,ORD-6E408974BA53,SETTLED
SBI202606048933660,095236659354,942832,INR,2026-06-03T07:00:40.394Z,SBI,ORD-9BB20796120B,PENDING
SBI202606043199834,111078416650,2892024,INR,2026-06-03T18:00:40.394Z,SBI,ORD-9AF864B35A35,SETTLED
SBI202606049824319,094764635934,868540,INR,2026-05-30T19:00:40.395Z,SBI,ORD-3EFE3832ABB4,SETTLED
SBI202606047841675,109285270700,2053240,INR,2026-06-03T21:00:40.395Z,SBI,ORD-C2E1A10740A6,SETTLED
SBI202606043469556,125753354115,2107670,INR,2026-05-31T08:00:40.395Z,SBI,ORD-77540D0E88C7,SETTLED
SBI202606042925126,082128927476,2458941,INR,2026-05-30T04:00:40.395Z,SBI,ORD-3938C75AF2D4,SETTLED
SBI202606040072227,803026426603,4912190,INR,2026-06-03T23:00:40.395Z,SBI,ORD-7A0CDE78AB7D,SETTLED
SBI202606048456506,276151554735,610474,INR,2026-05-29T05:00:40.395Z,SBI,ORD-18D85B209C61,SETTLED
SBI202606040309361,040258155870,3611246,INR,2026-06-01T14:00:40.395Z,SBI,ORD-494C13CDAA1E,PENDING
SBI202606044110608,035572455541,4492882,INR,2026-06-01T12:00:40.395Z,SBI,ORD-83FECED048C8,SETTLED
SBI202606044042573,105200547071,4935672,INR,2026-05-29T10:00:40.395Z,SBI,ORD-D2A60E2C4C47,SETTLED
SBI202606049366673,388326245453,4278137,INR,2026-06-01T07:00:40.395Z,SBI,ORD-449D5E213C47,PENDING
SBI202606046479978,660053015524,4177221,INR,2026-06-04T06:00:40.395Z,SBI,ORD-877F9387C564,SETTLED
SBI202606045761695,487060497539,3971239,INR,2026-05-29T11:00:40.395Z,SBI,ORD-10FBADF599BD,SETTLED
SBI202606045927506,716125020010,1366633,INR,2026-06-02T20:00:40.395Z,SBI,ORD-A9914E74B40A,SETTLED
SBI202606048861984,104340380524,3613260,INR,2026-06-03T13:00:40.395Z,SBI,ORD-431FA0C072D7,SETTLED
SBI202606048556260,749124888513,2364895,INR,2026-06-03T20:00:40.395Z,SBI,ORD-120A8737A015,SETTLED
SBI202606049647815,327360489626,3710910,INR,2026-05-29T18:00:40.395Z,SBI,ORD-F53BB7C04B1B,SETTLED
SBI202606044705256,977782784806,3164826,INR,2026-05-31T04:00:40.395Z,SBI,ORD-D959F20481DC,SETTLED
SBI202606045570863,539686174898,3286001,INR,2026-05-29T11:00:40.395Z,SBI,ORD-EF04CBE381C8,SETTLED
SBI202606042469442,636970758029,3936900,INR,2026-06-02T03:00:40.395Z,SBI,ORD-996D938F3CFD,SETTLED
SBI202606049655623,864768437164,2076603,INR,2026-05-30T10:00:40.395Z,SBI,ORD-BE4D9AF468C8,SETTLED
SBI202606045767265,792589808608,4177821,INR,2026-06-02T20:00:40.395Z,SBI,ORD-8A6DE5C69544,SETTLED
SBI202606044134082,915771064343,2968150,INR,2026-06-03T08:00:40.395Z,SBI,ORD-389C24F8510D,SETTLED
SBI202606049666118,417980778211,1308844,INR,2026-05-29T03:00:40.395Z,SBI,ORD-403876E2FC27,SETTLED
SBI202606047754568,158999480814,2451741,INR,2026-06-01T04:00:40.395Z,SBI,ORD-F3B72D933DD1,SETTLED
SBI202606044030582,238799822650,3307110,INR,2026-05-30T05:00:40.395Z,SBI,ORD-120C44A75CBA,SETTLED
SBI202606045375475,641803701781,3339393,INR,2026-05-31T01:00:40.395Z,SBI,ORD-EE796504BEE6,SETTLED
SBI202606045465038,962670957768,3736009,INR,2026-06-04T00:00:40.395Z,SBI,ORD-F240740C621F,SETTLED
SBI202606043883304,119636242421,2571182,INR,2026-06-01T22:00:40.395Z,SBI,ORD-9849A5D39632,SETTLED
SBI202606042901055,412960170317,360480,INR,2026-05-29T05:00:40.395Z,SBI,ORD-1C3063FC0CFB,SETTLED
SBI202606040451455,443623058973,149736,INR,2026-06-01T20:00:40.395Z,SBI,ORD-5701917F3787,SETTLED
SBI202606048014524,581347271985,609108,INR,2026-05-31T14:00:40.395Z,SBI,ORD-4C3A1F00D2C0,PENDING
SBI202606040631413,601644819642,2355245,INR,2026-06-02T03:00:40.395Z,SBI,ORD-198C76280F83,SETTLED
SBI202606040538909,738363275654,120631,INR,2026-05-28T19:00:40.395Z,SBI,ORD-F5163F6A3424,SETTLED
SBI202606045106389,424431216553,2671860,INR,2026-06-01T09:00:40.395Z,SBI,ORD-1E1A9711CA0A,SETTLED
SBI202606046237325,682945293463,870026,INR,2026-05-31T04:00:40.395Z,SBI,ORD-2C16123EFB15,SETTLED
SBI202606040128878,458880126709,1991326,INR,2026-06-02T13:00:40.395Z,SBI,ORD-336A69C28246,SETTLED
SBI202606046321058,820622732049,29477,INR,2026-05-28T20:00:40.395Z,SBI,ORD-B16A67E6523E,SETTLED
SBI202606047859377,430620999791,2578359,INR,2026-05-29T01:00:40.395Z,SBI,ORD-CF344EEE6551,SETTLED
SBI202606042472510,438904399797,3950515,INR,2026-05-30T23:00:40.395Z,SBI,ORD-A09A4E478982,SETTLED
