UTR,RRN,Amount,Currency,Settlement_Date,Bank_Name,Merchant_Ref,Status
KOTAK202606046374839,293868342054,4003362,INR,2026-06-01T12:48:18.330Z,KOTAK,ORD-0B114A7BF997,SETTLED
KOTAK202606049604032,976514893996,820727,INR,2026-05-30T00:48:18.330Z,KOTAK,ORD-FDDE476712BE,SETTLED
KOTAK202606048631502,401325855974,581004,INR,2026-06-02T23:48:18.330Z,KOTAK,ORD-B53E234522A7,SETTLED
KOTAK202606043351638,908073845000,2154241,INR,2026-05-28T22:48:18.330Z,KOTAK,ORD-FA8045F761E1,SETTLED
KOTAK202606042499593,275520083936,2586584,INR,2026-06-04T07:48:18.330Z,KOTAK,ORD-843B99052019,SETTLED
KOTAK202606045184019,944786517439,3761681,INR,2026-06-03T18:48:18.330Z,KOTAK,ORD-AB0DA560B161,SETTLED
KOTAK202606041459451,349209646759,3696402,INR,2026-05-29T20:48:18.330Z,KOTAK,ORD-882F55842C77,SETTLED
KOTAK202606040558927,625336337818,818973,INR,2026-05-30T03:48:18.330Z,KOTAK,ORD-4888476E6508,SETTLED
KOTAK202606048551828,550315123451,2502035,INR,2026-05-30T04:48:18.330Z,KOTAK,ORD-A77ACE0E1340,SETTLED
KOTAK202606048768901,365395197744,1950010,INR,2026-06-01T14:48:18.330Z,KOTAK,ORD-C6A10DCB7D7D,SETTLED
KOTAK202606042525775,232336747384,4630668,INR,2026-05-31T20:48:18.330Z,KOTAK,ORD-3BBA0E858564,SETTLED
KOTAK202606040289939,395837571920,684339,INR,2026-06-03T16:48:18.330Z,KOTAK,ORD-A4B63AC79811,SETTLED
KOTAK202606044188168,704901776710,1680178,INR,2026-05-30T19:48:18.330Z,KOTAK,ORD-DCA138F76A36,SETTLED
KOTAK202606041971511,068019530174,1050582,INR,2026-06-03T17:48:18.330Z,KOTAK,ORD-F5908D7D543D,SETTLED
KOTAK202606047262484,833245107080,2439611,INR,2026-06-02T15:48:18.330Z,KOTAK,ORD-170B2201AE36,SETTLED
KOTAK202606041968598,325355438584,3581103,INR,2026-05-29T09:48:18.330Z,KOTAK,ORD-1A09F5F4F40D,SETTLED
KOTAK202606043653307,687366305641,4341739,INR,2026-06-03T09:48:18.330Z,KOTAK,ORD-36210B65B92B,SETTLED
KOTAK202606040944711,390910009783,494701,INR,2026-05-30T09:48:18.330Z,KOTAK,ORD-B55AA52A332F,SETTLED
KOTAK202606046974387,335981280625,3039554,INR,2026-06-04T07:48:18.330Z,KOTAK,ORD-5B2FC32ADF6D,SETTLED
KOTAK202606042763459,414404846100,1064369,INR,2026-06-02T20:48:18.330Z,KOTAK,ORD-E6667425D996,SETTLED
KOTAK202606043450887,303720408254,3994475,INR,2026-06-03T13:48:18.330Z,KOTAK,ORD-C30885129CC8,SETTLED
KOTAK202606040806686,564779209030,4011283,INR,2026-06-03T11:48:18.330Z,KOTAK,ORD-AB8416AE4590,SETTLED
KOTAK202606047067811,904924405817,520492,INR,2026-06-03T00:48:18.330Z,KOTAK,ORD-A40ECAB68214,SETTLED
KOTAK202606042579585,854094841769,4788101,INR,2026-05-31T05:48:18.330Z,KOTAK,ORD-936770A64F5A,SETTLED
KOTAK202606045505179,062293396423,863679,INR,2026-06-03T15:48:18.330Z,KOTAK,ORD-320EE5246995,SETTLED
KOTAK202606040994764,901661008874,3723759,INR,2026-06-01T07:48:18.330Z,KOTAK,ORD-34473A53B417,SETTLED
KOTAK202606040229825,135387740019,1899277,INR,2026-05-31T21:48:18.330Z,KOTAK,ORD-B76F38FF871E,SETTLED
KOTAK202606047962874,663175329305,4128641,INR,2026-05-29T11:48:18.330Z,KOTAK,ORD-86E41F4DD99B,SETTLED
KOTAK202606043215266,408934565621,280084,INR,2026-05-31T04:48:18.330Z,KOTAK,ORD-21DD8E737B45,SETTLED
KOTAK202606047107373,053858496169,3048530,INR,2026-06-02T12:48:18.330Z,KOTAK,ORD-63BA8D974E2C,PENDING
KOTAK202606047532930,707514940241,2466457,INR,2026-06-02T16:48:18.330Z,KOTAK,ORD-6EF7A7160AD1,SETTLED
KOTAK202606044829092,797332803290,1403298,INR,2026-06-01T23:48:18.330Z,KOTAK,ORD-8A712EBA86DB,SETTLED
KOTAK202606040508956,317817495854,3092517,INR,2026-06-01T22:48:18.330Z,KOTAK,ORD-F464C1792E74,SETTLED
KOTAK202606049315626,423917389648,4443712,INR,2026-05-31T12:48:18.330Z,KOTAK,ORD-2341BFCE5251,SETTLED
KOTAK202606041909427,017161007780,4352022,INR,2026-06-01T18:48:18.330Z,KOTAK,ORD-FAA88DE7D1E2,SETTLED
KOTAK202606049176322,802306845093,2802680,INR,2026-05-28T20:48:18.330Z,KOTAK,ORD-C9F288C5CA32,SETTLED
KOTAK202606042072393,401260048382,4215605,INR,2026-06-03T03:48:18.330Z,KOTAK,ORD-9C760E1F4794,SETTLED
KOTAK202606047054287,764771626030,4557266,INR,2026-06-02T03:48:18.330Z,KOTAK,ORD-8671FAB3B9F2,SETTLED
KOTAK202606042904882,359370046820,3396513,INR,2026-05-29T07:48:18.330Z,KOTAK,ORD-9B14C5213998,SETTLED
KOTAK202606042775050,145931392973,1754753,INR,2026-06-01T04:48:18.330Z,KOTAK,ORD-91A6DF7DF252,SETTLED
KOTAK202606040031090,413379693016,4129452,INR,2026-05-29T14:48:18.330Z,KOTAK,ORD-F6EA35DC1BCB,SETTLED
KOTAK202606049395683,841408648519,3793387,INR,2026-05-29T10:48:18.330Z,KOTAK,ORD-DA1F5BD7DDF2,SETTLED
KOTAK202606041672321,714991155652,3963893,INR,2026-06-02T22:48:18.330Z,KOTAK,ORD-C2945A878264,SETTLED
KOTAK202606044657077,443554024993,4508142,INR,2026-05-30T20:48:18.330Z,KOTAK,ORD-DCC7770A73E1,SETTLED
KOTAK202606041778898,764015640730,1723329,INR,2026-05-31T13:48:18.330Z,KOTAK,ORD-93C626CDA43A,SETTLED
KOTAK202606046235106,591504700988,3732337,INR,2026-06-03T19:48:18.330Z,KOTAK,ORD-90629F48AC09,SETTLED
KOTAK202606045895301,479818285458,2214785,INR,2026-05-31T14:48:18.330Z,KOTAK,ORD-59CD8F380835,SETTLED
KOTAK202606043489123,931325192207,2567034,INR,2026-06-01T03:48:18.330Z,KOTAK,ORD-C216A652CC3A,SETTLED
KOTAK202606040469889,131491987636,347731,INR,2026-06-02T14:48:18.330Z,KOTAK,ORD-28B4D2CC1D5F,SETTLED
KOTAK202606047387944,112566514126,4827716,INR,2026-06-03T19:48:18.330Z,KOTAK,ORD-039BC7D0A75B,SETTLED
KOTAK202606043559583,680479632557,2822070,INR,2026-06-04T06:48:18.330Z,KOTAK,ORD-3543EA387F71,SETTLED
KOTAK202606042855017,758162790636,4757467,INR,2026-05-31T20:48:18.330Z,KOTAK,ORD-18C3A2D9E823,SETTLED
KOTAK202606049146354,920248233597,1457391,INR,2026-05-31T18:48:18.330Z,KOTAK,ORD-02B02B563305,SETTLED
KOTAK202606043832583,683734331936,3680681,INR,2026-05-31T01:48:18.330Z,KOTAK,ORD-8ACA5D5E94BD,SETTLED
KOTAK202606041149828,135684817939,1998283,INR,2026-06-02T10:48:18.330Z,KOTAK,ORD-810B8A1B2346,SETTLED
KOTAK202606049312817,280646579705,3521900,INR,2026-05-31T10:48:18.330Z,KOTAK,ORD-1EDB9A2EDE06,SETTLED
KOTAK202606045946442,735011233097,2929117,INR,2026-05-29T16:48:18.330Z,KOTAK,ORD-BD60512E6EFA,SETTLED
KOTAK202606049409883,835545361041,1280619,INR,2026-05-28T20:48:18.330Z,KOTAK,ORD-FFBB8B912C96,PENDING
KOTAK202606041544383,427340423954,3727190,INR,2026-06-02T10:48:18.330Z,KOTAK,ORD-CB9D06614715,SETTLED
KOTAK202606048870707,098646190287,2619752,INR,2026-05-29T13:48:18.330Z,KOTAK,ORD-77FB3AE47CE4,SETTLED
KOTAK202606048202746,291425712476,2849691,INR,2026-06-02T13:48:18.330Z,KOTAK,ORD-A532AFE358AD,SETTLED
KOTAK202606043264353,387312461837,42471,INR,2026-06-01T11:48:18.330Z,KOTAK,ORD-D4329CC4DBFB,SETTLED
KOTAK202606043045396,256997671007,1123427,INR,2026-05-31T08:48:18.331Z,KOTAK,ORD-442D4F1D2EEF,SETTLED
KOTAK202606043208114,493708111104,3228151,INR,2026-06-04T11:48:18.331Z,KOTAK,ORD-358676DB38F2,SETTLED
KOTAK202606043609912,781883860870,1163295,INR,2026-05-31T11:48:18.331Z,KOTAK,ORD-858EAEF92912,SETTLED
KOTAK202606048983595,804275156047,2053660,INR,2026-06-02T07:48:18.331Z,KOTAK,ORD-5DB621C87A7D,SETTLED
KOTAK202606041847473,946841333798,4493862,INR,2026-06-04T11:48:18.331Z,KOTAK,ORD-F63E99582E1F,SETTLED
KOTAK202606042558635,403739289311,3782468,INR,2026-05-31T19:48:18.331Z,KOTAK,ORD-6242D734B14F,SETTLED
KOTAK202606048678663,124967751653,731031,INR,2026-05-31T15:48:18.331Z,KOTAK,ORD-93A1AEC228C2,PENDING
KOTAK202606042439215,587905243830,3966941,INR,2026-06-01T16:48:18.331Z,KOTAK,ORD-CAD7F6072518,SETTLED
KOTAK202606048055338,523087706255,4081151,INR,2026-06-04T07:48:18.331Z,KOTAK,ORD-21110EE6FB88,SETTLED
KOTAK202606046111066,064307056773,3765368,INR,2026-05-29T16:48:18.331Z,KOTAK,ORD-191C6C3AC853,SETTLED
KOTAK202606043631101,627123640264,917355,INR,2026-06-04T09:48:18.331Z,KOTAK,ORD-90ED0A80EE09,SETTLED
KOTAK202606049424428,411214962211,3768665,INR,2026-06-01T04:48:18.331Z,KOTAK,ORD-DC7D88068BF6,PENDING
KOTAK202606046965851,724842315330,1401094,INR,2026-06-02T21:48:18.331Z,KOTAK,ORD-1B52CED21704,SETTLED
KOTAK202606046433852,223450601877,31846,INR,2026-06-03T13:48:18.331Z,KOTAK,ORD-5A5CF68BEFD8,SETTLED
KOTAK202606048759629,935108849251,1761517,INR,2026-06-04T10:48:18.331Z,KOTAK,ORD-4CABA39EC31A,SETTLED
KOTAK202606047912132,699049366951,2756255,INR,2026-06-02T14:48:18.331Z,KOTAK,ORD-FE264D8B7BBE,SETTLED
KOTAK202606042652140,002593031148,1851750,INR,2026-05-29T15:48:18.331Z,KOTAK,ORD-348BF531E90E,SETTLED
KOTAK202606041361980,449180427914,1348396,INR,2026-06-01T12:48:18.331Z,KOTAK,ORD-4005D07E166B,SETTLED
KOTAK202606046164173,177465731604,3972654,INR,2026-06-03T15:48:18.331Z,KOTAK,ORD-6F4CD8EF0053,PENDING
KOTAK202606049991954,182825189968,3973217,INR,2026-06-04T10:48:18.331Z,KOTAK,ORD-A6864393B3E0,SETTLED
KOTAK202606040443038,340019868101,2030030,INR,2026-06-01T07:48:18.331Z,KOTAK,ORD-C828335C5EA1,SETTLED
KOTAK202606045508862,754340858506,3170201,INR,2026-06-01T18:48:18.331Z,KOTAK,ORD-80D4B002CED6,SETTLED
KOTAK202606043427412,884321853661,2678130,INR,2026-05-29T08:48:18.331Z,KOTAK,ORD-0F3F62822DFA,SETTLED
KOTAK202606048414295,127037141325,1781213,INR,2026-05-30T00:48:18.331Z,KOTAK,ORD-7099D2816F7A,PENDING
KOTAK202606046443393,128355328319,2504323,INR,2026-06-03T06:48:18.331Z,KOTAK,ORD-BF8408A06B80,PENDING
KOTAK202606046024619,830677067596,4675255,INR,2026-06-01T10:48:18.331Z,KOTAK,ORD-E59F47E48C2F,SETTLED
KOTAK202606045455128,270815206814,2175418,INR,2026-06-03T00:48:18.331Z,KOTAK,ORD-859B0EE74896,SETTLED
KOTAK202606046267846,582424228468,501612,INR,2026-05-30T05:48:18.331Z,KOTAK,ORD-422853A5B60C,SETTLED
KOTAK202606049091215,297990383153,613201,INR,2026-05-29T04:48:18.331Z,KOTAK,ORD-92633516C7F3,SETTLED
KOTAK202606043203990,843227242345,2883224,INR,2026-05-28T22:48:18.331Z,KOTAK,ORD-B43D1D7DFAEC,SETTLED
KOTAK202606048789083,655798935934,3514017,INR,2026-05-31T01:48:18.331Z,KOTAK,ORD-827EAA0EEB79,SETTLED
KOTAK202606048413232,595558223062,447547,INR,2026-06-04T03:48:18.331Z,KOTAK,ORD-435322D0EAED,SETTLED
KOTAK202606040944973,048356142053,3859866,INR,2026-05-29T20:48:18.331Z,KOTAK,ORD-218B4C6E6C33,SETTLED
KOTAK202606042249577,539834215980,2576241,INR,2026-05-30T20:48:18.331Z,KOTAK,ORD-6B6774C9AECB,SETTLED
KOTAK202606048633596,712935595918,828567,INR,2026-06-04T11:48:18.331Z,KOTAK,ORD-14A42D7E655A,SETTLED
KOTAK202606046949923,220303025060,2350131,INR,2026-06-02T00:48:18.331Z,KOTAK,ORD-14F9962C8C39,SETTLED
KOTAK202606042057946,426243428520,833206,INR,2026-06-01T19:48:18.331Z,KOTAK,ORD-78E508584723,SETTLED
KOTAK202606041726206,672927554314,3002341,INR,2026-06-01T08:48:18.331Z,KOTAK,ORD-391FDAEC80AB,SETTLED
KOTAK202606049987303,417780464450,1335024,INR,2026-06-02T09:48:18.331Z,KOTAK,ORD-96A32FA9232F,PENDING
KOTAK202606040703900,088906170466,729333,INR,2026-06-03T06:48:18.331Z,KOTAK,ORD-24EA22FE1D4B,SETTLED
KOTAK202606049559714,191778652701,3980762,INR,2026-05-28T22:48:18.331Z,KOTAK,ORD-FD9C14F62F9F,SETTLED
KOTAK202606042101187,366265975616,2290615,INR,2026-05-31T10:48:18.331Z,KOTAK,ORD-61AAC87FA25F,SETTLED
KOTAK202606046688934,068122699802,2260251,INR,2026-06-04T15:48:18.331Z,KOTAK,ORD-E7AA99F6FA8B,SETTLED
KOTAK202606047244998,836925961879,2098378,INR,2026-05-28T22:48:18.331Z,KOTAK,ORD-FD3A6DF08D9A,SETTLED
KOTAK202606045840874,915043133295,1360054,INR,2026-05-30T23:48:18.331Z,KOTAK,ORD-8FFF45E0E085,SETTLED
KOTAK202606041675247,413231275961,1318210,INR,2026-05-28T22:48:18.331Z,KOTAK,ORD-0E0756354A7B,SETTLED
KOTAK202606040195132,346040881846,2582620,INR,2026-05-30T00:48:18.331Z,KOTAK,ORD-EADA9F56D970,SETTLED
KOTAK202606049963308,774433745752,4451195,INR,2026-05-29T19:48:18.331Z,KOTAK,ORD-44358A781959,SETTLED
KOTAK202606044307196,657727254384,1811163,INR,2026-05-31T08:48:18.331Z,KOTAK,ORD-E5E6DD46FC62,SETTLED
KOTAK202606048524903,766190664319,2825136,INR,2026-05-30T19:48:18.331Z,KOTAK,ORD-CA64AFD58F81,SETTLED
KOTAK202606041597896,408205205083,1502288,INR,2026-06-03T10:48:18.331Z,KOTAK,ORD-C5DB9A36151C,SETTLED
KOTAK202606040728802,776064328050,2023296,INR,2026-06-03T18:48:18.331Z,KOTAK,ORD-E25375A4678C,SETTLED
KOTAK202606044635525,462725135862,4398579,INR,2026-06-02T12:48:18.331Z,KOTAK,ORD-66FDC737DE89,PENDING
KOTAK202606044233731,932776990783,1084446,INR,2026-06-01T08:48:18.331Z,KOTAK,ORD-F41086179B48,SETTLED
KOTAK202606047797314,518359905001,2142009,INR,2026-05-29T10:48:18.331Z,KOTAK,ORD-5C0C4E1C720C,SETTLED
KOTAK202606048662739,095320361688,775648,INR,2026-05-31T16:48:18.331Z,KOTAK,ORD-44108A502465,SETTLED
KOTAK202606043775024,887957060552,2410931,INR,2026-05-31T21:48:18.331Z,KOTAK,ORD-616909C899FA,SETTLED
KOTAK202606040475426,737714639258,4241442,INR,2026-05-30T02:48:18.331Z,KOTAK,ORD-3679B833C835,SETTLED
KOTAK202606046833465,912459549154,3516608,INR,2026-06-04T09:48:18.331Z,KOTAK,ORD-E6B0479A324E,SETTLED
KOTAK202606048549022,691133178605,1860725,INR,2026-05-29T08:48:18.331Z,KOTAK,ORD-0BF28E94C937,SETTLED
KOTAK202606047430789,060612400245,2796503,INR,2026-05-28T20:48:18.331Z,KOTAK,ORD-4AEA740F6DC7,SETTLED
KOTAK202606048319267,454665112928,1770968,INR,2026-05-31T23:48:18.331Z,KOTAK,ORD-23E2B562E31D,PENDING
KOTAK202606040629626,865282273779,219220,INR,2026-06-04T09:48:18.331Z,KOTAK,ORD-73F55895C862,SETTLED
KOTAK202606047800613,457454396065,4149715,INR,2026-06-02T01:48:18.331Z,KOTAK,ORD-6FA10C0D1B03,SETTLED
KOTAK202606043324963,510845679028,4700633,INR,2026-06-01T02:48:18.331Z,KOTAK,ORD-8BB8F57FA7AA,SETTLED
KOTAK202606047677837,925241434849,2909281,INR,2026-06-02T22:48:18.331Z,KOTAK,ORD-6510986469FD,SETTLED
KOTAK202606044584767,930965415579,1937689,INR,2026-06-01T13:48:18.331Z,KOTAK,ORD-99B955ECB813,PENDING
KOTAK202606043140712,722706901476,1072242,INR,2026-05-29T00:48:18.331Z,KOTAK,ORD-39DCEFC4CABB,SETTLED
KOTAK202606043053290,596315371637,1341329,INR,2026-06-03T09:48:18.331Z,KOTAK,ORD-D0BA1D5469F1,SETTLED
KOTAK202606048420740,996981771984,3736116,INR,2026-05-29T15:48:18.331Z,KOTAK,ORD-1589A8B9EA7C,SETTLED
KOTAK202606047656013,996446824436,187888,INR,2026-05-30T01:48:18.331Z,KOTAK,ORD-51BEFAB6A7DE,SETTLED
KOTAK202606040662937,611382723332,3572295,INR,2026-05-31T00:48:18.331Z,KOTAK,ORD-53724BA7501F,PENDING
KOTAK202606041397646,167016034345,1188150,INR,2026-05-31T11:48:18.331Z,KOTAK,ORD-D30F58066564,SETTLED
KOTAK202606049398948,693718563497,4260717,INR,2026-05-29T02:48:18.331Z,KOTAK,ORD-BA62ED94F2DB,SETTLED
KOTAK202606049110073,311099899380,2350476,INR,2026-06-02T13:48:18.331Z,KOTAK,ORD-5CA0142F1288,PENDING
KOTAK202606049987353,399274894383,4100940,INR,2026-06-03T21:48:18.331Z,KOTAK,ORD-EE72AE9310A0,SETTLED
KOTAK202606049696417,772590694314,1752323,INR,2026-06-04T04:48:18.331Z,KOTAK,ORD-C9937F63B588,SETTLED
KOTAK202606043488868,431422681330,4161605,INR,2026-06-04T02:48:18.331Z,KOTAK,ORD-86C514FFE226,SETTLED
KOTAK202606049339500,832998070079,2747602,INR,2026-06-04T09:48:18.331Z,KOTAK,ORD-17554F4DD660,SETTLED
KOTAK202606045731733,260675365977,3055202,INR,2026-05-31T01:48:18.331Z,KOTAK,ORD-94655027AC6E,SETTLED
KOTAK202606048380284,637496775335,1148509,INR,2026-05-31T04:48:18.331Z,KOTAK,ORD-736D1DE71364,SETTLED
KOTAK202606048321062,964306779522,1246165,INR,2026-06-03T17:48:18.331Z,KOTAK,ORD-6C1BF0B913D5,SETTLED
KOTAK202606047352836,504397333104,2365731,INR,2026-06-02T20:48:18.331Z,KOTAK,ORD-D39A3507CC86,SETTLED
KOTAK202606048055906,812726770806,3337122,INR,2026-06-04T11:48:18.331Z,KOTAK,ORD-CE258024C819,SETTLED
KOTAK202606041452262,249909125211,496504,INR,2026-05-30T15:48:18.331Z,KOTAK,ORD-C0CC4C3AD9B4,SETTLED
KOTAK202606047525779,000564705723,2810582,INR,2026-05-31T11:48:18.331Z,KOTAK,ORD-C1B43861C52B,SETTLED
KOTAK202606044082205,452445615982,2596108,INR,2026-05-30T11:48:18.331Z,KOTAK,ORD-454C48610441,SETTLED
KOTAK202606040590489,951698107071,3650905,INR,2026-06-03T00:48:18.331Z,KOTAK,ORD-FFEA2047ED0E,SETTLED
KOTAK202606040960700,188487354776,1594367,INR,2026-06-04T10:48:18.331Z,KOTAK,ORD-557D658415ED,SETTLED
KOTAK202606040304517,292974935368,1063532,INR,2026-05-30T19:48:18.331Z,KOTAK,ORD-7E65575BB83A,PENDING
KOTAK202606045969204,509660019780,1853772,INR,2026-06-03T01:48:18.331Z,KOTAK,ORD-E992CE5120B7,SETTLED
KOTAK202606042583632,622162750870,278046,INR,2026-06-02T12:48:18.331Z,KOTAK,ORD-A36FD68E565B,SETTLED
KOTAK202606042481809,662798659777,2950518,INR,2026-06-02T02:48:18.331Z,KOTAK,ORD-BDC3CED6D915,SETTLED
KOTAK202606045172810,608111467938,1100518,INR,2026-06-01T13:48:18.331Z,KOTAK,ORD-4BB5C25494B9,SETTLED
KOTAK202606045098887,089338046060,2840816,INR,2026-06-01T11:48:18.331Z,KOTAK,ORD-637D8C26C5AC,SETTLED
