UTR,RRN,Amount,Currency,Settlement_Date,Bank_Name,Merchant_Ref,Status
HDFC202605238515975,759141522670,2440550,INR,2026-05-21T19:53:47.965Z,HDFC,ORD-DE6DAF05EE4C,SETTLED
HDFC202605235941091,760736368596,4728640,INR,2026-05-20T00:53:47.965Z,HDFC,ORD-8FC2225C4DE4,SETTLED
HDFC202605236155276,298020067841,210562,INR,2026-05-24T05:53:47.965Z,HDFC,ORD-F576B680D78B,SETTLED
HDFC202605233451692,025052989466,1942018,INR,2026-05-19T02:53:47.966Z,HDFC,ORD-864F4F38666B,SETTLED
HDFC202605236651724,507032345954,1254540,INR,2026-05-17T12:53:47.966Z,HDFC,ORD-72E0DCA9E123,SETTLED
HDFC202605237784174,808542640309,4768627,INR,2026-05-23T02:53:47.966Z,HDFC,ORD-7CBC2D5506D3,SETTLED
HDFC202605238359731,139960498563,3904837,INR,2026-05-22T07:53:47.966Z,HDFC,ORD-136911B1040C,SETTLED
HDFC202605231356208,454020371259,2319180,INR,2026-05-21T18:53:47.966Z,HDFC,ORD-D40E5A71FBF9,PENDING
HDFC202605236667447,577613138815,2376779,INR,2026-05-21T06:53:47.966Z,HDFC,ORD-0CDEB0509F50,SETTLED
HDFC202605239693599,577625004024,169809,INR,2026-05-22T03:53:47.966Z,HDFC,ORD-EB033162D9BF,SETTLED
HDFC202605236757671,714609031783,1888606,INR,2026-05-20T10:53:47.966Z,HDFC,ORD-22D6915653C8,SETTLED
HDFC202605237915315,424869511530,4071829,INR,2026-05-23T13:53:47.966Z,HDFC,ORD-FB8148D0740A,SETTLED
HDFC202605234104239,878300736538,3220330,INR,2026-05-21T03:53:47.966Z,HDFC,ORD-19DC367CAEB5,SETTLED
HDFC202605233383928,673421751907,3731094,INR,2026-05-21T15:53:47.966Z,HDFC,ORD-474B9C3230A4,SETTLED
HDFC202605234759843,596426195949,2831289,INR,2026-05-21T03:53:47.966Z,HDFC,ORD-4716B75B1D7F,SETTLED
HDFC202605239887444,200543896605,1815339,INR,2026-05-19T16:53:47.966Z,HDFC,ORD-5859602DDBE1,SETTLED
HDFC202605230976445,905145077599,179781,INR,2026-05-21T17:53:47.966Z,HDFC,ORD-AC9B2C1BE8C7,SETTLED
HDFC202605232875888,440541100884,3048475,INR,2026-05-21T18:53:47.966Z,HDFC,ORD-866381475905,SETTLED
HDFC202605232146691,666009083313,1243899,INR,2026-05-18T02:53:47.966Z,HDFC,ORD-1D02F66D31D4,SETTLED
HDFC202605232000641,726570519349,2273015,INR,2026-05-23T20:53:47.966Z,HDFC,ORD-AA638CD6434A,SETTLED
HDFC202605230683485,493762083804,2508157,INR,2026-05-20T11:53:47.966Z,HDFC,ORD-6D8F1F42DBDB,PENDING
HDFC202605233960109,826081002000,3651643,INR,2026-05-21T23:53:47.966Z,HDFC,ORD-4B7DCDA1EE3A,SETTLED
HDFC202605234467107,970912466111,3584004,INR,2026-05-23T16:53:47.966Z,HDFC,ORD-35128B8450E9,SETTLED
HDFC202605239346861,369185850073,4838148,INR,2026-05-20T12:53:47.966Z,HDFC,ORD-3D06A38A9159,PENDING
HDFC202605234998641,214543378958,3667057,INR,2026-05-18T02:53:47.966Z,HDFC,ORD-98F20AEAEE69,SETTLED
HDFC202605233972219,813551143657,1551386,INR,2026-05-22T10:53:47.966Z,HDFC,ORD-AC365BD1643F,SETTLED
HDFC202605235883992,181910615625,1530911,INR,2026-05-22T04:53:47.966Z,HDFC,ORD-507C49386DF5,SETTLED
HDFC202605236433393,310087562856,3415208,INR,2026-05-19T16:53:47.966Z,HDFC,ORD-D2A183E974C3,SETTLED
HDFC202605232703027,887029317143,2584880,INR,2026-05-20T00:53:47.966Z,HDFC,ORD-E3EACDBE676D,PENDING
HDFC202605236774686,516640680380,2344092,INR,2026-05-18T13:53:47.966Z,HDFC,ORD-D85FC210966F,SETTLED
HDFC202605233267629,023332751496,1510756,INR,2026-05-22T12:53:47.966Z,HDFC,ORD-8533B2344024,SETTLED
HDFC202605231666994,209276265841,3055452,INR,2026-05-18T03:53:47.966Z,HDFC,ORD-D540183136EF,SETTLED
HDFC202605232610604,859065989015,985480,INR,2026-05-18T11:53:47.966Z,HDFC,ORD-AE1F56A0AC31,SETTLED
HDFC202605239335044,378080520608,1664352,INR,2026-05-21T11:53:47.966Z,HDFC,ORD-B50C6E26AB6A,SETTLED
HDFC202605235614884,918076707393,4255461,INR,2026-05-19T07:53:47.966Z,HDFC,ORD-588FD9375E18,SETTLED
HDFC202605237329636,940076728727,859311,INR,2026-05-19T20:53:47.966Z,HDFC,ORD-7894A9ED6666,SETTLED
HDFC202605232025678,755204019377,4415289,INR,2026-05-18T06:53:47.966Z,HDFC,ORD-BB6EA5A88AD3,SETTLED
HDFC202605231537049,479920126520,3996136,INR,2026-05-19T03:53:47.966Z,HDFC,ORD-0E055AEBFC07,SETTLED
HDFC202605238803308,990603343210,3506985,INR,2026-05-21T21:53:47.966Z,HDFC,ORD-278AA324A774,SETTLED
HDFC202605236686895,916751682581,2116351,INR,2026-05-21T06:53:47.966Z,HDFC,ORD-2F2E82518B7C,SETTLED
HDFC202605235881520,105612302199,1916433,INR,2026-05-19T09:53:47.966Z,HDFC,ORD-44FF935F34BB,SETTLED
HDFC202605237452144,433348523052,3238198,INR,2026-05-21T13:53:47.966Z,HDFC,ORD-94A2DEE472A3,SETTLED
HDFC202605230660481,175347025697,4918670,INR,2026-05-21T08:53:47.966Z,HDFC,ORD-8FEF2BE06F65,SETTLED
HDFC202605238657062,594287559455,2978126,INR,2026-05-18T19:53:47.966Z,HDFC,ORD-15383FAF3E17,SETTLED
HDFC202605230395505,378842667832,4698474,INR,2026-05-19T06:53:47.966Z,HDFC,ORD-D4DA0A25596E,SETTLED
HDFC202605236833180,582040724611,2429484,INR,2026-05-20T07:53:47.966Z,HDFC,ORD-C5D6FB8ACD5A,SETTLED
HDFC202605230879295,198454443528,2501365,INR,2026-05-21T04:53:47.966Z,HDFC,ORD-C4B5FF4358C0,SETTLED
HDFC202605237787169,775790376213,1261863,INR,2026-05-18T22:53:47.966Z,HDFC,ORD-7500041FA728,SETTLED
HDFC202605234920100,671466013338,3463434,INR,2026-05-22T13:53:47.966Z,HDFC,ORD-F92AFFD77D2A,SETTLED
HDFC202605233511311,101894504343,1397827,INR,2026-05-22T13:53:47.966Z,HDFC,ORD-F97537596683,SETTLED
HDFC202605239023946,389372599104,3269025,INR,2026-05-18T02:53:47.966Z,HDFC,ORD-68FABDEEEA41,SETTLED
HDFC202605234084274,918603445914,3347940,INR,2026-05-17T08:53:47.966Z,HDFC,ORD-DA6191F825B9,SETTLED
HDFC202605230695455,263945816919,1346580,INR,2026-05-21T06:53:47.966Z,HDFC,ORD-E71DC52DED3E,SETTLED
HDFC202605238363256,650047748741,173869,INR,2026-05-22T07:53:47.966Z,HDFC,ORD-604FF944D8F7,PENDING
HDFC202605231727455,344608836399,1234210,INR,2026-05-22T18:53:47.966Z,HDFC,ORD-96988D2ECEBE,SETTLED
HDFC202605232036905,412194095093,1883844,INR,2026-05-19T00:53:47.966Z,HDFC,ORD-15D696E08553,SETTLED
HDFC202605237691065,186464101352,326369,INR,2026-05-18T08:53:47.966Z,HDFC,ORD-8C5234F0CA08,SETTLED
HDFC202605238001906,940083881223,4328572,INR,2026-05-20T01:53:47.966Z,HDFC,ORD-DE4779D0C550,SETTLED
HDFC202605236231654,568426117846,1390886,INR,2026-05-23T10:53:47.966Z,HDFC,ORD-454160B3518F,SETTLED
HDFC202605239659211,752344697970,559619,INR,2026-05-22T18:53:47.966Z,HDFC,ORD-1E680EC704FC,SETTLED
HDFC202605234522070,244022190582,4639619,INR,2026-05-18T19:53:47.966Z,HDFC,ORD-9326A652C85F,SETTLED
HDFC202605231048787,451914188374,2713900,INR,2026-05-21T14:53:47.966Z,HDFC,ORD-5DAA5CAAF60A,SETTLED
HDFC202605238617893,248964809584,2319885,INR,2026-05-17T21:53:47.966Z,HDFC,ORD-8EEAF1938F1F,SETTLED
HDFC202605233555820,799965618148,672591,INR,2026-05-21T12:53:47.966Z,HDFC,ORD-9C24D323B9B0,SETTLED
HDFC202605231031914,698822970274,841641,INR,2026-05-21T16:53:47.966Z,HDFC,ORD-BC569BD2E8A7,SETTLED
HDFC202605234109921,933245423157,1717022,INR,2026-05-23T13:53:47.966Z,HDFC,ORD-D3B2D119F0C4,SETTLED
HDFC202605237818627,477864714194,1148538,INR,2026-05-23T09:53:47.966Z,HDFC,ORD-B523E5709DEA,SETTLED
HDFC202605239693504,937484344472,60246,INR,2026-05-20T09:53:47.966Z,HDFC,ORD-3689D72083AF,SETTLED
HDFC202605232039341,900264750365,1261371,INR,2026-05-22T16:53:47.966Z,HDFC,ORD-D5C8C187AD0F,SETTLED
HDFC202605232429212,848094034896,723820,INR,2026-05-22T05:53:47.966Z,HDFC,ORD-8061C43E60EF,SETTLED
HDFC202605230479090,810561366271,3236434,INR,2026-05-23T04:53:47.966Z,HDFC,ORD-DB839ECD0EE7,SETTLED
HDFC202605232912419,845528288385,1369788,INR,2026-05-18T17:53:47.967Z,HDFC,ORD-CC339C194638,SETTLED
HDFC202605235553068,118471713013,2200027,INR,2026-05-20T22:53:47.967Z,HDFC,ORD-60B19DE174AF,SETTLED
HDFC202605237229722,087422521410,3856244,INR,2026-05-17T23:53:47.967Z,HDFC,ORD-25E43C06E2DB,SETTLED
HDFC202605239277861,855063100222,4449709,INR,2026-05-19T01:53:47.967Z,HDFC,ORD-F0862AA40559,SETTLED
HDFC202605232969729,876557884504,2608244,INR,2026-05-20T04:53:47.967Z,HDFC,ORD-E41870E09D1F,SETTLED
HDFC202605235475905,513727744700,2236086,INR,2026-05-22T10:53:47.967Z,HDFC,ORD-0476ABE97A5A,SETTLED
HDFC202605234593766,128077965933,2748605,INR,2026-05-23T20:53:47.967Z,HDFC,ORD-3CF36BF5DD60,SETTLED
HDFC202605231830008,191983311079,1371978,INR,2026-05-19T23:53:47.967Z,HDFC,ORD-23B4F223FAFF,SETTLED
HDFC202605239910583,583341407937,500481,INR,2026-05-20T03:53:47.967Z,HDFC,ORD-DF6FBD3DDC81,SETTLED
HDFC202605237580471,875866529071,2288796,INR,2026-05-19T14:53:47.967Z,HDFC,ORD-414F384155CB,SETTLED
HDFC202605236241710,157646431935,4769774,INR,2026-05-17T18:53:47.967Z,HDFC,ORD-1C60CFF97F92,SETTLED
HDFC202605230831462,107745578648,274821,INR,2026-05-21T18:53:47.967Z,HDFC,ORD-CCDAA5CDF2EB,SETTLED
HDFC202605230561567,668850627591,2553669,INR,2026-05-22T05:53:47.967Z,HDFC,ORD-AC9B154516B1,SETTLED
HDFC202605234803071,032081204041,3954815,INR,2026-05-22T06:53:47.967Z,HDFC,ORD-FC8176C9C171,SETTLED
HDFC202605238803998,785678431562,4464156,INR,2026-05-21T12:53:47.967Z,HDFC,ORD-77848B5FA83F,SETTLED
HDFC202605234440702,361772700270,2028407,INR,2026-05-19T17:53:47.967Z,HDFC,ORD-1C65A08267FF,SETTLED
HDFC202605238276146,858996021144,1069621,INR,2026-05-18T06:53:47.967Z,HDFC,ORD-7AB726C0F62F,SETTLED
HDFC202605231849290,682984124337,3137575,INR,2026-05-20T09:53:47.967Z,HDFC,ORD-5234158E1158,SETTLED
HDFC202605230256200,163475998384,4669557,INR,2026-05-20T20:53:47.967Z,HDFC,ORD-2160733F5E2C,SETTLED
HDFC202605233780415,598932304337,878873,INR,2026-05-22T08:53:47.967Z,HDFC,ORD-D5F22C18E148,SETTLED
HDFC202605239609524,215719575451,2339085,INR,2026-05-18T03:53:47.967Z,HDFC,ORD-B37EFD8FCFEB,SETTLED
HDFC202605230207603,606578352154,1493861,INR,2026-05-19T18:53:47.967Z,HDFC,ORD-F23A99D89F11,SETTLED
HDFC202605238243793,641045950018,1601112,INR,2026-05-18T11:53:47.967Z,HDFC,ORD-CA759E52F83C,SETTLED
HDFC202605238671811,512580615539,1851293,INR,2026-05-20T22:53:47.967Z,HDFC,ORD-6E93CA1B4E97,SETTLED
HDFC202605232405352,803269912947,2039902,INR,2026-05-22T11:53:47.967Z,HDFC,ORD-0528E429ABED,SETTLED
HDFC202605230848594,512417872757,3788237,INR,2026-05-23T09:53:47.967Z,HDFC,ORD-72D73CAF97B3,SETTLED
HDFC202605230222638,864836779314,4401843,INR,2026-05-21T21:53:47.967Z,HDFC,ORD-7421D1651036,SETTLED
HDFC202605238259232,172830872869,486638,INR,2026-05-20T10:53:47.967Z,HDFC,ORD-931CB4A8F5F0,SETTLED
HDFC202605237290057,639014775464,1697748,INR,2026-05-22T12:53:47.967Z,HDFC,ORD-7291C79DEBFD,SETTLED
HDFC202605239395029,683184708612,832721,INR,2026-05-20T23:53:47.967Z,HDFC,ORD-1848BFE70CE4,SETTLED
HDFC202605232462158,694214549791,125123,INR,2026-05-21T13:53:47.967Z,HDFC,ORD-83605BC7DB76,SETTLED
HDFC202605230105891,287236970011,1606992,INR,2026-05-21T05:53:47.967Z,HDFC,ORD-9F0316640F7D,SETTLED
HDFC202605235517487,347404259657,2198423,INR,2026-05-23T09:53:47.967Z,HDFC,ORD-3AAFA091B34B,SETTLED
HDFC202605230131916,659153823157,1195484,INR,2026-05-20T04:53:47.967Z,HDFC,ORD-1D7D294A363C,SETTLED
HDFC202605234110513,079286708230,219640,INR,2026-05-19T07:53:47.967Z,HDFC,ORD-8FA9C8BB55F5,SETTLED
HDFC202605233419834,640215664995,3121448,INR,2026-05-21T05:53:47.967Z,HDFC,ORD-ACE25F1F5D70,SETTLED
HDFC202605237718675,707543065762,1217147,INR,2026-05-18T01:53:47.967Z,HDFC,ORD-15C9DE29BAFC,SETTLED
HDFC202605236595319,439766125841,1372323,INR,2026-05-20T08:53:47.967Z,HDFC,ORD-9E4E474AA8B4,SETTLED
HDFC202605236412900,794837278264,3789699,INR,2026-05-23T18:53:47.967Z,HDFC,ORD-5A834A57B352,SETTLED
HDFC202605231117659,796805530524,4809358,INR,2026-05-21T05:53:47.967Z,HDFC,ORD-211D4B0956E6,PENDING
HDFC202605238732163,060238820223,553339,INR,2026-05-18T11:53:47.967Z,HDFC,ORD-C91799A632AA,SETTLED
HDFC202605233657384,457396754557,119074,INR,2026-05-23T21:53:47.967Z,HDFC,ORD-95E53652DB1C,SETTLED
HDFC202605233356923,155247187165,4400876,INR,2026-05-19T20:53:47.967Z,HDFC,ORD-CC6C690D060A,SETTLED
HDFC202605232822350,686250366299,2124692,INR,2026-05-20T15:53:47.967Z,HDFC,ORD-2A63BC7E5FD3,SETTLED
HDFC202605230282785,945397877564,3688675,INR,2026-05-21T22:53:47.967Z,HDFC,ORD-CBE5C477962D,SETTLED
HDFC202605239319274,064978021181,4924809,INR,2026-05-20T11:53:47.967Z,HDFC,ORD-551F31B3EB04,SETTLED
HDFC202605230893300,959636652539,957090,INR,2026-05-17T08:53:47.967Z,HDFC,ORD-85566DD94901,SETTLED
HDFC202605231547489,402793614938,4297368,INR,2026-05-21T00:53:47.967Z,HDFC,ORD-76D179E8DCB6,SETTLED
HDFC202605230001438,295469928192,2180405,INR,2026-05-22T21:53:47.967Z,HDFC,ORD-DA0FE17FE2AC,SETTLED
HDFC202605233000963,581788811809,357369,INR,2026-05-23T06:53:47.967Z,HDFC,ORD-99FB1FA72D12,PENDING
HDFC202605230207027,173748866343,4384721,INR,2026-05-19T23:53:47.967Z,HDFC,ORD-FD918CB62C71,SETTLED
HDFC202605233027469,502050963561,1683285,INR,2026-05-23T17:53:47.967Z,HDFC,ORD-8D48D2777D6F,SETTLED
HDFC202605236194689,927571043481,4937749,INR,2026-05-20T09:53:47.967Z,HDFC,ORD-D2A89009E803,SETTLED
HDFC202605236022180,914620939573,42250,INR,2026-05-18T08:53:47.967Z,HDFC,ORD-F8D7417CFB65,SETTLED
HDFC202605239901316,283763812048,1028437,INR,2026-05-24T01:53:47.967Z,HDFC,ORD-68D1E8FE5951,SETTLED
HDFC202605237864035,237828712044,2671890,INR,2026-05-20T17:53:47.967Z,HDFC,ORD-B968F6A46C15,SETTLED
HDFC202605239982137,563786156527,4074070,INR,2026-05-19T19:53:47.967Z,HDFC,ORD-555CBFA86C42,PENDING
HDFC202605239647036,781308796448,31508,INR,2026-05-20T08:53:47.967Z,HDFC,ORD-C6C58121C2B8,PENDING
HDFC202605237627838,045238589383,1157572,INR,2026-05-20T00:53:47.967Z,HDFC,ORD-C60E020BB04B,SETTLED
HDFC202605238269487,187925523003,4911100,INR,2026-05-19T17:53:47.967Z,HDFC,ORD-2A3EB2A6BF8F,SETTLED
HDFC202605233479848,613685912960,4154581,INR,2026-05-24T04:53:47.967Z,HDFC,ORD-76B8ED11DD64,SETTLED
HDFC202605236615088,666745581217,2297518,INR,2026-05-20T14:53:47.967Z,HDFC,ORD-6628AB664259,SETTLED
HDFC202605232390457,747565315035,1891659,INR,2026-05-19T19:53:47.967Z,HDFC,ORD-8D5133A5C08A,SETTLED
HDFC202605232500535,296704056114,1898322,INR,2026-05-21T08:53:47.967Z,HDFC,ORD-49207DDD931A,SETTLED
HDFC202605230828557,854852484490,2380771,INR,2026-05-21T02:53:47.967Z,HDFC,ORD-903464708429,SETTLED
HDFC202605236545598,606619697409,3951846,INR,2026-05-19T00:53:47.967Z,HDFC,ORD-0128A3143FB8,SETTLED
HDFC202605234657395,532661119266,3289419,INR,2026-05-21T07:53:47.967Z,HDFC,ORD-C7CCDB4DE23D,SETTLED
HDFC202605231475849,962562379122,4697229,INR,2026-05-21T23:53:47.967Z,HDFC,ORD-6D22505F4347,SETTLED
HDFC202605234894263,902909715008,4762007,INR,2026-05-20T17:53:47.967Z,HDFC,ORD-0834980798E4,SETTLED
HDFC202605230275519,643414860159,2725248,INR,2026-05-21T14:53:47.967Z,HDFC,ORD-B14FE77E711C,SETTLED
HDFC202605237033940,858443700336,1980691,INR,2026-05-17T09:53:47.968Z,HDFC,ORD-0820EE5DD503,SETTLED
HDFC202605230719851,923619821927,949848,INR,2026-05-20T18:53:47.968Z,HDFC,ORD-0973FB7607A9,SETTLED
HDFC202605236559213,263230168401,35937,INR,2026-05-21T19:53:47.968Z,HDFC,ORD-4EAC994AB16A,SETTLED
HDFC202605237996735,709019860965,4495804,INR,2026-05-19T22:53:47.968Z,HDFC,ORD-00F61F1275D4,SETTLED
HDFC202605233756702,519241823787,248819,INR,2026-05-23T03:53:47.968Z,HDFC,ORD-F9DE37A5CD07,SETTLED
HDFC202605233279793,827171978711,1635541,INR,2026-05-23T06:53:47.968Z,HDFC,ORD-FA80E9DE1AAF,SETTLED
HDFC202605237019819,867603418947,1249273,INR,2026-05-20T20:53:47.968Z,HDFC,ORD-51CA07D53130,SETTLED
HDFC202605236475095,189669048524,2137986,INR,2026-05-22T06:53:47.968Z,HDFC,ORD-9A3675A24830,SETTLED
HDFC202605233724674,377001651759,214837,INR,2026-05-17T11:53:47.968Z,HDFC,ORD-619A4C139081,SETTLED
HDFC202605233008846,060317165709,3128183,INR,2026-05-20T15:53:47.968Z,HDFC,ORD-D1997781B6E5,SETTLED
HDFC202605236800437,684301824953,470524,INR,2026-05-19T10:53:47.968Z,HDFC,ORD-DB310C09C993,SETTLED
HDFC202605237064063,812382099130,1081644,INR,2026-05-18T02:53:47.968Z,HDFC,ORD-B473D9C8AC68,SETTLED
HDFC202605236536770,010778483535,1289262,INR,2026-05-22T01:53:47.968Z,HDFC,ORD-EF41EFA557CF,SETTLED
HDFC202605238816189,326873297820,1066468,INR,2026-05-20T10:53:47.968Z,HDFC,ORD-10940EA8EE98,SETTLED
HDFC202605232098180,766368091506,2720106,INR,2026-05-19T20:53:47.968Z,HDFC,ORD-BE87FA4D82AD,SETTLED
HDFC202605231985540,158083706000,908048,INR,2026-05-18T23:53:47.968Z,HDFC,ORD-9ACDBCFD92BC,SETTLED
HDFC202605232487347,934081324982,3962544,INR,2026-05-22T08:53:47.968Z,HDFC,ORD-6B7429B64418,SETTLED
HDFC202605235760154,383502702619,4696362,INR,2026-05-21T11:53:47.968Z,HDFC,ORD-45F89F4C6F46,SETTLED
HDFC202605230315145,478285026590,4171758,INR,2026-05-18T15:53:47.968Z,HDFC,ORD-FBDDD9DCC567,SETTLED
HDFC202605232822925,520595543580,2261073,INR,2026-05-22T13:53:47.968Z,HDFC,ORD-4053220C1FAA,SETTLED
HDFC202605238673163,863144971688,1820788,INR,2026-05-23T07:53:47.968Z,HDFC,ORD-542E2A2327A6,SETTLED
HDFC202605232979025,658228168740,867345,INR,2026-05-18T12:53:47.968Z,HDFC,ORD-40F415D1D93B,PENDING
HDFC202605237968910,878137603815,3920250,INR,2026-05-23T17:53:47.968Z,HDFC,ORD-EF132DA7B644,SETTLED
HDFC202605233144791,385542560295,2446655,INR,2026-05-17T09:53:47.968Z,HDFC,ORD-5F84FDA5A5FF,SETTLED
HDFC202605232523353,194919182778,2578989,INR,2026-05-17T08:53:47.968Z,HDFC,ORD-40464C304A0E,SETTLED
HDFC202605239157957,858071308469,3670570,INR,2026-05-19T01:53:47.968Z,HDFC,ORD-460E4E0313A8,SETTLED
HDFC202605232600934,389792800479,2865160,INR,2026-05-23T13:53:47.968Z,HDFC,ORD-923E166D0FA1,SETTLED
HDFC202605232842089,442476701077,3881037,INR,2026-05-18T18:53:47.968Z,HDFC,ORD-D7B1CCB250F5,SETTLED
HDFC202605238483426,434697082208,2314487,INR,2026-05-22T10:53:47.968Z,HDFC,ORD-8F789BC34DE5,SETTLED
HDFC202605236158737,666644555629,1213631,INR,2026-05-21T10:53:47.968Z,HDFC,ORD-C1379B707825,SETTLED
HDFC202605233416372,258404163793,2410359,INR,2026-05-17T21:53:47.968Z,HDFC,ORD-EE06BC9A4500,PENDING
HDFC202605235499108,967244916909,3121326,INR,2026-05-20T16:53:47.968Z,HDFC,ORD-CD052FA55651,SETTLED
HDFC202605231935938,508119234069,1104892,INR,2026-05-17T22:53:47.968Z,HDFC,ORD-405451A8855D,SETTLED
HDFC202605232656646,688643648291,719192,INR,2026-05-17T20:53:47.968Z,HDFC,ORD-0C41F9940914,SETTLED
HDFC202605230516207,203219565083,154735,INR,2026-05-23T04:53:47.968Z,HDFC,ORD-41626269A0D3,PENDING
HDFC202605237261120,880482836871,3509794,INR,2026-05-17T07:53:47.968Z,HDFC,ORD-23DE0E04A490,SETTLED
HDFC202605231538903,875884721793,49115,INR,2026-05-20T09:53:47.968Z,HDFC,ORD-265CCCB10FD2,SETTLED
HDFC202605234967038,055295101576,2058179,INR,2026-05-21T18:53:47.968Z,HDFC,ORD-F6EEC15D88F3,SETTLED
HDFC202605235208242,167002215651,993332,INR,2026-05-18T11:53:47.968Z,HDFC,ORD-03EACA0100F5,SETTLED
HDFC202605231434996,918058540881,483292,INR,2026-05-21T23:53:47.968Z,HDFC,ORD-7757D2E89FF5,SETTLED
HDFC202605234492985,817255964975,3040041,INR,2026-05-22T12:53:47.968Z,HDFC,ORD-55828F7E09F4,SETTLED
HDFC202605235661177,483276391951,3039187,INR,2026-05-21T18:53:47.968Z,HDFC,ORD-5C4E059144F7,SETTLED
HDFC202605239016415,214090561281,3556808,INR,2026-05-17T10:53:47.968Z,HDFC,ORD-3F74A6272F58,SETTLED
HDFC202605233231309,945820161526,4194587,INR,2026-05-18T23:53:47.968Z,HDFC,ORD-6EEECDAC860D,SETTLED
HDFC202605232575681,168882841402,3982917,INR,2026-05-22T11:53:47.968Z,HDFC,ORD-4879D60563C6,SETTLED
HDFC202605233246040,699979681384,1993695,INR,2026-05-23T10:53:47.968Z,HDFC,ORD-21DA6A08CD81,SETTLED
HDFC202605237679256,703927654992,3603592,INR,2026-05-21T22:53:47.968Z,HDFC,ORD-DEE5B70D1E6B,SETTLED
HDFC202605230767829,517050724839,2464964,INR,2026-05-21T18:53:47.968Z,HDFC,ORD-A4A23139105D,SETTLED
HDFC202605230777157,282963526768,4656604,INR,2026-05-23T14:53:47.968Z,HDFC,ORD-EE1E0BEF3687,SETTLED
HDFC202605237423157,098478645275,3859127,INR,2026-05-22T03:53:47.968Z,HDFC,ORD-B9512F2C5C92,SETTLED
HDFC202605232408740,192216248219,1865094,INR,2026-05-23T18:53:47.968Z,HDFC,ORD-A059385CB3D5,SETTLED
HDFC202605239614636,462478733920,3531818,INR,2026-05-17T09:53:47.968Z,HDFC,ORD-C5A452BB847D,SETTLED
HDFC202605231974828,308880939617,4928269,INR,2026-05-18T08:53:47.968Z,HDFC,ORD-6AAFB92ED61B,SETTLED
HDFC202605235270115,540413552929,486119,INR,2026-05-20T17:53:47.968Z,HDFC,ORD-077E145116C7,SETTLED
HDFC202605235979524,302909098916,2403863,INR,2026-05-18T19:53:47.968Z,HDFC,ORD-FD2A17EBD647,SETTLED
HDFC202605236011538,359164653750,2575178,INR,2026-05-17T16:53:47.968Z,HDFC,ORD-AB5562356864,SETTLED
HDFC202605239568448,911475129397,4904620,INR,2026-05-24T05:53:47.968Z,HDFC,ORD-3ACC51FF2D55,SETTLED
HDFC202605235548776,791958558522,4072486,INR,2026-05-22T13:53:47.968Z,HDFC,ORD-31CB458C8423,SETTLED
HDFC202605230335267,933665724878,660526,INR,2026-05-19T11:53:47.968Z,HDFC,ORD-B476818DF0EB,SETTLED
HDFC202605232204487,665496123074,2730217,INR,2026-05-19T18:53:47.968Z,HDFC,ORD-BD703399314E,SETTLED
HDFC202605238398666,069954308166,4096074,INR,2026-05-20T07:53:47.968Z,HDFC,ORD-D16378475CDB,SETTLED
HDFC202605238734865,201465698053,4359892,INR,2026-05-23T07:53:47.968Z,HDFC,ORD-5F6C8E29510F,SETTLED
HDFC202605231547488,582699527315,2167479,INR,2026-05-20T17:53:47.969Z,HDFC,ORD-19E8A02DA972,SETTLED
HDFC202605232097496,867109156503,1514322,INR,2026-05-17T10:53:47.969Z,HDFC,ORD-1EACB4200113,SETTLED
