UTR,RRN,Amount,Currency,Settlement_Date,Bank_Name,Merchant_Ref,Status
AXIS202606044668744,490202678600,90158,INR,2026-06-01T19:53:02.336Z,AXIS,ORD-760DFAE91AD1,SETTLED
AXIS202606046648509,548487251936,1088418,INR,2026-06-03T14:53:02.336Z,AXIS,ORD-DD4DB1691424,SETTLED
AXIS202606040406919,851935269080,3235537,INR,2026-06-01T18:53:02.336Z,AXIS,ORD-49B51A84442F,SETTLED
AXIS202606042701055,357289348599,193407,INR,2026-05-29T03:53:02.336Z,AXIS,ORD-6BC94BF516B8,SETTLED
AXIS202606046507306,137368517125,1363004,INR,2026-05-31T01:53:02.336Z,AXIS,ORD-47B226E66CEB,SETTLED
AXIS202606048208007,625678867186,4042675,INR,2026-05-31T00:53:02.336Z,AXIS,ORD-3044D511ECCE,SETTLED
AXIS202606043998869,367990781885,1999111,INR,2026-06-03T12:53:02.336Z,AXIS,ORD-C49E966A8704,SETTLED
AXIS202606043187438,506087292554,1904289,INR,2026-06-02T16:53:02.336Z,AXIS,ORD-9C13375D00A9,SETTLED
AXIS202606040413473,181791795824,246532,INR,2026-06-02T03:53:02.336Z,AXIS,ORD-2727F0133A9A,SETTLED
AXIS202606045145752,389311239635,4348985,INR,2026-05-31T18:53:02.336Z,AXIS,ORD-9504B3191D5E,SETTLED
AXIS202606043643316,304987043721,4165912,INR,2026-06-01T01:53:02.336Z,AXIS,ORD-42DA0E9723AB,SETTLED
AXIS202606047010306,484032414736,868560,INR,2026-05-29T09:53:02.336Z,AXIS,ORD-9968FF300A79,SETTLED
AXIS202606046903005,138003943749,706675,INR,2026-05-29T01:53:02.336Z,AXIS,ORD-EFDCA30B9402,SETTLED
AXIS202606049496072,196409632276,818336,INR,2026-06-01T10:53:02.336Z,AXIS,ORD-EBE66326CE45,SETTLED
AXIS202606048805498,461732117403,2783884,INR,2026-05-29T16:53:02.336Z,AXIS,ORD-63B314C79177,SETTLED
AXIS202606044244465,466457074957,2909711,INR,2026-06-02T02:53:02.336Z,AXIS,ORD-554311D5E51D,SETTLED
AXIS202606042776962,724689660169,798453,INR,2026-05-31T12:53:02.336Z,AXIS,ORD-1F2AD3767ECF,SETTLED
AXIS202606048637090,073894315414,508947,INR,2026-05-29T21:53:02.336Z,AXIS,ORD-0376E5898F1A,SETTLED
AXIS202606046813635,977316263376,491641,INR,2026-06-03T07:53:02.336Z,AXIS,ORD-F734D2FBF43C,SETTLED
AXIS202606047792617,733639699303,685159,INR,2026-06-01T09:53:02.336Z,AXIS,ORD-68EB5BD4B20C,SETTLED
AXIS202606045600031,008629355304,2076030,INR,2026-05-29T08:53:02.336Z,AXIS,ORD-D652CBA58C1A,SETTLED
AXIS202606045650589,634649522732,3139827,INR,2026-06-01T16:53:02.336Z,AXIS,ORD-FEF915A2E052,SETTLED
AXIS202606048397690,579896642985,3029801,INR,2026-05-29T01:53:02.336Z,AXIS,ORD-EB6693E0EBF2,SETTLED
AXIS202606042009830,153926710169,1074048,INR,2026-05-31T04:53:02.336Z,AXIS,ORD-D7305E885691,PENDING
AXIS202606042333918,184472927478,859421,INR,2026-05-30T10:53:02.336Z,AXIS,ORD-5D3E62637131,SETTLED
AXIS202606048821984,661898080755,2674581,INR,2026-05-30T12:53:02.336Z,AXIS,ORD-77D662ADE437,SETTLED
AXIS202606049570057,388986379898,3022610,INR,2026-05-31T06:53:02.336Z,AXIS,ORD-9A1048B05070,SETTLED
AXIS202606047482081,227246262048,663635,INR,2026-05-30T05:53:02.336Z,AXIS,ORD-0DE5F9AC6DAF,PENDING
AXIS202606044525033,469300156790,3056438,INR,2026-06-04T04:53:02.336Z,AXIS,ORD-6E3BD23C6F36,SETTLED
AXIS202606045967049,370241272478,3006824,INR,2026-06-03T10:53:02.336Z,AXIS,ORD-1E572A19F9EA,SETTLED
AXIS202606040773240,200094227199,179058,INR,2026-06-02T11:53:02.336Z,AXIS,ORD-C3B8AF5065BD,SETTLED
AXIS202606045723347,943551193915,4988512,INR,2026-05-30T02:53:02.336Z,AXIS,ORD-9B4245A9058E,SETTLED
AXIS202606045660752,920178905353,4589858,INR,2026-05-30T02:53:02.336Z,AXIS,ORD-05C23EC791FF,PENDING
AXIS202606045441321,820050637478,1021628,INR,2026-05-30T11:53:02.336Z,AXIS,ORD-4F7C547E81F2,SETTLED
AXIS202606042118816,659202390338,4616347,INR,2026-06-02T07:53:02.336Z,AXIS,ORD-C95B49E7A612,SETTLED
AXIS202606041581555,692135463330,3198848,INR,2026-05-30T17:53:02.336Z,AXIS,ORD-8F127CDE4F2A,SETTLED
AXIS202606040844593,253574014562,4960475,INR,2026-05-29T17:53:02.336Z,AXIS,ORD-6048BFCCEE4E,SETTLED
AXIS202606042723981,243744453958,1547128,INR,2026-06-04T16:53:02.336Z,AXIS,ORD-89DAF3A1BD82,SETTLED
AXIS202606049960958,041524726610,2548562,INR,2026-05-31T01:53:02.336Z,AXIS,ORD-2D4148CC38B4,SETTLED
AXIS202606040276299,958324614667,1518399,INR,2026-06-04T14:53:02.336Z,AXIS,ORD-A199C462240D,SETTLED
AXIS202606040721890,399456046461,4041351,INR,2026-06-02T12:53:02.336Z,AXIS,ORD-50E5E1FFC148,SETTLED
AXIS202606046778553,270136173946,741863,INR,2026-06-01T04:53:02.336Z,AXIS,ORD-85BD2C47DE34,SETTLED
AXIS202606046928981,499235190424,2749323,INR,2026-05-28T23:53:02.336Z,AXIS,ORD-66325E2A9331,SETTLED
AXIS202606045989577,479380505023,1078359,INR,2026-06-01T22:53:02.336Z,AXIS,ORD-252C3B22630D,SETTLED
AXIS202606043711338,186815400204,2191832,INR,2026-06-02T00:53:02.336Z,AXIS,ORD-2038C6B97CEE,SETTLED
AXIS202606040849756,384631617313,792814,INR,2026-05-30T12:53:02.337Z,AXIS,ORD-FB9C99E230C7,SETTLED
AXIS202606043083183,440960095651,3022946,INR,2026-06-03T05:53:02.337Z,AXIS,ORD-AB8EEFFDEB3A,SETTLED
AXIS202606043896389,845963308233,3519859,INR,2026-06-03T10:53:02.337Z,AXIS,ORD-C65E40D0904C,SETTLED
AXIS202606048283151,009861918029,3834760,INR,2026-06-01T05:53:02.337Z,AXIS,ORD-0D6E6979C861,SETTLED
AXIS202606046664814,177346971947,198637,INR,2026-05-29T19:53:02.337Z,AXIS,ORD-A5A767AB29E8,SETTLED
AXIS202606040024655,544577564448,1567053,INR,2026-05-31T08:53:02.337Z,AXIS,ORD-6BFE211F3BE6,SETTLED
AXIS202606049999541,192568790788,2579408,INR,2026-06-01T12:53:02.337Z,AXIS,ORD-B2D38C6263B5,SETTLED
AXIS202606046807395,787961871035,2198605,INR,2026-06-03T07:53:02.337Z,AXIS,ORD-736A20CA50D1,SETTLED
AXIS202606046474432,692281391355,4753151,INR,2026-06-01T18:53:02.337Z,AXIS,ORD-9633630DFAE6,SETTLED
AXIS202606044990409,963482138521,4142108,INR,2026-05-31T09:53:02.337Z,AXIS,ORD-45E231EB3FAD,SETTLED
AXIS202606046152189,147514373993,1637216,INR,2026-05-29T10:53:02.337Z,AXIS,ORD-C3E65C7EDD52,SETTLED
AXIS202606040676410,496973168728,59391,INR,2026-05-31T10:53:02.337Z,AXIS,ORD-6A91BE8A053E,SETTLED
AXIS202606045348259,734736695641,2382939,INR,2026-05-29T12:53:02.337Z,AXIS,ORD-58798FC89B8D,SETTLED
AXIS202606049384549,756506471182,2505544,INR,2026-06-03T02:53:02.337Z,AXIS,ORD-93D96D971951,SETTLED
AXIS202606043001054,683690088375,4508279,INR,2026-06-02T18:53:02.337Z,AXIS,ORD-AC7667061389,SETTLED
AXIS202606049828237,893207013064,750876,INR,2026-05-28T21:53:02.337Z,AXIS,ORD-141D91928A18,SETTLED
AXIS202606047816346,738900845284,3755521,INR,2026-06-04T10:53:02.337Z,AXIS,ORD-D45EA3F68266,SETTLED
AXIS202606048881678,521006010611,3310579,INR,2026-05-30T06:53:02.337Z,AXIS,ORD-F5584AE7B3FA,SETTLED
AXIS202606048378476,753946053557,506461,INR,2026-06-03T17:53:02.337Z,AXIS,ORD-9F816D2F15DB,SETTLED
AXIS202606047630207,738285726720,294579,INR,2026-06-04T06:53:02.337Z,AXIS,ORD-FA1071AAB790,SETTLED
AXIS202606041460529,884002603748,1445307,INR,2026-06-01T13:53:02.337Z,AXIS,ORD-B66010708457,SETTLED
AXIS202606045906743,668336032234,1657391,INR,2026-06-01T18:53:02.337Z,AXIS,ORD-FA5E3BD231B4,SETTLED
AXIS202606044548034,722319095563,696189,INR,2026-05-31T06:53:02.337Z,AXIS,ORD-418693F6B136,SETTLED
AXIS202606042636164,061427513392,4384979,INR,2026-05-31T05:53:02.337Z,AXIS,ORD-52B422ADA901,SETTLED
AXIS202606046063366,561814661998,3033872,INR,2026-06-04T04:53:02.337Z,AXIS,ORD-3B71691F20A9,SETTLED
AXIS202606045410777,730801112760,1849925,INR,2026-06-04T17:53:02.337Z,AXIS,ORD-045127AC9980,SETTLED
AXIS202606046063704,771919325842,909825,INR,2026-05-30T14:53:02.337Z,AXIS,ORD-2B8767D6BDAE,SETTLED
AXIS202606047691219,382302140941,2982087,INR,2026-06-04T08:53:02.337Z,AXIS,ORD-819D74858DE8,SETTLED
AXIS202606049646411,235017217459,810421,INR,2026-06-01T16:53:02.337Z,AXIS,ORD-BD1B124DF432,SETTLED
AXIS202606041205940,651420937891,4930073,INR,2026-06-03T01:53:02.337Z,AXIS,ORD-2098501CB7E6,SETTLED
AXIS202606042624000,927303172181,331202,INR,2026-06-03T19:53:02.337Z,AXIS,ORD-BE8774FEEE57,SETTLED
AXIS202606044435613,135003626490,2437178,INR,2026-05-30T09:53:02.337Z,AXIS,ORD-B814D3BA45EC,SETTLED
AXIS202606043285428,562727190525,3683068,INR,2026-05-31T03:53:02.337Z,AXIS,ORD-3FD4D1222EA4,SETTLED
AXIS202606046831180,746873961463,3214145,INR,2026-06-01T08:53:02.337Z,AXIS,ORD-DE298F4037C8,SETTLED
AXIS202606048067372,711988443692,2092121,INR,2026-05-29T05:53:02.337Z,AXIS,ORD-B3109E8514CF,SETTLED
AXIS202606047550508,399598781265,729317,INR,2026-06-03T22:53:02.337Z,AXIS,ORD-90FFAB3DC95F,SETTLED
AXIS202606044100253,706750396581,4372562,INR,2026-05-31T17:53:02.337Z,AXIS,ORD-EA60F55652D0,SETTLED
AXIS202606043384236,823906997854,3881140,INR,2026-06-03T19:53:02.337Z,AXIS,ORD-3D33A2DE233C,SETTLED
AXIS202606045113195,124088200283,572633,INR,2026-06-03T19:53:02.337Z,AXIS,ORD-564F9774C994,SETTLED
AXIS202606042901368,998962739316,3611634,INR,2026-06-03T16:53:02.337Z,AXIS,ORD-2ABDFE49BD3A,SETTLED
AXIS202606041107075,176481385628,1683539,INR,2026-06-02T09:53:02.337Z,AXIS,ORD-9F968A9D7581,PENDING
AXIS202606043646707,653759950188,33766,INR,2026-06-03T08:53:02.337Z,AXIS,ORD-7AFBE8562EB9,SETTLED
AXIS202606046452824,652233433259,4628031,INR,2026-06-01T14:53:02.337Z,AXIS,ORD-F951219E2493,SETTLED
AXIS202606049271312,839287025403,2629095,INR,2026-05-31T07:53:02.337Z,AXIS,ORD-74413E805239,SETTLED
AXIS202606042752530,804338776354,123228,INR,2026-05-31T07:53:02.337Z,AXIS,ORD-91498F1CB351,SETTLED
AXIS202606045583495,281039066779,3219141,INR,2026-06-01T08:53:02.337Z,AXIS,ORD-845A54AE36B1,SETTLED
AXIS202606046487148,986837042876,515700,INR,2026-05-29T10:53:02.337Z,AXIS,ORD-1E04D2B5A2A6,SETTLED
AXIS202606048948921,997149999302,1043153,INR,2026-05-28T20:53:02.337Z,AXIS,ORD-65E7EF676C58,SETTLED
AXIS202606044658037,728152969516,1667391,INR,2026-05-29T01:53:02.337Z,AXIS,ORD-145A6F4430E3,SETTLED
AXIS202606048078240,661525117354,4160139,INR,2026-06-01T00:53:02.337Z,AXIS,ORD-482F8CCD1DD2,SETTLED
AXIS202606045793421,884088852686,2807530,INR,2026-06-01T15:53:02.337Z,AXIS,ORD-D6B649714065,SETTLED
AXIS202606046074406,238471494854,4148200,INR,2026-06-03T14:53:02.337Z,AXIS,ORD-B36390C9E58E,SETTLED
AXIS202606041811659,426737585580,3129982,INR,2026-05-29T08:53:02.337Z,AXIS,ORD-D1001C4AEFBB,SETTLED
AXIS202606041665370,046464516378,3111157,INR,2026-06-02T18:53:02.337Z,AXIS,ORD-31C269376FF4,SETTLED
AXIS202606049430341,339070092024,1864447,INR,2026-06-03T15:53:02.337Z,AXIS,ORD-A1B6F9CC8E5C,SETTLED
AXIS202606048938067,868397429514,4017047,INR,2026-06-02T16:53:02.337Z,AXIS,ORD-E129A287D8D6,SETTLED
AXIS202606046615112,902084246776,3039327,INR,2026-05-28T21:53:02.337Z,AXIS,ORD-76AD0837CE35,SETTLED
AXIS202606041334497,699256573548,2959308,INR,2026-05-31T00:53:02.337Z,AXIS,ORD-FE70E7FB6071,SETTLED
AXIS202606040638304,668442476113,2583911,INR,2026-05-31T08:53:02.337Z,AXIS,ORD-6F34B279A1A2,SETTLED
AXIS202606040548797,183542588356,3802994,INR,2026-06-02T20:53:02.337Z,AXIS,ORD-054B7C4CA802,SETTLED
AXIS202606046870280,022404833790,3792273,INR,2026-06-02T23:53:02.337Z,AXIS,ORD-998ACCFF3257,SETTLED
AXIS202606041404447,776245284343,2018411,INR,2026-05-29T11:53:02.337Z,AXIS,ORD-45D01E487648,SETTLED
AXIS202606045162535,222180638239,1534423,INR,2026-06-03T11:53:02.337Z,AXIS,ORD-4B8DEFF66905,SETTLED
AXIS202606041141762,467203338411,1539409,INR,2026-05-31T11:53:02.337Z,AXIS,ORD-C63835EE4937,SETTLED
AXIS202606043293898,668169190715,4084274,INR,2026-05-29T04:53:02.337Z,AXIS,ORD-3F0FFBDEDEE0,SETTLED
AXIS202606046013807,700395453189,2515360,INR,2026-06-04T08:53:02.337Z,AXIS,ORD-551431A7CF0E,SETTLED
AXIS202606045592424,793110774679,4740781,INR,2026-06-03T03:53:02.337Z,AXIS,ORD-A34499A73760,SETTLED
AXIS202606047812064,101101037994,4838365,INR,2026-05-31T01:53:02.337Z,AXIS,ORD-24739C6520A5,SETTLED
AXIS202606045453629,143868471044,1513474,INR,2026-05-29T19:53:02.337Z,AXIS,ORD-C0C6B5D96D2D,SETTLED
AXIS202606042325256,740564565707,2754433,INR,2026-05-30T08:53:02.337Z,AXIS,ORD-11E9AD0CF80A,SETTLED
AXIS202606047697278,571867393891,3003095,INR,2026-06-04T15:53:02.337Z,AXIS,ORD-F70851B46868,SETTLED
AXIS202606044837635,991809301334,1098968,INR,2026-06-01T01:53:02.337Z,AXIS,ORD-5E4171C34B2D,SETTLED
AXIS202606048699311,426529499270,2179249,INR,2026-06-02T15:53:02.337Z,AXIS,ORD-8BAB732BAF43,SETTLED
AXIS202606040760307,057248102704,1607059,INR,2026-05-29T15:53:02.337Z,AXIS,ORD-15F831553E39,SETTLED
AXIS202606048140340,673707914060,3748797,INR,2026-05-29T05:53:02.337Z,AXIS,ORD-82620380CDC5,SETTLED
AXIS202606047891002,750159230446,591187,INR,2026-06-02T15:53:02.337Z,AXIS,ORD-14E2FADD2BF3,SETTLED
AXIS202606046151215,674157109039,189621,INR,2026-06-01T06:53:02.337Z,AXIS,ORD-C7C67749D3BA,SETTLED
AXIS202606044812025,058302204684,3462849,INR,2026-06-01T13:53:02.337Z,AXIS,ORD-3B2236A9F806,SETTLED
AXIS202606043472916,114325708096,4682437,INR,2026-06-01T08:53:02.337Z,AXIS,ORD-47C1B7E330E5,SETTLED
AXIS202606041421635,979097163981,989967,INR,2026-05-30T22:53:02.337Z,AXIS,ORD-BFEEC181CE45,SETTLED
AXIS202606042466462,397398092212,3283434,INR,2026-06-04T02:53:02.337Z,AXIS,ORD-139C70BF9ED5,SETTLED
AXIS202606049615086,333892138937,1073780,INR,2026-05-31T07:53:02.337Z,AXIS,ORD-0FA8FA3ED7BE,SETTLED
AXIS202606042249942,534229509967,3228492,INR,2026-06-02T23:53:02.337Z,AXIS,ORD-010E83A3652F,SETTLED
AXIS202606044472465,081340972776,818588,INR,2026-06-01T22:53:02.337Z,AXIS,ORD-6F360F98E932,SETTLED
AXIS202606049382527,094275761100,1825936,INR,2026-05-30T04:53:02.337Z,AXIS,ORD-CA7EE8C5D7CC,SETTLED
AXIS202606040666080,579948123665,1258331,INR,2026-06-02T15:53:02.337Z,AXIS,ORD-D4ECE8A3CAE3,SETTLED
AXIS202606041992108,158228955473,1227314,INR,2026-05-31T23:53:02.337Z,AXIS,ORD-A8ED4DFADC12,SETTLED
AXIS202606048195277,499128123446,4291738,INR,2026-06-01T15:53:02.337Z,AXIS,ORD-178B6C98D25A,SETTLED
AXIS202606040965474,714936235510,647504,INR,2026-06-02T22:53:02.337Z,AXIS,ORD-C1CF104B755D,SETTLED
AXIS202606043404249,170906229902,284346,INR,2026-06-04T09:53:02.337Z,AXIS,ORD-9AB71B04F02D,SETTLED
AXIS202606042812479,014779632337,1105927,INR,2026-05-31T08:53:02.337Z,AXIS,ORD-EEFC12BAED70,PENDING
AXIS202606040727203,883027070378,3606943,INR,2026-05-31T10:53:02.337Z,AXIS,ORD-6B9347A7DE66,SETTLED
AXIS202606044857409,478255288308,4570513,INR,2026-06-03T23:53:02.337Z,AXIS,ORD-FA7411204BCB,SETTLED
AXIS202606046166498,209278372244,1358269,INR,2026-06-01T14:53:02.337Z,AXIS,ORD-2D605B0BF3F0,SETTLED
AXIS202606042803386,994979279638,374847,INR,2026-06-03T06:53:02.337Z,AXIS,ORD-50551A241ABC,SETTLED
AXIS202606046892459,867661838398,4147237,INR,2026-06-03T10:53:02.337Z,AXIS,ORD-3F2379C6CB7A,SETTLED
AXIS202606049883359,064394116666,2941945,INR,2026-05-30T06:53:02.337Z,AXIS,ORD-A6F3E46855A8,SETTLED
AXIS202606045574063,487598476658,1401257,INR,2026-06-04T12:53:02.337Z,AXIS,ORD-2C01A417D493,SETTLED
AXIS202606047164055,254481353151,2842722,INR,2026-06-01T04:53:02.337Z,AXIS,ORD-880CDE534702,SETTLED
AXIS202606042795424,943430802845,3265252,INR,2026-06-01T20:53:02.337Z,AXIS,ORD-705B46327585,SETTLED
AXIS202606046936944,855121069053,2270462,INR,2026-06-01T20:53:02.337Z,AXIS,ORD-7ABF7D8CD864,SETTLED
AXIS202606047930686,196930208665,3189717,INR,2026-06-03T21:53:02.337Z,AXIS,ORD-55D72EC61CFC,SETTLED
AXIS202606044446330,978574181813,1806678,INR,2026-06-04T11:53:02.337Z,AXIS,ORD-F3D1740E04F4,SETTLED
AXIS202606049969941,556307419799,2982107,INR,2026-05-30T01:53:02.337Z,AXIS,ORD-E5B2F1D15D63,SETTLED
AXIS202606045251407,251656618304,1745497,INR,2026-05-31T12:53:02.337Z,AXIS,ORD-C21BEC45AD89,SETTLED
AXIS202606041009887,361898472433,2925680,INR,2026-06-02T17:53:02.337Z,AXIS,ORD-DCCED88B1544,SETTLED
AXIS202606049261699,538883404228,839682,INR,2026-06-03T14:53:02.337Z,AXIS,ORD-C391B10314B6,SETTLED
AXIS202606045166115,050929930968,1108295,INR,2026-06-03T17:53:02.337Z,AXIS,ORD-D383AA75E2EF,SETTLED
AXIS202606041304839,130866307657,772348,INR,2026-06-01T22:53:02.337Z,AXIS,ORD-21143D5B66CC,SETTLED
AXIS202606046125838,971869407694,1580764,INR,2026-06-03T03:53:02.337Z,AXIS,ORD-D9FDDEA888E5,SETTLED
AXIS202606044670577,413883476672,2110901,INR,2026-05-30T12:53:02.337Z,AXIS,ORD-6881738E31A3,SETTLED
AXIS202606049962795,740387912046,4364949,INR,2026-06-01T22:53:02.337Z,AXIS,ORD-902823CA8008,SETTLED
AXIS202606040223637,460067097901,165845,INR,2026-06-01T10:53:02.337Z,AXIS,ORD-2D585C4F45A5,SETTLED
AXIS202606041448681,223653816159,853462,INR,2026-05-31T09:53:02.337Z,AXIS,ORD-BC8B87811AC9,SETTLED
AXIS202606044744621,720760458841,2925599,INR,2026-06-01T08:53:02.337Z,AXIS,ORD-213F18DEE5DE,SETTLED
AXIS202606042229621,990600357150,4195800,INR,2026-05-30T18:53:02.337Z,AXIS,ORD-FBCABEDCBEAB,SETTLED
AXIS202606044511226,948250615435,427631,INR,2026-06-02T05:53:02.337Z,AXIS,ORD-1706375C6EAE,SETTLED
AXIS202606044708541,929415602868,63761,INR,2026-06-03T07:53:02.337Z,AXIS,ORD-147732AA4FA2,SETTLED
AXIS202606044436750,985553365701,2151487,INR,2026-06-03T10:53:02.337Z,AXIS,ORD-2DDBB34E4E89,SETTLED
AXIS202606042700596,851619159346,2651180,INR,2026-05-31T17:53:02.337Z,AXIS,ORD-09A893B94219,SETTLED
AXIS202606045524650,496777433338,2749265,INR,2026-06-02T09:53:02.337Z,AXIS,ORD-84EBF8DBDA0B,SETTLED
AXIS202606049404756,727712334557,1613926,INR,2026-05-29T14:53:02.337Z,AXIS,ORD-6D88C59D1FC3,SETTLED
AXIS202606048872771,983198671553,1344960,INR,2026-06-03T02:53:02.337Z,AXIS,ORD-D8EE4CA20DE5,SETTLED
AXIS202606048113499,162304255918,4736285,INR,2026-06-03T09:53:02.337Z,AXIS,ORD-CE62B000777E,SETTLED
AXIS202606040401740,439227064292,2984554,INR,2026-05-30T04:53:02.337Z,AXIS,ORD-ECD7F03F2DFD,SETTLED
AXIS202606048523404,892065885844,2543165,INR,2026-06-02T03:53:02.337Z,AXIS,ORD-2A51C8FE965E,SETTLED
AXIS202606045429412,913241562640,1202429,INR,2026-06-04T08:53:02.338Z,AXIS,ORD-03CD746E97E9,SETTLED
AXIS202606044214586,892540645558,4304715,INR,2026-06-01T12:53:02.338Z,AXIS,ORD-69C4224E63E0,SETTLED
AXIS202606041584031,048123106264,2069428,INR,2026-05-31T12:53:02.338Z,AXIS,ORD-519A9248911A,SETTLED
AXIS202606047618723,567747766629,3588110,INR,2026-05-29T07:53:02.338Z,AXIS,ORD-73868DB1440C,SETTLED
AXIS202606040807113,496142372845,81707,INR,2026-06-03T17:53:02.338Z,AXIS,ORD-4E87E99A8BF4,SETTLED
AXIS202606046922880,200234810821,2646697,INR,2026-06-01T08:53:02.338Z,AXIS,ORD-6B0C4320A566,SETTLED
AXIS202606041768103,662990771543,1854954,INR,2026-05-29T07:53:02.338Z,AXIS,ORD-D21D9AD943F9,SETTLED
AXIS202606041427413,791259543724,2121940,INR,2026-06-01T19:53:02.338Z,AXIS,ORD-CC35C06664C9,SETTLED
AXIS202606043625785,485308005214,3182488,INR,2026-05-30T11:53:02.338Z,AXIS,ORD-2D6EFC342529,SETTLED
AXIS202606044610931,015929103397,1306736,INR,2026-05-30T16:53:02.338Z,AXIS,ORD-A21BE4710FA1,SETTLED
AXIS202606049318431,829050714925,2196898,INR,2026-06-01T14:53:02.338Z,AXIS,ORD-8C16B2B92BEF,PENDING
AXIS202606042080665,542780722637,4812494,INR,2026-06-02T06:53:02.338Z,AXIS,ORD-BF0A7B9D7FEF,SETTLED
